"",BBK01.OUL405,BBK01.OUL405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:57,
1999-01,0.072,
1999-02,0.073,
1999-03,0.076,
1999-04,0.062,
1999-05,0.065,
1999-06,0.060,
1999-07,0.058,
1999-08,0.053,
1999-09,0.064,
1999-10,0.099,
1999-11,0.093,
1999-12,0.091,
2000-01,0.088,
2000-02,0.099,
2000-03,0.103,
2000-04,0.103,
2000-05,0.108,
2000-06,0.105,
2000-07,0.110,
2000-08,0.105,
2000-09,0.114,
2000-10,0.099,
2000-11,0.099,
2000-12,0.094,
2001-01,0.122,
2001-02,0.094,
2001-03,0.112,
2001-04,0.109,
2001-05,0.108,
2001-06,0.107,
2001-07,0.114,
2001-08,0.112,
2001-09,0.120,
2001-10,0.113,
2001-11,0.113,
2001-12,0.129,
2002-01,0.114,
2002-02,0.124,
2002-03,0.154,
2002-04,0.162,
2002-05,0.167,
2002-06,0.167,
2002-07,0.165,
2002-08,0.176,
2002-09,0.201,
2002-10,0.201,
2002-11,0.209,
2002-12,0.187,
2003-01,0.186,
2003-02,0.196,
2003-03,0.218,
2003-04,0.225,
2003-05,0.226,
2003-06,0.226,
2003-07,0.223,
2003-08,0.233,
2003-09,0.229,
2003-10,0.221,
2003-11,0.225,
2003-12,0.225,
2004-01,0.230,
2004-02,0.233,
2004-03,0.210,
2004-04,0.217,
2004-05,0.227,
2004-06,0.232,
2004-07,0.232,
2004-08,0.235,
2004-09,0.301,
2004-10,0.317,
2004-11,0.323,
2004-12,0.326,
2005-01,0.320,
2005-02,0.335,
2005-03,0.350,
2005-04,0.329,
2005-05,0.321,
2005-06,0.327,
2005-07,0.340,
2005-08,0.349,
2005-09,0.296,
2005-10,0.282,
2005-11,0.281,
2005-12,0.283,
2006-01,0.269,
2006-02,0.266,
2006-03,0.210,
2006-04,0.273,
2006-05,0.428,
2006-06,0.523,
2006-07,0.540,
2006-08,0.551,
2006-09,0.554,
2006-10,0.674,
2006-11,0.694,
2006-12,0.719,
2007-01,0.740,
2007-02,0.799,
2007-03,0.920,
2007-04,0.925,
2007-05,0.972,
2007-06,1.060,
2007-07,1.136,
2007-08,1.148,
2007-09,1.156,
2007-10,1.155,
2007-11,1.166,
2007-12,1.191,
2008-01,1.201,
2008-02,1.224,
2008-03,1.185,
2008-04,1.146,
2008-05,0.961,
2008-06,0.988,
2008-07,0.945,
2008-08,0.964,
2008-09,0.963,
2008-10,0.863,
2008-11,0.866,
2008-12,0.845,
2009-01,0.833,
2009-02,0.657,
2009-03,0.637,
2009-04,0.584,
2009-05,0.540,
2009-06,0.416,
2009-07,0.426,
2009-08,0.437,
2009-09,0.439,
2009-10,0.417,
2009-11,0.401,
2009-12,0.379,
2010-01,0.376,
2010-02,0.375,
2010-03,0.382,
2010-04,0.382,
2010-05,0.383,
2010-06,0.358,
2010-07,0.338,
2010-08,0.328,
2010-09,0.331,
2010-10,0.330,
2010-11,0.345,
2010-12,0.354,
2011-01,0.351,
2011-02,0.366,
2011-03,0.375,
2011-04,0.362,
2011-05,0.376,
2011-06,0.348,
2011-07,0.360,
2011-08,0.356,
2011-09,0.362,
2011-10,0.349,
2011-11,0.355,
2011-12,0.366,
2012-01,0.374,
2012-02,0.384,
2012-03,0.405,
2012-04,0.407,
2012-05,0.394,
2012-06,0.374,
2012-07,0.387,
2012-08,0.405,
2012-09,0.401,
2012-10,0.389,
2012-11,0.388,
2012-12,0.373,
2013-01,0.374,
2013-02,0.365,
2013-03,0.366,
2013-04,0.366,
2013-05,0.356,
2013-06,0.364,
2013-07,0.361,
2013-08,0.359,
2013-09,0.363,
2013-10,0.365,
2013-11,0.368,
2013-12,0.344,
2014-01,0.342,
2014-02,0.345,
2014-03,0.347,
2014-04,0.333,
2014-05,0.330,
2014-06,0.304,
2014-07,0.297,
2014-08,0.302,
2014-09,0.311,
2014-10,0.310,
2014-11,0.292,
2014-12,0.282,Provisional value
