"",BBK01.QUY824,BBK01.QUY824_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Peru / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:12,
2002-03,0.002,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.000,
2002-10,0.163,
2002-11,0.162,
2002-12,0.156,
2003-01,0.000,
2003-02,0.000,
2003-03,0.000,
2003-04,0.000,
2003-05,0.000,
2003-06,0.000,
2003-07,-0.001,
2003-08,0.029,
2003-09,0.004,
2003-10,0.003,
2003-11,0.015,
2003-12,0.026,
2004-01,0.019,
2004-02,0.007,
2004-03,0.004,
2004-04,0.004,
2004-05,0.004,
2004-06,0.000,
2004-07,0.001,
2004-08,0.005,
2004-09,0.011,
2004-10,0.006,
2004-11,0.006,
2004-12,0.000,
2005-01,0.002,
2005-02,0.002,
2005-03,0.001,
2005-04,0.001,
2005-05,0.021,
2005-06,0.016,
2005-07,0.033,
2005-08,0.021,
2005-09,0.028,
2005-10,0.027,
2005-11,0.014,
2005-12,0.014,
2006-01,0.048,
2006-02,0.036,
2006-03,0.035,
2006-04,0.049,
2006-05,0.028,
2006-06,0.030,
2006-07,0.035,
2006-08,0.040,
2006-09,0.038,
2006-10,-0.003,
2006-11,-0.001,
2006-12,0.001,
2007-01,0.000,
2007-02,0.004,
2007-03,0.057,
2007-04,0.002,
2007-05,0.009,
2007-06,0.002,
2007-07,0.002,
2007-08,0.038,
2007-09,0.013,
2007-10,-0.012,
2007-11,-0.011,
2007-12,0.023,
2008-01,0.041,
2008-02,0.148,
2008-03,0.232,
2008-04,0.234,
2008-05,0.235,
2008-06,0.231,
2008-07,0.224,
2008-08,0.224,
2008-09,0.218,
2008-10,0.143,
2008-11,0.084,
2008-12,0.074,
2009-01,0.029,
2009-02,0.031,
2009-03,0.031,
2009-04,0.034,
2009-05,0.029,
2009-06,0.029,
2009-07,0.014,
2009-08,0.012,
2009-09,0.012,
2009-10,0.019,
2009-11,0.023,
2009-12,0.024,
2010-01,0.021,
2010-02,0.021,
2010-03,0.025,
2010-04,0.035,
2010-05,0.022,
2010-06,0.014,
2010-07,0.030,
2010-08,0.033,
2010-09,0.008,
2010-10,0.003,
2010-11,-0.006,
2010-12,0.011,
2011-01,0.012,
2011-02,0.004,
2011-03,0.016,
2011-04,0.012,
2011-05,0.022,
2011-06,0.016,
2011-07,0.016,
2011-08,0.019,
2011-09,0.002,
2011-10,0.005,
2011-11,-0.002,
2011-12,0.003,
2012-01,0.004,
2012-02,-0.003,
2012-03,0.002,
2012-04,0.017,
2012-05,0.016,
2012-06,0.021,
2012-07,0.032,
2012-08,0.040,
2012-09,0.037,
2012-10,0.036,
2012-11,0.037,
2012-12,0.051,
2013-01,0.030,
2013-02,0.032,
2013-03,0.034,
2013-04,0.030,
2013-05,0.029,
2013-06,0.025,
2013-07,0.029,
2013-08,0.034,
2013-09,0.027,
2013-10,0.024,
2013-11,0.095,
2013-12,0.014,
2014-01,0.014,
2014-02,0.017,
2014-03,0.009,
2014-04,0.010,
2014-05,0.018,
2014-06,0.022,
2014-07,0.023,
2014-08,0.029,
2014-09,0.019,
2014-10,0.025,
