"",BBK01.OUD153,BBK01.OUD153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:56,
1968-12,0.477,
1969-01,0.420,
1969-02,0.529,
1969-03,0.490,
1969-04,0.457,
1969-05,0.514,
1969-06,0.486,
1969-07,0.470,
1969-08,0.551,
1969-09,0.543,
1969-10,0.539,
1969-11,0.595,
1969-12,0.628,
1970-01,0.584,
1970-02,0.642,
1970-03,0.590,
1970-04,0.554,
1970-05,0.612,
1970-06,0.577,
1970-07,0.514,
1970-08,0.578,
1970-09,0.470,
1970-10,0.402,
1970-11,0.492,
1970-12,0.479,
1971-01,0.415,
1971-02,0.485,
1971-03,0.420,
1971-04,0.415,
1971-05,0.490,
1971-06,0.460,
1971-07,0.439,
1971-08,0.479,
1971-09,0.397,
1971-10,0.389,
1971-11,0.496,
1971-12,0.474,
1972-01,0.478,
1972-02,0.588,
1972-03,0.553,
1972-04,0.502,
1972-05,0.609,
1972-06,0.524,
1972-07,0.510,
1972-08,0.620,
1972-09,0.555,
1972-10,0.540,
1972-11,0.634,
1972-12,0.618,
1973-01,0.631,
1973-02,0.753,
1973-03,0.717,
1973-04,0.647,
1973-05,0.813,
1973-06,0.708,
1973-07,0.621,
1973-08,0.827,
1973-09,0.785,
1973-10,0.725,
1973-11,0.971,
1973-12,0.997,
1974-01,0.918,
1974-02,1.062,
1974-03,0.950,
1974-04,0.945,
1974-05,1.093,
1974-06,0.960,
1974-07,0.834,
1974-08,0.938,
1974-09,0.861,
1974-10,0.824,
1974-11,0.942,
1974-12,0.955,
1975-01,0.900,
1975-02,1.056,
1975-03,0.951,
1975-04,0.882,
1975-05,1.050,
1975-06,0.891,
1975-07,0.785,
1975-08,0.925,
1975-09,0.804,
1975-10,0.811,
1975-11,0.919,
1975-12,0.834,
1976-01,0.788,
1976-02,0.942,
1976-03,0.896,
1976-04,0.856,
1976-05,1.063,
1976-06,0.895,
1976-07,0.828,
1976-08,1.049,
1976-09,0.981,
1976-10,0.992,
1976-11,1.059,
1976-12,0.977,
