"",BBK01.PQ0537,BBK01.PQ0537_FLAGS
"",Lending to manufacture of basic metals and of fabricated metal products / Total / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:06,
1968-10,0.064,
1969-01,0.064,
1969-04,0.054,
1969-07,0.050,
1969-10,0.062,
1970-01,0.071,
1970-04,0.096,
1970-07,0.091,
1970-10,0.105,
1971-01,0.085,
1971-04,0.117,
1971-07,0.174,
1971-10,0.106,
1972-01,0.183,
1972-04,0.243,
1972-07,0.239,
1972-10,0.289,
1973-01,0.388,
1973-04,0.381,
1973-07,0.491,
1973-10,0.387,
1974-01,0.386,
1974-04,0.464,
1974-07,0.337,
1974-10,0.308,
1975-01,0.354,
1975-04,0.308,
1975-07,0.338,
1975-10,0.266,
1976-01,0.301,
1976-04,0.282,
1976-07,0.299,
1976-10,0.255,
1977-01,0.312,
1977-04,0.243,
1977-07,0.245,
1977-10,0.289,
1978-01,0.196,
1978-04,0.227,
1978-07,0.220,
1978-10,0.208,
1979-01,0.189,
1979-04,0.198,
1979-07,0.222,
1979-10,0.220,
1980-01,0.229,
1980-04,0.255,
1980-07,0.257,
1980-10,0.305,
1981-01,0.279,
1981-04,0.265,
1981-07,0.219,
1981-10,0.296,
1982-01,0.275,
1982-04,0.279,
1982-07,0.202,
1982-10,0.274,
1983-01,0.253,
1983-04,0.258,
1983-07,0.264,
1983-10,0.327,
1984-01,0.274,
1984-04,0.297,
1984-07,0.309,
1984-10,0.325,
1985-01,0.304,
1985-04,0.328,
1985-07,0.281,
1985-10,0.334,
1986-01,0.267,
1986-04,0.229,
1986-07,0.222,
1986-10,0.166,
1987-01,0.143,
1987-04,0.137,
1987-07,0.134,
1987-10,0.118,
1988-01,0.101,
1988-04,0.067,
1988-07,0.078,
1988-10,0.060,
1989-01,0.056,
1989-04,0.070,
1989-07,0.050,
1989-10,0.050,
1990-01,0.054,
1990-04,0.061,
1990-07,0.057,
1990-10,0.043,
1991-01,0.095,
1991-04,0.075,
1991-07,0.053,
1991-10,0.102,
1992-01,0.091,
1992-04,0.098,
1992-07,0.084,
1992-10,0.104,
1993-01,0.100,
1993-04,0.154,
1993-07,0.056,
1993-10,0.153,
1994-01,0.100,
1994-04,0.144,
1994-07,0.190,
1994-10,0.147,
1995-01,0.285,
1995-04,0.281,
1995-07,0.179,
1995-10,0.182,
1996-01,0.238,
1996-04,0.262,
1996-07,0.233,
1996-10,0.230,
1997-01,0.266,
1997-04,0.269,
1997-07,0.266,
1997-10,0.298,
1998-01,0.304,
1998-04,0.314,
1998-07,0.305,
1998-10,0.334,
1999-01,0.378,
1999-04,0.403,
1999-07,0.446,
1999-10,0.465,
2000-01,0.848,
2000-04,0.733,
2000-07,0.911,
2000-10,0.819,
2001-01,0.939,
2001-04,0.714,
2001-07,0.729,
2001-10,0.683,
2002-01,0.635,
2002-04,0.607,
2002-07,0.390,
2002-10,0.441,
2003-01,0.520,
2003-04,0.596,
2003-07,0.445,
2003-10,0.487,
2004-01,0.407,
2004-04,0.494,
2004-07,0.325,
2004-10,0.374,
2005-01,0.454,
2005-04,0.454,
2005-07,0.626,
2005-10,0.538,
2006-01,0.586,
2006-04,0.717,
2006-07,0.786,
2006-10,0.667,
2007-01,0.733,
2007-04,0.743,
2007-07,0.663,
2007-10,0.690,
2008-01,0.984,
2008-04,0.986,
2008-07,0.794,
2008-10,1.137,
2009-01,1.135,
2009-04,0.996,
2009-07,0.746,
2009-10,0.708,
2010-01,0.653,
2010-04,0.750,
2010-07,0.696,
2010-10,0.929,
2011-01,0.929,
2011-04,0.897,
2011-07,0.805,
2011-10,0.946,
2012-01,0.880,
2012-04,0.860,
2012-07,0.877,
2012-10,1.041,
2013-01,0.947,
2013-04,0.919,
2013-07,0.979,
2013-10,0.796,
2014-01,1.140,
2014-04,1.093,
2014-07,1.106,
2014-10,1.257,
