"",BBK01.QUX128,BBK01.QUX128_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to foreign banks / Remaining countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:20,
2001-12,0.718,
2002-01,0.682,
2002-02,0.708,
2002-03,0.719,
2002-04,0.726,
2002-05,0.767,
2002-06,0.875,
2002-07,0.841,
2002-08,0.840,
2002-09,0.836,
2002-10,0.769,
2002-11,0.834,
2002-12,0.670,
2003-01,0.707,
2003-02,0.765,
2003-03,1.076,
2003-04,1.148,
2003-05,1.041,
2003-06,0.923,
2003-07,0.813,
2003-08,0.988,
2003-09,0.915,
2003-10,1.002,
2003-11,1.011,
2003-12,1.037,
2004-01,1.176,
2004-02,1.117,
2004-03,1.150,
2004-04,1.215,
2004-05,1.251,
2004-06,1.166,
2004-07,1.291,
2004-08,1.295,
2004-09,1.277,
2004-10,1.045,
2004-11,1.327,
2004-12,1.309,
2005-01,1.268,
2005-02,1.250,
2005-03,1.396,
2005-04,1.416,
2005-05,1.460,
2005-06,1.637,
2005-07,2.045,
2005-08,1.900,
2005-09,2.133,
2005-10,1.725,
2005-11,1.565,
2005-12,1.950,
2006-01,1.763,
2006-02,2.084,
2006-03,1.884,
2006-04,1.751,
2006-05,2.766,
2006-06,2.867,
2006-07,2.799,
2006-08,2.040,
2006-09,1.805,
2006-10,1.665,
2006-11,2.014,
2006-12,2.156,
2007-01,1.220,
2007-02,1.618,
2007-03,1.196,
2007-04,1.283,
2007-05,1.548,
2007-06,1.281,
2007-07,1.063,
2007-08,0.830,
2007-09,0.881,
2007-10,1.118,
2007-11,1.320,
2007-12,1.669,
2008-01,1.312,
2008-02,1.834,
2008-03,1.751,
2008-04,2.363,
2008-05,2.002,
2008-06,2.115,
2008-07,2.592,
2008-08,2.538,
2008-09,2.734,
2008-10,2.299,
2008-11,1.697,
2008-12,1.541,
2009-01,1.720,
2009-02,1.630,
2009-03,1.629,
2009-04,1.557,
2009-05,1.444,
2009-06,1.579,
2009-07,1.526,
2009-08,1.367,
2009-09,1.568,
2009-10,1.553,
2009-11,1.577,
2009-12,1.164,
2010-01,2.000,
2010-02,1.874,
2010-03,2.704,
2010-04,3.030,
2010-05,2.634,
2010-06,2.749,
2010-07,2.087,
2010-08,2.450,
2010-09,3.198,
2010-10,3.135,
2010-11,3.083,
2010-12,3.037,
2011-01,2.774,
2011-02,3.145,
2011-03,3.461,
2011-04,3.616,
2011-05,4.466,
2011-06,3.967,
2011-07,3.590,
2011-08,3.124,
2011-09,2.916,
2011-10,2.360,
2011-11,2.201,
2011-12,2.159,
2012-01,2.206,
2012-02,1.832,
2012-03,0.893,
2012-04,1.554,
2012-05,2.145,
2012-06,2.156,
2012-07,2.521,
2012-08,2.247,
2012-09,4.907,
2012-10,4.214,
2012-11,3.424,
2012-12,2.122,
2013-01,2.283,
2013-02,1.828,
2013-03,1.828,
2013-04,1.947,
2013-05,2.302,
2013-06,1.720,
2013-07,2.078,
2013-08,1.366,
2013-09,2.173,
2013-10,2.336,
2013-11,1.998,
2013-12,1.384,
2014-01,1.272,
2014-02,1.220,
2014-03,0.567,
2014-04,0.569,
2014-05,1.848,
2014-06,1.602,
2014-07,1.743,
2014-08,1.476,
2014-09,1.685,
2014-10,1.383,
2014-11,1.208,
