"",BBK01.OUM309,BBK01.OUM309_FLAGS
"",Time deposits of the federal states / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:23,
1999-01,1.494,
1999-02,1.494,
1999-03,1.494,
1999-04,1.496,
1999-05,1.496,
1999-06,1.496,
1999-07,1.496,
1999-08,1.492,
1999-09,1.492,
1999-10,1.492,
1999-11,1.492,
1999-12,1.483,
2000-01,1.483,
2000-02,1.483,
2000-03,1.536,
2000-04,1.536,
2000-05,1.536,
2000-06,1.536,
2000-07,1.536,
2000-08,1.547,
2000-09,1.546,
2000-10,1.678,
2000-11,1.545,
2000-12,1.545,
2001-01,1.741,
2001-02,1.535,
2001-03,1.483,
2001-04,1.483,
2001-05,1.483,
2001-06,1.483,
2001-07,1.483,
2001-08,1.483,
2001-09,1.483,
2001-10,1.483,
2001-11,1.483,
2001-12,1.483,
2002-01,1.483,
2002-02,1.733,
2002-03,1.683,
2002-04,1.533,
2002-05,1.546,
2002-06,1.548,
2002-07,1.648,
2002-08,1.709,
2002-09,1.709,
2002-10,1.608,
2002-11,1.536,
2002-12,1.545,
2003-01,1.543,
2003-02,1.493,
2003-03,1.572,
2003-04,1.494,
2003-05,1.569,
2003-06,1.744,
2003-07,1.634,
2003-08,1.578,
2003-09,1.746,
2003-10,1.787,
2003-11,1.517,
2003-12,1.510,
2004-01,1.161,
2004-02,1.201,
2004-03,1.293,
2004-04,1.411,
2004-05,1.500,
2004-06,1.660,
2004-07,1.632,
2004-08,0.573,
2004-09,0.676,
2004-10,0.431,
2004-11,0.191,
2004-12,0.050,
2005-01,0.349,
2005-02,0.422,
2005-03,0.558,
2005-04,0.708,
2005-05,0.553,
2005-06,0.624,
2005-07,0.263,
2005-08,0.308,
2005-09,0.582,
2005-10,0.605,
2005-11,0.505,
2005-12,-,Nothing exists
2006-01,0.097,
2006-02,0.313,
2006-03,0.527,
2006-04,0.636,
2006-05,0.427,
2006-06,0.462,
2006-07,0.319,
2006-08,0.224,
2006-09,0.346,
2006-10,0.128,
2006-11,0.201,
2006-12,0.201,
2007-01,0.449,
2007-02,0.398,
2007-03,0.608,
2007-04,0.596,
2007-05,0.269,
2007-06,0.864,
2007-07,0.806,
2007-08,0.402,
2007-09,0.292,
2007-10,0.239,
2007-11,0.062,
2007-12,0.277,
2008-01,0.493,
2008-02,0.532,
2008-03,0.532,
2008-04,0.532,
2008-05,0.710,
2008-06,1.423,
2008-07,1.192,
2008-08,1.144,
2008-09,1.285,
2008-10,0.719,
2008-11,0.704,
2008-12,0.358,
2009-01,0.363,
2009-02,0.393,
2009-03,0.366,
2009-04,0.365,
2009-05,0.365,
2009-06,0.415,
2009-07,0.365,
2009-08,0.365,
2009-09,0.379,
2009-10,0.329,
2009-11,0.535,
2009-12,1.047,
2010-01,1.475,
2010-02,1.620,
2010-03,1.873,
2010-04,1.728,
2010-05,1.591,
2010-06,1.315,
2010-07,1.013,
2010-08,0.868,
2010-09,1.098,
2010-10,1.228,
2010-11,1.471,
2010-12,0.695,
2011-01,0.703,
2011-02,0.680,
2011-03,0.633,
2011-04,0.503,
2011-05,0.433,
2011-06,0.492,
2011-07,0.346,
2011-08,0.427,
2011-09,0.631,
2011-10,0.831,
2011-11,0.341,
2011-12,0.441,
2012-01,0.401,
2012-02,0.401,
2012-03,0.681,
2012-04,0.841,
2012-05,0.864,
2012-06,0.824,
2012-07,0.824,
2012-08,0.914,
2012-09,1.104,
2012-10,0.883,
2012-11,1.307,
2012-12,1.948,
2013-01,1.956,
2013-02,1.870,
2013-03,1.548,
2013-04,1.163,
2013-05,1.044,
2013-06,1.083,
2013-07,1.192,
2013-08,1.262,
2013-09,0.941,
2013-10,0.767,
2013-11,0.790,
2013-12,1.260,
2014-01,0.664,
2014-02,0.755,
2014-03,1.080,
2014-04,0.672,
2014-05,0.700,
2014-06,1.322,
2014-07,1.150,
2014-08,1.139,
2014-09,1.506,
2014-10,1.505,
2014-11,1.442,
2014-12,1.362,Provisional value
