"",BBK01.OUK376,BBK01.OUK376_FLAGS
"",Loans to foreign general government / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:44,
1999-01,0.875,
1999-02,0.841,
1999-03,0.896,
1999-04,0.881,
1999-05,0.998,
1999-06,0.920,
1999-07,0.937,
1999-08,1.274,
1999-09,0.938,
1999-10,0.923,
1999-11,0.908,
1999-12,0.911,
2000-01,0.892,
2000-02,0.910,
2000-03,1.036,
2000-04,1.020,
2000-05,1.017,
2000-06,0.933,
2000-07,0.969,
2000-08,0.878,
2000-09,0.954,
2000-10,0.946,
2000-11,0.907,
2000-12,0.935,
2001-01,1.096,
2001-02,0.943,
2001-03,0.924,
2001-04,1.062,
2001-05,1.292,
2001-06,1.463,
2001-07,1.047,
2001-08,1.447,
2001-09,1.233,
2001-10,1.201,
2001-11,1.186,
2001-12,1.121,
2002-01,1.125,
2002-02,1.050,
2002-03,0.849,
2002-04,0.976,
2002-05,0.872,
2002-06,0.796,
2002-07,0.774,
2002-08,0.778,
2002-09,0.782,
2002-10,0.781,
2002-11,0.746,
2002-12,0.740,
2003-01,0.776,
2003-02,0.667,
2003-03,0.857,
2003-04,0.672,
2003-05,0.668,
2003-06,0.799,
2003-07,0.766,
2003-08,0.700,
2003-09,0.669,
2003-10,0.659,
2003-11,0.597,
2003-12,0.680,
2004-01,0.645,
2004-02,0.641,
2004-03,0.654,
2004-04,0.656,
2004-05,0.685,
2004-06,0.836,
2004-07,0.911,
2004-08,0.693,
2004-09,0.834,
2004-10,0.796,
2004-11,0.962,
2004-12,0.699,
2005-01,0.752,
2005-02,0.790,
2005-03,0.731,
2005-04,1.067,
2005-05,0.909,
2005-06,0.963,
2005-07,0.743,
2005-08,0.602,
2005-09,0.631,
2005-10,0.543,
2005-11,0.615,
2005-12,0.684,
2006-01,0.961,
2006-02,0.784,
2006-03,0.650,
2006-04,0.794,
2006-05,0.806,
2006-06,1.159,
2006-07,0.964,
2006-08,0.970,
2006-09,1.191,
2006-10,1.245,
2006-11,1.459,
2006-12,1.464,
2007-01,0.964,
2007-02,0.734,
2007-03,0.491,
2007-04,0.616,
2007-05,0.732,
2007-06,0.307,
2007-07,0.554,
2007-08,0.295,
2007-09,0.281,
2007-10,0.517,
2007-11,0.411,
2007-12,0.234,
2008-01,0.235,
2008-02,0.555,
2008-03,0.324,
2008-04,0.481,
2008-05,0.863,
2008-06,0.911,
2008-07,0.298,
2008-08,0.295,
2008-09,0.555,
2008-10,0.404,
2008-11,0.571,
2008-12,0.208,
2009-01,0.198,
2009-02,0.198,
2009-03,0.194,
2009-04,0.195,
2009-05,0.196,
2009-06,0.151,
2009-07,0.172,
2009-08,0.172,
2009-09,0.190,
2009-10,0.193,
2009-11,0.195,
2009-12,0.191,
2010-01,0.191,
2010-02,0.171,
2010-03,0.170,
2010-04,0.170,
2010-05,0.171,
2010-06,0.158,
2010-07,0.157,
2010-08,0.194,
2010-09,0.198,
2010-10,0.167,
2010-11,0.194,
2010-12,0.173,
2011-01,0.180,
2011-02,0.182,
2011-03,0.182,
2011-04,0.180,
2011-05,0.180,
2011-06,0.179,
2011-07,0.177,
2011-08,0.178,
2011-09,0.177,
2011-10,0.174,
2011-11,0.176,
2011-12,0.172,
2012-01,0.170,
2012-02,0.170,
2012-03,0.169,
2012-04,0.167,
2012-05,0.168,
2012-06,0.166,
2012-07,0.164,
2012-08,0.163,
2012-09,0.164,
2012-10,0.161,
2012-11,0.162,
2012-12,0.160,
2013-01,0.158,
2013-02,0.151,
2013-03,0.151,
2013-04,0.149,
2013-05,0.148,
2013-06,0.147,
2013-07,0.133,
2013-08,0.132,
2013-09,0.131,
2013-10,0.129,
2013-11,0.134,
2013-12,0.133,
2014-01,0.133,
2014-02,0.126,
2014-03,0.125,
2014-04,0.123,
2014-05,0.123,
2014-06,0.122,
2014-07,0.245,
2014-08,0.245,
2014-09,0.244,
2014-10,0.242,
2014-11,0.243,
2014-12,0.117,Provisional value
