"",BBK01.WT4060,BBK01.WT4060_FLAGS
"","DE0001141596 / Yields / 2,000 BO S 159",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:34:07,
2011-01-12,1.99,
2011-01-13,2.06,
2011-01-14,2.18,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,2.15,
2011-01-18,2.22,
2011-01-19,2.24,
2011-01-20,2.22,
2011-01-21,2.33,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,2.34,
2011-01-25,2.29,
2011-01-26,2.36,
2011-01-27,2.41,
2011-01-28,2.41,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,2.41,
2011-02-01,2.40,
2011-02-02,2.42,
2011-02-03,2.45,
2011-02-04,2.40,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,2.44,
2011-02-08,2.44,
2011-02-09,2.49,
2011-02-10,2.47,
2011-02-11,2.46,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,2.45,
2011-02-15,2.47,
2011-02-16,2.41,
2011-02-17,2.40,
2011-02-18,2.35,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,2.38,
2011-02-22,2.34,
2011-02-23,2.37,
2011-02-24,2.36,
2011-02-25,2.39,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,2.36,
2011-03-01,2.43,
2011-03-02,2.40,
2011-03-03,2.47,
2011-03-04,2.62,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,2.63,
2011-03-08,2.60,
2011-03-09,2.59,
2011-03-10,2.55,
2011-03-11,2.48,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,2.56,
2011-03-15,2.36,
2011-03-16,2.38,
2011-03-17,2.37,
2011-03-18,2.41,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,2.50,
2011-03-22,2.59,
2011-03-23,2.54,
2011-03-24,2.54,
2011-03-25,2.56,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,2.62,
2011-03-29,2.62,
2011-03-30,2.67,
2011-03-31,2.67,
2011-04-01,2.71,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,2.70,
2011-04-05,2.68,
2011-04-06,2.71,
2011-04-07,2.75,
2011-04-08,2.79,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,2.81,
2011-04-12,2.78,
2011-04-13,2.77,
2011-04-14,2.71,
2011-04-15,2.74,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,2.66,
2011-04-19,2.62,
2011-04-20,2.67,
2011-04-21,2.68,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,2.61,
2011-04-27,2.61,
2011-04-28,2.65,
2011-04-29,2.63,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,2.63,
2011-05-03,2.62,
2011-05-04,2.69,
2011-05-05,2.71,
2011-05-06,2.53,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,2.50,
2011-05-10,2.47,
2011-05-11,2.48,
2011-05-12,2.40,
2011-05-13,2.44,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,2.40,
2011-05-17,2.47,
2011-05-18,2.43,
2011-05-19,2.47,
2011-05-20,2.45,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,2.31,
2011-05-24,2.34,
2011-05-25,2.29,
2011-05-26,2.31,
2011-05-27,2.22,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,2.23,
2011-05-31,2.30,
2011-06-01,2.29,
2011-06-02,2.24,
2011-06-03,2.29,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,2.31,
2011-06-07,2.31,
2011-06-08,2.33,
2011-06-09,2.27,
2011-06-10,2.20,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,2.14,
2011-06-14,2.17,
2011-06-15,2.19,
2011-06-16,2.05,
2011-06-17,2.12,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,2.10,
2011-06-21,2.12,
2011-06-22,2.13,
2011-06-23,2.09,
2011-06-24,2.02,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,2.00,
2011-06-28,2.01,
2011-06-29,2.15,
2011-06-30,2.22,
2011-07-01,2.25,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,2.25,
2011-07-05,2.23,
2011-07-06,2.13,
2011-07-07,2.14,
2011-07-08,2.10,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,1.93,
2011-07-12,1.79,
2011-07-13,1.89,
2011-07-14,1.88,
2011-07-15,1.83,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,1.79,
2011-07-19,1.84,
2011-07-20,1.85,
2011-07-21,1.91,
2011-07-22,2.05,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,1.94,
2011-07-26,1.88,
2011-07-27,1.85,
2011-07-28,1.78,
2011-07-29,1.76,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,1.73,
2011-08-02,1.51,
2011-08-03,1.57,
2011-08-04,1.57,
2011-08-05,1.43,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,1.42,
2011-08-09,1.36,
2011-08-10,1.39,
2011-08-11,1.28,
2011-08-12,1.36,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,1.38,
2011-08-16,1.31,
2011-08-17,1.27,
2011-08-18,1.18,
2011-08-19,1.17,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,1.20,
2011-08-23,1.22,
2011-08-24,1.17,
2011-08-25,1.26,
2011-08-26,1.20,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,1.19,
2011-08-30,1.17,
2011-08-31,1.19,
2011-09-01,1.21,
2011-09-02,1.12,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,0.98,
2011-09-06,0.99,
2011-09-07,0.99,
2011-09-08,0.99,
2011-09-09,0.88,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,0.81,
2011-09-13,0.82,
2011-09-14,0.92,
2011-09-15,1.04,
2011-09-16,1.06,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,0.91,
2011-09-20,0.91,
2011-09-21,0.93,
2011-09-22,0.83,
2011-09-23,0.84,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,0.92,
2011-09-27,0.99,
2011-09-28,1.08,
2011-09-29,1.06,
2011-09-30,1.07,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,0.94,
2011-10-04,0.88,
2011-10-05,0.88,
2011-10-06,0.98,
2011-10-07,1.05,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,1.13,
2011-10-11,1.12,
2011-10-12,1.22,
2011-10-13,1.23,
2011-10-14,1.22,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,1.23,
2011-10-18,1.07,
2011-10-19,1.13,
2011-10-20,1.13,
2011-10-21,1.09,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,1.09,
2011-10-25,1.17,
2011-10-26,1.07,
2011-10-27,1.06,
2011-10-28,1.20,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,1.06,
2011-11-01,0.87,
2011-11-02,0.84,
2011-11-03,0.87,
2011-11-04,0.86,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,0.73,
2011-11-08,0.78,
2011-11-09,0.71,
2011-11-10,0.78,
2011-11-11,0.77,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,0.80,
2011-11-15,0.71,
2011-11-16,0.78,
2011-11-17,0.76,
2011-11-18,0.86,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,0.83,
2011-11-22,0.85,
2011-11-23,0.84,
2011-11-24,1.01,
2011-11-25,0.99,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,1.06,
2011-11-29,1.08,
2011-11-30,1.05,
2011-12-01,0.94,
2011-12-02,0.86,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,0.88,
2011-12-06,0.91,
2011-12-07,0.86,
2011-12-08,0.83,
2011-12-09,0.81,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,0.79,
2011-12-13,0.78,
2011-12-14,0.77,
2011-12-15,0.68,
2011-12-16,0.68,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,0.67,
2011-12-20,0.67,
2011-12-21,0.72,
2011-12-22,0.71,
2011-12-23,0.69,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,0.69,
2011-12-28,0.65,
2011-12-29,0.62,
2011-12-30,0.59,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,0.60,
2012-01-03,0.63,
2012-01-04,0.64,
2012-01-05,0.61,
2012-01-06,0.62,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,0.61,
2012-01-10,0.60,
2012-01-11,0.62,
2012-01-12,0.57,
2012-01-13,0.54,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,0.52,
2012-01-17,0.54,
2012-01-18,0.57,
2012-01-19,0.57,
2012-01-20,0.63,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,0.63,
2012-01-24,0.68,
2012-01-25,0.69,
2012-01-26,0.65,
2012-01-27,0.59,
2012-01-28,.,No value available
2012-01-29,.,No value available
2012-01-30,0.56,
2012-01-31,0.56,
2012-02-01,0.54,
2012-02-02,0.53,
2012-02-03,0.57,
2012-02-04,.,No value available
2012-02-05,.,No value available
2012-02-06,0.58,
2012-02-07,0.58,
2012-02-08,0.65,
2012-02-09,0.67,
2012-02-10,0.69,
2012-02-11,.,No value available
2012-02-12,.,No value available
2012-02-13,0.67,
2012-02-14,0.65,
2012-02-15,0.65,
2012-02-16,0.57,
2012-02-17,0.63,
2012-02-18,.,No value available
2012-02-19,.,No value available
2012-02-20,0.65,
2012-02-21,0.67,
2012-02-22,0.64,
2012-02-23,0.63,
2012-02-24,0.61,
2012-02-25,.,No value available
2012-02-26,.,No value available
2012-02-27,0.58,
2012-02-28,0.55,
2012-02-29,0.56,
2012-03-01,0.56,
2012-03-02,0.56,
2012-03-03,.,No value available
2012-03-04,.,No value available
2012-03-05,0.52,
2012-03-06,0.51,
2012-03-07,0.53,
2012-03-08,0.52,
2012-03-09,0.51,
2012-03-10,.,No value available
2012-03-11,.,No value available
2012-03-12,0.50,
2012-03-13,0.48,
2012-03-14,0.57,
2012-03-15,0.66,
2012-03-16,0.69,
2012-03-17,.,No value available
2012-03-18,.,No value available
2012-03-19,0.72,
2012-03-20,0.73,
2012-03-21,0.75,
2012-03-22,0.64,
2012-03-23,0.61,
2012-03-24,.,No value available
2012-03-25,.,No value available
2012-03-26,0.59,
2012-03-27,0.63,
2012-03-28,0.59,
2012-03-29,0.56,
2012-03-30,0.55,
2012-03-31,.,No value available
2012-04-01,.,No value available
2012-04-02,0.56,
2012-04-03,0.54,
2012-04-04,0.53,
2012-04-05,0.47,
2012-04-06,.,No value available
2012-04-07,.,No value available
2012-04-08,.,No value available
2012-04-09,.,No value available
2012-04-10,0.42,
2012-04-11,0.40,
2012-04-12,0.41,
2012-04-13,0.41,
2012-04-14,.,No value available
2012-04-15,.,No value available
2012-04-16,0.41,
2012-04-17,0.44,
2012-04-18,0.43,
2012-04-19,0.42,
2012-04-20,0.40,
2012-04-21,.,No value available
2012-04-22,.,No value available
2012-04-23,0.38,
2012-04-24,0.39,
2012-04-25,0.42,
2012-04-26,0.40,
2012-04-27,0.37,
2012-04-28,.,No value available
2012-04-29,.,No value available
2012-04-30,0.36,
2012-05-01,.,No value available
2012-05-02,0.34,
2012-05-03,0.32,
2012-05-04,0.33,
2012-05-05,.,No value available
2012-05-06,.,No value available
2012-05-07,0.30,
2012-05-08,0.31,
2012-05-09,0.30,
2012-05-10,0.26,
2012-05-11,0.29,
2012-05-12,.,No value available
2012-05-13,.,No value available
2012-05-14,0.25,
2012-05-15,0.27,
2012-05-16,0.26,
2012-05-17,0.26,
2012-05-18,0.23,
2012-05-19,.,No value available
2012-05-20,.,No value available
2012-05-21,0.27,
2012-05-22,0.27,
2012-05-23,0.25,
2012-05-24,0.21,
2012-05-25,0.23,
2012-05-26,.,No value available
2012-05-27,.,No value available
2012-05-28,0.20,
2012-05-29,0.20,
2012-05-30,0.16,
2012-05-31,0.17,
2012-06-01,0.11,
2012-06-02,.,No value available
2012-06-03,.,No value available
2012-06-04,0.12,
2012-06-05,0.12,
2012-06-06,0.17,
2012-06-07,0.24,
2012-06-08,0.20,
2012-06-09,.,No value available
2012-06-10,.,No value available
2012-06-11,0.24,
2012-06-12,0.24,
2012-06-13,0.33,
2012-06-14,0.32,
2012-06-15,0.30,
2012-06-16,.,No value available
2012-06-17,.,No value available
2012-06-18,0.24,
2012-06-19,0.25,
2012-06-20,0.35,
2012-06-21,0.38,
2012-06-22,0.32,
2012-06-23,.,No value available
2012-06-24,.,No value available
2012-06-25,0.31,
2012-06-26,0.30,
2012-06-27,0.32,
2012-06-28,0.31,
2012-06-29,0.35,
2012-06-30,.,No value available
2012-07-01,.,No value available
2012-07-02,0.34,
2012-07-03,0.30,
2012-07-04,0.27,
2012-07-05,0.25,
2012-07-06,0.14,
2012-07-07,.,No value available
2012-07-08,.,No value available
2012-07-09,0.12,
2012-07-10,0.13,
2012-07-11,0.14,
2012-07-12,0.10,
2012-07-13,0.08,
2012-07-14,.,No value available
2012-07-15,.,No value available
2012-07-16,0.07,
2012-07-17,0.08,
2012-07-18,0.06,
2012-07-19,0.06,
2012-07-20,0.05,
2012-07-21,.,No value available
2012-07-22,.,No value available
2012-07-23,0.03,
2012-07-24,0.10,
2012-07-25,0.08,
2012-07-26,0.07,
2012-07-27,0.09,
2012-07-28,.,No value available
2012-07-29,.,No value available
2012-07-30,0.10,
2012-07-31,0.09,
2012-08-01,0.09,
2012-08-02,0.11,
2012-08-03,0.09,
2012-08-04,.,No value available
2012-08-05,.,No value available
2012-08-06,0.13,
2012-08-07,0.13,
2012-08-08,0.14,
2012-08-09,0.15,
2012-08-10,0.11,
2012-08-11,.,No value available
2012-08-12,.,No value available
2012-08-13,0.11,
2012-08-14,0.13,
2012-08-15,0.18,
2012-08-16,0.20,
2012-08-17,0.18,
2012-08-18,.,No value available
2012-08-19,.,No value available
2012-08-20,0.20,
2012-08-21,0.19,
2012-08-22,0.19,
2012-08-23,0.14,
2012-08-24,0.11,
2012-08-25,.,No value available
2012-08-26,.,No value available
2012-08-27,0.12,
2012-08-28,0.13,
2012-08-29,0.10,
2012-08-30,0.12,
2012-08-31,0.11,
2012-09-01,.,No value available
2012-09-02,.,No value available
2012-09-03,0.09,
2012-09-04,0.12,
2012-09-05,0.09,
2012-09-06,0.16,
2012-09-07,0.23,
2012-09-08,.,No value available
