"",BBK01.SU1605,BBK01.SU1605_FLAGS
"",Capital promised / of which: Net allocations / All buildin g and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:40,
1973-12,0.979,
1974-01,0.985,
1974-02,1.448,
1974-03,1.285,
1974-04,1.539,
1974-05,1.438,
1974-06,1.122,
1974-07,1.100,
1974-08,1.643,
1974-09,1.317,
1974-10,1.341,
1974-11,1.363,
1974-12,1.229,
1975-01,0.898,
1975-02,1.483,
1975-03,1.165,
1975-04,1.169,
1975-05,1.201,
1975-06,1.121,
1975-07,1.305,
1975-08,1.466,
1975-09,1.369,
1975-10,1.256,
1975-11,1.300,
1975-12,1.204,
1976-01,0.931,
1976-02,1.537,
1976-03,1.419,
1976-04,1.246,
1976-05,1.561,
1976-06,1.168,
1976-07,1.078,
1976-08,1.609,
1976-09,1.420,
1976-10,1.364,
1976-11,1.646,
1976-12,1.337,
1977-01,1.148,
1977-02,1.556,
1977-03,1.478,
1977-04,1.421,
1977-05,1.689,
1977-06,1.233,
1977-07,1.257,
1977-08,1.728,
1977-09,1.459,
1977-10,1.631,
1977-11,1.735,
1977-12,1.524,
1978-01,1.281,
1978-02,1.780,
1978-03,1.546,
1978-04,1.641,
1978-05,1.919,
1978-06,1.372,
1978-07,1.443,
1978-08,1.978,
1978-09,1.609,
1978-10,1.706,
1978-11,2.142,
1978-12,1.653,
1979-01,1.454,
1979-02,1.932,
1979-03,1.769,
1979-04,1.800,
1979-05,2.183,
1979-06,1.491,
1979-07,1.636,
1979-08,2.198,
1979-09,1.874,
1979-10,1.864,
1979-11,2.170,
1979-12,1.671,
1980-01,1.383,
1980-02,2.002,
1980-03,1.981,
1980-04,1.894,
1980-05,1.989,
1980-06,1.585,
1980-07,1.964,
1980-08,2.078,
1980-09,2.034,
1980-10,1.987,
1980-11,1.985,
1980-12,2.023,
1981-01,1.534,
1981-02,1.896,
1981-03,2.323,
1981-04,1.590,
1981-05,2.073,
1981-06,1.658,
1981-07,1.817,
1981-08,1.959,
1981-09,2.360,
1981-10,1.856,
1981-11,2.343,
1981-12,2.096,
1982-01,1.435,
1982-02,1.702,
1982-03,2.208,
1982-04,1.631,
1982-05,2.156,
1982-06,1.695,
1982-07,1.952,
1982-08,1.785,
1982-09,1.943,
1982-10,1.416,
1982-11,1.910,
1982-12,1.743,
1983-01,1.428,
1983-02,1.771,
1983-03,2.132,
1983-04,1.512,
1983-05,2.097,
1983-06,1.584,
1983-07,1.471,
1983-08,1.799,
1983-09,2.029,
1983-10,1.623,
1983-11,1.747,
1983-12,1.717,
1984-01,2.030,
1984-02,1.709,
1984-03,2.141,
1984-04,1.813,
1984-05,1.619,
1984-06,1.507,
1984-07,1.826,
1984-08,1.788,
1984-09,2.693,
1984-10,1.744,
1984-11,1.846,
1984-12,1.655,
1985-01,1.711,
1985-02,1.597,
1985-03,2.142,
1985-04,1.727,
1985-05,2.154,
1985-06,1.619,
1985-07,1.905,
1985-08,1.706,
1985-09,1.994,
1985-10,1.644,
1985-11,1.848,
1985-12,1.617,
1986-01,1.851,
1986-02,1.625,
1986-03,1.933,
1986-04,1.505,
1986-05,1.702,
1986-06,1.561,
1986-07,2.224,
1986-08,1.866,
1986-09,1.978,
1986-10,1.565,
1986-11,1.726,
1986-12,1.569,
1987-01,1.808,
1987-02,1.797,
1987-03,2.879,
1987-04,1.687,
1987-05,1.632,
1987-06,1.859,
1987-07,1.942,
1987-08,1.957,
1987-09,2.002,
1987-10,1.746,
1987-11,1.689,
1987-12,1.794,
1988-01,1.792,
1988-02,1.814,
1988-03,2.087,
1988-04,1.786,
1988-05,1.552,
1988-06,1.841,
1988-07,2.006,
1988-08,1.910,
1988-09,2.099,
1988-10,1.766,
1988-11,1.548,
1988-12,1.855,
