"",BBK01.OUE177,BBK01.OUE177_FLAGS
"",Time deposits of non-banks (non-MFIs) / for up and including 1 year / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:32,
1968-12,0.117,
1969-01,0.123,
1969-02,0.146,
1969-03,0.155,
1969-04,0.189,
1969-05,0.268,
1969-06,0.342,
1969-07,0.313,
1969-08,0.429,
1969-09,0.637,
1969-10,0.669,
1969-11,0.589,
1969-12,0.372,
1970-01,0.344,
1970-02,0.236,
1970-03,0.211,
1970-04,0.213,
1970-05,0.221,
1970-06,0.180,
1970-07,0.238,
1970-08,0.207,
1970-09,0.204,
1970-10,0.219,
1970-11,0.200,
1970-12,0.240,
1971-01,0.255,
1971-02,0.228,
1971-03,0.197,
1971-04,0.212,
1971-05,0.216,
1971-06,0.234,
1971-07,0.276,
1971-08,0.253,
1971-09,0.268,
1971-10,0.313,
1971-11,0.280,
1971-12,0.192,
1972-01,0.202,
1972-02,0.199,
1972-03,0.254,
1972-04,0.272,
1972-05,0.292,
1972-06,0.311,
1972-07,0.364,
1972-08,0.405,
1972-09,0.397,
1972-10,0.486,
1972-11,0.581,
1972-12,0.460,
1973-01,0.521,
1973-02,0.674,
1973-03,0.727,
1973-04,0.881,
1973-05,0.934,
1973-06,0.913,
1973-07,1.037,
1973-08,1.122,
1973-09,1.133,
1973-10,1.309,
1973-11,1.375,
1973-12,1.093,
1974-01,1.174,
1974-02,1.090,
1974-03,0.998,
1974-04,1.028,
1974-05,0.987,
1974-06,0.932,
1974-07,0.956,
1974-08,0.961,
1974-09,0.891,
1974-10,0.830,
1974-11,0.744,
1974-12,0.699,
1975-01,0.692,
1975-02,0.664,
1975-03,0.730,
1975-04,0.783,
1975-05,0.788,
1975-06,0.692,
1975-07,0.721,
1975-08,0.699,
1975-09,0.707,
1975-10,0.767,
1975-11,0.776,
1975-12,0.674,
1976-01,0.683,
1976-02,0.738,
1976-03,0.837,
1976-04,0.991,
1976-05,0.954,
1976-06,0.838,
1976-07,0.808,
1976-08,0.814,
1976-09,0.712,
1976-10,0.756,
1976-11,0.697,
1976-12,0.755,
1977-01,0.705,
1977-02,0.740,
1977-03,0.769,
1977-04,0.819,
1977-05,0.856,
1977-06,0.801,
1977-07,0.735,
1977-08,0.692,
1977-09,0.607,
1977-10,0.615,
1977-11,0.592,
1977-12,0.607,
1978-01,0.599,
1978-02,0.583,
1978-03,0.545,
1978-04,0.530,
1978-05,0.536,
1978-06,0.464,
1978-07,0.512,
1978-08,0.545,
1978-09,0.538,
1978-10,0.520,
1978-11,0.539,
1978-12,0.553,
1979-01,0.544,
1979-02,0.616,
1979-03,0.606,
1979-04,0.613,
1979-05,0.623,
1979-06,0.549,
1979-07,0.501,
1979-08,0.509,
1979-09,0.525,
1979-10,0.566,
1979-11,0.521,
1979-12,0.536,
1980-01,0.494,
1980-02,0.501,
1980-03,0.489,
1980-04,0.472,
1980-05,0.422,
1980-06,0.436,
1980-07,0.447,
1980-08,0.480,
1980-09,0.474,
1980-10,0.463,
1980-11,0.465,
1980-12,0.476,
1981-01,0.455,
1981-02,0.482,
1981-03,0.484,
1981-04,0.505,
1981-05,0.533,
1981-06,0.561,
1981-07,0.576,
1981-08,0.561,
1981-09,0.548,
1981-10,0.550,
1981-11,0.509,
1981-12,0.621,
1982-01,0.604,
1982-02,0.545,
1982-03,0.649,
1982-04,0.682,
1982-05,0.695,
1982-06,0.718,
1982-07,0.751,
1982-08,0.767,
1982-09,0.673,
1982-10,0.693,
1982-11,0.667,
1982-12,0.690,
1983-01,0.642,
1983-02,0.659,
1983-03,0.780,
1983-04,0.793,
1983-05,0.857,
1983-06,0.886,
1983-07,1.028,
1983-08,1.034,
1983-09,0.933,
1983-10,0.918,
1983-11,0.898,
1983-12,0.928,
1984-01,0.950,
1984-02,0.880,
1984-03,0.875,
1984-04,0.898,
1984-05,0.941,
1984-06,0.941,
1984-07,1.028,
1984-08,0.976,
1984-09,1.013,
1984-10,0.998,
1984-11,0.941,
1984-12,1.018,
1985-01,1.021,
1985-02,1.088,
1985-03,1.090,
1985-04,1.115,
1985-05,1.046,
1985-06,1.116,
1985-07,1.192,
1985-08,1.219,
1985-09,1.135,
1985-10,1.094,
1985-11,1.121,
1985-12,1.130,
1986-01,1.111,
1986-02,1.028,
1986-03,1.038,
1986-04,1.110,
1986-05,0.894,
1986-06,0.926,
1986-07,0.973,
1986-08,1.092,
1986-09,1.001,
1986-10,1.204,
1986-11,1.162,
1986-12,1.098,
1987-01,0.976,
1987-02,0.871,
1987-03,0.866,
1987-04,0.937,
1987-05,0.939,
1987-06,0.901,
1987-07,0.985,
1987-08,0.932,
1987-09,0.946,
1987-10,0.915,
1987-11,0.852,
1987-12,0.932,
1988-01,0.867,
1988-02,0.874,
1988-03,0.821,
1988-04,0.764,
1988-05,0.775,
1988-06,0.770,
1988-07,0.839,
1988-08,0.798,
1988-09,0.759,
1988-10,0.773,
1988-11,0.785,
1988-12,0.777,
1989-01,0.669,
1989-02,0.717,
1989-03,0.685,
1989-04,0.785,
1989-05,0.778,
1989-06,0.830,
1989-07,0.881,
1989-08,0.934,
1989-09,0.994,
1989-10,0.939,
1989-11,0.956,
1989-12,1.033,
1990-01,0.982,
1990-02,1.024,
1990-03,0.930,
1990-04,0.917,
1990-05,0.874,
1990-06,0.842,
1990-07,0.849,
1990-08,0.894,
1990-09,0.853,
1990-10,0.906,
1990-11,0.877,
1990-12,1.013,
1991-01,1.020,
1991-02,0.963,
1991-03,0.993,
1991-04,0.912,
1991-05,0.910,
1991-06,0.965,
1991-07,0.847,
1991-08,0.831,
1991-09,0.819,
1991-10,0.808,
1991-11,0.805,
1991-12,0.830,
1992-01,0.804,
1992-02,0.817,
1992-03,0.811,
1992-04,0.830,
1992-05,0.854,
1992-06,0.893,
1992-07,0.941,
1992-08,0.914,
1992-09,0.905,
1992-10,0.893,
1992-11,0.882,
1992-12,0.797,
1993-01,0.848,
1993-02,0.831,
1993-03,0.877,
1993-04,0.926,
1993-05,0.911,
1993-06,0.940,
1993-07,0.863,
1993-08,0.896,
1993-09,0.832,
1993-10,0.951,
1993-11,0.939,
1993-12,0.969,
1994-01,0.935,
1994-02,1.037,
1994-03,1.042,
1994-04,0.997,
1994-05,0.982,
1994-06,1.071,
1994-07,1.034,
1994-08,1.000,
1994-09,1.095,
1994-10,1.072,
1994-11,1.047,
1994-12,1.008,
1995-01,1.276,
1995-02,1.327,
1995-03,1.259,
1995-04,1.296,
1995-05,1.285,
1995-06,1.249,
1995-07,1.351,
1995-08,1.289,
1995-09,1.361,
1995-10,1.290,
1995-11,1.278,
1995-12,1.063,
1996-01,1.130,
1996-02,1.194,
1996-03,1.160,
1996-04,1.221,
1996-05,1.182,
1996-06,1.112,
1996-07,1.079,
1996-08,1.138,
1996-09,1.042,
1996-10,1.137,
1996-11,1.112,
1996-12,1.115,
1997-01,1.188,
1997-02,1.300,
1997-03,1.175,
1997-04,1.190,
1997-05,1.090,
1997-06,1.055,
1997-07,1.176,
1997-08,1.147,
1997-09,1.019,
1997-10,1.161,
1997-11,1.209,
1997-12,1.315,
1998-01,1.486,
1998-02,1.799,
1998-03,1.588,
1998-04,1.989,
1998-05,1.713,
1998-06,1.903,
1998-07,2.163,
1998-08,2.212,
1998-09,2.141,
1998-10,2.917,
1998-11,3.117,
1998-12,3.017,
1999-01,3.412,
1999-02,3.516,
1999-03,2.971,
1999-04,3.215,
1999-05,2.683,
1999-06,2.761,
1999-07,3.420,
1999-08,3.498,
1999-09,3.301,
1999-10,3.395,
1999-11,2.887,
1999-12,3.082,
2000-01,2.892,
2000-02,3.363,
2000-03,3.026,
2000-04,3.205,
2000-05,3.293,
2000-06,3.957,
2000-07,4.023,
2000-08,4.209,
2000-09,3.142,
2000-10,3.412,
2000-11,3.019,
2000-12,3.849,
2001-01,3.485,
2001-02,4.724,
2001-03,4.290,
2001-04,4.605,
2001-05,4.403,
2001-06,5.092,
2001-07,3.920,
2001-08,3.962,
2001-09,4.249,
2001-10,4.403,
2001-11,6.179,
2001-12,5.671,
2002-01,5.365,
2002-02,6.984,
2002-03,6.792,
2002-04,5.925,
2002-05,3.912,
2002-06,4.492,
2002-07,3.062,
2002-08,3.694,
2002-09,3.790,
2002-10,4.039,
2002-11,4.798,
2002-12,5.750,
2003-01,3.831,
2003-02,3.435,
2003-03,3.554,
2003-04,3.508,
2003-05,3.703,
2003-06,2.961,
2003-07,3.991,
2003-08,4.354,
2003-09,4.188,
2003-10,4.204,
2003-11,3.776,
2003-12,5.319,
2004-01,3.082,
2004-02,2.914,
2004-03,2.853,
2004-04,3.147,
2004-05,5.158,
2004-06,2.827,
2004-07,2.671,
2004-08,2.999,
2004-09,2.984,
2004-10,3.314,
2004-11,3.119,
2004-12,6.314,
2005-01,5.118,
2005-02,3.703,
2005-03,3.315,
2005-04,3.848,
2005-05,3.708,
2005-06,3.313,
2005-07,6.539,
2005-08,6.859,
2005-09,7.127,
2005-10,7.739,
2005-11,7.526,
2005-12,5.562,
2006-01,5.369,
2006-02,4.873,
2006-03,4.518,
2006-04,8.252,
2006-05,5.204,
2006-06,5.164,
2006-07,5.231,
2006-08,6.167,
2006-09,5.167,
2006-10,5.877,
2006-11,5.746,
2006-12,5.999,
2007-01,6.561,
2007-02,7.106,
2007-03,6.922,
2007-04,7.908,
2007-05,9.046,
2007-06,8.653,
2007-07,6.300,
2007-08,6.920,
2007-09,6.470,
2007-10,6.658,
2007-11,6.396,
2007-12,6.043,
2008-01,6.200,
2008-02,7.209,
2008-03,7.811,
2008-04,7.339,
2008-05,7.539,
2008-06,8.073,
2008-07,8.149,
2008-08,8.130,
2008-09,8.307,
2008-10,7.946,
2008-11,7.149,
2008-12,13.046,
2009-01,11.903,
2009-02,8.522,
2009-03,12.871,
2009-04,12.939,
2009-05,12.447,
2009-06,9.932,
2009-07,11.174,
2009-08,12.260,
2009-09,11.727,
2009-10,11.507,
2009-11,11.995,
2009-12,12.218,
2010-01,11.123,
2010-02,10.832,
2010-03,10.306,
2010-04,11.124,
2010-05,10.776,
2010-06,10.228,
2010-07,10.063,
2010-08,10.544,
2010-09,10.309,
2010-10,10.466,
2010-11,10.387,
2010-12,11.002,
