"",BBK01.OUP247,BBK01.OUP247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:25,
1999-01,0.092,
1999-02,0.090,
1999-03,0.090,
1999-04,0.096,
1999-05,0.095,
1999-06,0.098,
1999-07,0.097,
1999-08,0.098,
1999-09,0.099,
1999-10,0.104,
1999-11,0.112,
1999-12,0.113,
2000-01,0.111,
2000-02,0.115,
2000-03,0.110,
2000-04,0.108,
2000-05,0.108,
2000-06,0.109,
2000-07,0.109,
2000-08,0.104,
2000-09,0.099,
2000-10,0.100,
2000-11,0.099,
2000-12,0.100,
2001-01,0.102,
2001-02,0.104,
2001-03,0.103,
2001-04,0.110,
2001-05,0.111,
2001-06,0.111,
2001-07,0.113,
2001-08,0.114,
2001-09,0.115,
2001-10,0.113,
2001-11,0.115,
2001-12,0.130,
2002-01,0.137,
2002-02,0.143,
2002-03,0.164,
2002-04,0.172,
2002-05,0.185,
2002-06,0.151,
2002-07,0.506,
2002-08,0.510,
2002-09,0.507,
2002-10,0.499,
2002-11,0.502,
2002-12,0.512,
2003-01,0.520,
2003-02,0.506,
2003-03,0.508,
2003-04,0.506,
2003-05,0.504,
2003-06,0.529,
2003-07,0.577,
2003-08,0.572,
2003-09,0.610,
2003-10,0.609,
2003-11,0.598,
2003-12,0.606,
2004-01,0.600,
2004-02,0.607,
2004-03,0.586,
2004-04,0.571,
2004-05,0.544,
2004-06,0.536,
2004-07,0.694,
2004-08,0.683,
2004-09,0.686,
2004-10,0.718,
2004-11,0.800,
2004-12,0.869,
2005-01,0.853,
2005-02,0.874,
2005-03,0.838,
2005-04,0.834,
2005-05,0.837,
2005-06,0.832,
2005-07,0.827,
2005-08,0.894,
2005-09,0.562,
2005-10,0.206,
2005-11,0.225,
2005-12,0.316,
2006-01,0.311,
2006-02,0.302,
2006-03,0.304,
2006-04,0.293,
2006-05,0.308,
2006-06,0.308,
2006-07,0.325,
2006-08,0.366,
2006-09,0.369,
2006-10,0.366,
2006-11,0.367,
2006-12,0.339,
2007-01,0.327,
2007-02,0.320,
2007-03,0.322,
2007-04,0.308,
2007-05,0.294,
2007-06,0.274,
2007-07,0.247,
2007-08,0.240,
2007-09,0.280,
2007-10,0.280,
2007-11,0.259,
2007-12,0.217,
2008-01,0.239,
2008-02,0.263,
2008-03,0.286,
2008-04,0.313,
2008-05,0.322,
2008-06,0.328,
2008-07,0.374,
2008-08,0.351,
2008-09,0.349,
2008-10,0.343,
2008-11,0.342,
2008-12,0.352,
2009-01,0.355,
2009-02,0.347,
2009-03,0.384,
2009-04,0.438,
2009-05,0.506,
2009-06,0.533,
2009-07,0.592,
2009-08,0.606,
2009-09,0.646,
2009-10,0.663,
2009-11,0.693,
2009-12,0.698,
2010-01,0.743,
2010-02,0.779,
2010-03,0.542,
2010-04,0.518,
2010-05,0.525,
2010-06,0.784,
2010-07,0.823,
2010-08,0.593,
2010-09,0.593,
2010-10,0.610,
2010-11,0.642,
2010-12,0.638,
2011-01,0.645,
2011-02,0.668,
2011-03,0.674,
2011-04,0.672,
2011-05,0.698,
2011-06,0.702,
2011-07,0.700,
2011-08,0.714,
2011-09,0.747,
2011-10,0.757,
2011-11,0.762,
2011-12,0.795,
2012-01,0.813,
2012-02,0.860,
2012-03,0.854,
2012-04,0.849,
2012-05,0.851,
2012-06,0.870,
2012-07,0.879,
2012-08,0.996,
2012-09,1.031,
2012-10,1.055,
2012-11,1.056,
2012-12,1.074,
2013-01,1.077,
2013-02,1.077,
2013-03,1.073,
2013-04,1.052,
2013-05,1.041,
2013-06,1.034,
2013-07,1.028,
2013-08,1.046,
2013-09,1.001,
2013-10,0.998,
2013-11,0.973,
2013-12,0.966,
2014-01,0.964,
2014-02,0.948,
2014-03,0.939,
2014-04,0.955,
2014-05,0.947,
2014-06,0.892,
2014-07,0.885,
2014-08,0.890,
2014-09,0.884,
2014-10,0.884,
2014-11,0.856,
2014-12,0.808,Provisional value
