"",BBK01.QUX847,BBK01.QUX847_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Guatemala / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:29,
2002-03,0.061,
2002-04,0.059,
2002-05,0.061,
2002-06,0.061,
2002-07,0.060,
2002-08,0.060,
2002-09,0.060,
2002-10,0.059,
2002-11,0.057,
2002-12,0.056,
2003-01,0.056,
2003-02,0.056,
2003-03,0.056,
2003-04,0.056,
2003-05,0.057,
2003-06,0.056,
2003-07,0.058,
2003-08,0.058,
2003-09,0.057,
2003-10,0.056,
2003-11,0.056,
2003-12,0.056,
2004-01,0.056,
2004-02,0.054,
2004-03,0.054,
2004-04,0.054,
2004-05,0.054,
2004-06,0.052,
2004-07,0.052,
2004-08,0.052,
2004-09,0.052,
2004-10,0.052,
2004-11,0.052,
2004-12,0.054,
2005-01,0.053,
2005-02,0.053,
2005-03,0.053,
2005-04,0.052,
2005-05,0.051,
2005-06,0.050,
2005-07,0.049,
2005-08,0.049,
2005-09,0.050,
2005-10,0.049,
2005-11,0.049,
2005-12,0.049,
2006-01,0.049,
2006-02,0.048,
2006-03,0.048,
2006-04,0.048,
2006-05,0.049,
2006-06,0.038,
2006-07,0.038,
2006-08,0.038,
2006-09,0.037,
2006-10,0.037,
2006-11,0.036,
2006-12,0.037,
2007-01,0.037,
2007-02,0.037,
2007-03,0.037,
2007-04,0.037,
2007-05,0.037,
2007-06,0.036,
2007-07,0.037,
2007-08,0.037,
2007-09,0.036,
2007-10,0.035,
2007-11,0.036,
2007-12,0.033,
2008-01,0.033,
2008-02,0.033,
2008-03,0.033,
2008-04,0.034,
2008-05,0.034,
2008-06,0.034,
2008-07,0.034,
2008-08,0.034,
2008-09,0.034,
2008-10,0.034,
2008-11,0.032,
2008-12,0.031,
2009-01,0.031,
2009-02,0.032,
2009-03,0.033,
2009-04,0.032,
2009-05,0.031,
2009-06,0.031,
2009-07,0.031,
2009-08,0.001,
2009-09,0.000,
2009-10,0.000,
2009-11,0.000,
2009-12,0.000,
2010-01,0.000,
2010-02,0.002,
2010-03,0.003,
2010-04,0.002,
2010-05,0.002,
2010-06,0.003,
2010-07,0.002,
2010-08,0.002,
2010-09,0.002,
2010-10,0.003,
2010-11,0.003,
2010-12,0.003,
2011-01,0.002,
2011-02,0.002,
2011-03,0.002,
2011-04,0.002,
2011-05,0.001,
2011-06,0.001,
2011-07,0.001,
2011-08,0.001,
2011-09,0.001,
2011-10,0.001,
2011-11,0.001,
2011-12,0.001,
2012-01,0.002,
2012-02,0.003,
2012-03,0.003,
2012-04,0.002,
2012-05,0.004,
2012-06,0.005,
2012-07,0.006,
2012-08,0.004,
2012-09,0.005,
2012-10,0.004,
2012-11,0.001,
2012-12,0.001,
2013-01,0.002,
2013-02,0.001,
2013-03,0.001,
2013-04,0.001,
2013-05,0.001,
2013-06,0.001,
2013-07,0.001,
2013-08,0.001,
2013-09,0.000,
2013-10,0.000,
2013-11,0.000,
2013-12,0.001,
2014-01,0.001,
2014-02,0.002,
2014-03,0.002,
2014-04,0.002,
2014-05,0.002,
2014-06,0.002,
2014-07,0.002,
2014-08,0.001,
2014-09,0.001,
2014-10,0.001,
