"",BBK01.OUD303,BBK01.OUD303_FLAGS
"",Savings deposits of local government and local government associations / Total / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:49,
1999-01,0.018,
1999-02,0.017,
1999-03,0.017,
1999-04,0.017,
1999-05,0.019,
1999-06,0.020,
1999-07,0.019,
1999-08,0.019,
1999-09,0.025,
1999-10,0.024,
1999-11,0.045,
1999-12,0.044,
2000-01,0.044,
2000-02,0.042,
2000-03,0.043,
2000-04,0.042,
2000-05,0.042,
2000-06,0.040,
2000-07,0.041,
2000-08,0.042,
2000-09,0.042,
2000-10,0.042,
2000-11,0.042,
2000-12,0.041,
2001-01,0.041,
2001-02,0.041,
2001-03,0.042,
2001-04,0.041,
2001-05,0.040,
2001-06,0.040,
2001-07,0.041,
2001-08,0.041,
2001-09,0.042,
2001-10,0.020,
2001-11,0.033,
2001-12,0.045,
2002-01,0.047,
2002-02,0.051,
2002-03,0.051,
2002-04,0.064,
2002-05,0.064,
2002-06,0.066,
2002-07,0.061,
2002-08,0.064,
2002-09,0.074,
2002-10,0.070,
2002-11,0.089,
2002-12,0.110,
2003-01,0.120,
2003-02,0.140,
2003-03,0.132,
2003-04,0.116,
2003-05,0.107,
2003-06,0.104,
2003-07,0.098,
2003-08,0.093,
2003-09,0.086,
2003-10,0.079,
2003-11,0.082,
2003-12,0.074,
2004-01,0.079,
2004-02,0.081,
2004-03,0.078,
2004-04,0.076,
2004-05,0.079,
2004-06,0.081,
2004-07,0.084,
2004-08,0.084,
2004-09,0.086,
2004-10,0.086,
2004-11,0.084,
2004-12,0.078,
2005-01,0.076,
2005-02,0.077,
2005-03,0.075,
2005-04,0.075,
2005-05,0.075,
2005-06,0.075,
2005-07,0.078,
2005-08,0.062,
2005-09,0.026,
2005-10,0.027,
2005-11,0.027,
2005-12,0.034,
2006-01,0.033,
2006-02,0.033,
2006-03,0.031,
2006-04,0.031,
2006-05,0.032,
2006-06,0.033,
2006-07,0.031,
2006-08,0.032,
2006-09,0.032,
2006-10,0.033,
2006-11,0.029,
2006-12,0.029,
2007-01,0.027,
2007-02,0.026,
2007-03,0.025,
2007-04,0.022,
2007-05,0.023,
2007-06,0.022,
2007-07,0.020,
2007-08,0.020,
2007-09,0.018,
2007-10,0.019,
2007-11,0.018,
2007-12,0.019,
2008-01,0.019,
2008-02,0.019,
2008-03,0.020,
2008-04,0.020,
2008-05,0.019,
2008-06,0.018,
2008-07,0.017,
2008-08,0.018,
2008-09,0.017,
2008-10,0.019,
2008-11,0.015,
2008-12,0.015,
2009-01,0.012,
2009-02,0.012,
2009-03,0.012,
2009-04,0.012,
2009-05,0.012,
2009-06,0.012,
2009-07,0.014,
2009-08,0.013,
2009-09,0.013,
2009-10,0.019,
2009-11,0.020,
2009-12,0.029,
2010-01,0.032,
2010-02,0.033,
2010-03,0.032,
2010-04,0.025,
2010-05,0.025,
2010-06,0.025,
2010-07,0.025,
2010-08,0.025,
2010-09,0.025,
2010-10,0.025,
2010-11,0.024,
2010-12,0.024,
2011-01,0.023,
2011-02,0.016,
2011-03,0.018,
2011-04,0.018,
2011-05,0.021,
2011-06,0.020,
2011-07,0.020,
2011-08,0.020,
2011-09,0.020,
2011-10,0.020,
2011-11,0.017,
2011-12,0.016,
2012-01,0.016,
2012-02,0.015,
2012-03,0.014,
2012-04,0.020,
2012-05,0.019,
2012-06,0.019,
2012-07,0.018,
2012-08,0.019,
2012-09,0.017,
2012-10,0.022,
2012-11,0.022,
2012-12,0.022,
2013-01,0.031,
2013-02,0.032,
2013-03,0.038,
2013-04,0.039,
2013-05,0.035,
2013-06,0.029,
2013-07,0.029,
2013-08,0.029,
2013-09,0.036,
2013-10,0.033,
2013-11,0.032,
2013-12,0.033,
2014-01,0.033,
2014-02,0.053,
2014-03,0.049,
2014-04,0.042,
2014-05,0.042,
2014-06,0.042,
2014-07,0.042,
2014-08,0.042,
2014-09,0.046,
2014-10,0.046,
2014-11,0.045,
2014-12,0.048,Provisional value
