"",BBK01.OUG204,BBK01.OUG204_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for up and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:44,
1968-12,1.110,
1969-01,1.317,
1969-02,1.355,
1969-03,1.344,
1969-04,1.369,
1969-05,1.445,
1969-06,1.311,
1969-07,1.294,
1969-08,1.269,
1969-09,1.265,
1969-10,1.222,
1969-11,1.135,
1969-12,1.127,
1970-01,1.152,
1970-02,1.229,
1970-03,1.137,
1970-04,1.235,
1970-05,1.217,
1970-06,1.221,
1970-07,1.263,
1970-08,1.213,
1970-09,1.144,
1970-10,1.287,
1970-11,1.245,
1970-12,1.482,
1971-01,1.741,
1971-02,1.668,
1971-03,1.663,
1971-04,1.846,
1971-05,1.892,
1971-06,1.801,
1971-07,1.855,
1971-08,1.866,
1971-09,1.790,
1971-10,1.867,
1971-11,1.814,
1971-12,1.945,
1972-01,2.145,
1972-02,2.202,
1972-03,2.178,
1972-04,2.184,
1972-05,2.026,
1972-06,2.011,
1972-07,2.034,
1972-08,2.031,
1972-09,1.944,
1972-10,1.890,
1972-11,1.831,
1972-12,2.030,
1973-01,2.111,
1973-02,2.328,
1973-03,2.266,
1973-04,2.394,
1973-05,2.544,
1973-06,2.383,
1973-07,2.357,
1973-08,2.294,
1973-09,2.135,
1973-10,2.145,
1973-11,2.125,
1973-12,2.156,
1974-01,2.492,
1974-02,2.502,
1974-03,2.484,
1974-04,2.631,
1974-05,2.563,
1974-06,2.420,
1974-07,2.457,
1974-08,2.342,
1974-09,2.244,
1974-10,2.329,
1974-11,2.156,
1974-12,2.288,
1975-01,2.637,
1975-02,2.711,
1975-03,2.754,
1975-04,3.045,
1975-05,3.019,
1975-06,2.917,
1975-07,2.868,
1975-08,2.948,
1975-09,2.903,
1975-10,2.961,
1975-11,3.020,
1975-12,3.179,
1976-01,3.330,
1976-02,3.589,
1976-03,3.602,
1976-04,4.076,
1976-05,3.810,
1976-06,3.521,
1976-07,3.443,
1976-08,3.409,
1976-09,3.369,
1976-10,3.918,
1976-11,3.926,
1976-12,3.815,
1977-01,3.805,
1977-02,3.697,
1977-03,3.558,
1977-04,3.789,
1977-05,3.809,
1977-06,3.459,
1977-07,3.677,
1977-08,3.482,
1977-09,3.292,
1977-10,3.690,
1977-11,3.570,
1977-12,3.775,
1978-01,3.686,
1978-02,3.622,
1978-03,3.459,
1978-04,3.687,
1978-05,3.729,
1978-06,3.555,
1978-07,3.631,
1978-08,3.488,
1978-09,3.528,
1978-10,3.785,
1978-11,3.681,
1978-12,3.471,
1979-01,3.534,
1979-02,3.752,
1979-03,3.491,
1979-04,4.027,
1979-05,4.006,
1979-06,3.952,
1979-07,3.532,
1979-08,3.334,
1979-09,3.309,
1979-10,3.185,
1979-11,2.900,
1979-12,3.110,
1980-01,3.044,
1980-02,3.350,
1980-03,3.460,
1980-04,3.407,
1980-05,3.390,
1980-06,3.331,
1980-07,3.024,
1980-08,2.996,
1980-09,2.264,
1980-10,2.718,
1980-11,2.961,
1980-12,2.851,
1981-01,2.864,
1981-02,2.564,
1981-03,2.447,
1981-04,2.859,
1981-05,3.068,
1981-06,2.873,
1981-07,2.935,
1981-08,3.095,
1981-09,2.822,
1981-10,3.043,
1981-11,2.899,
1981-12,2.479,
1982-01,2.775,
1982-02,2.620,
1982-03,2.397,
1982-04,2.710,
1982-05,3.004,
1982-06,2.702,
1982-07,2.792,
1982-08,2.928,
1982-09,2.751,
1982-10,3.319,
1982-11,3.003,
1982-12,3.025,
1983-01,2.891,
1983-02,2.762,
1983-03,2.584,
1983-04,3.086,
1983-05,3.040,
1983-06,2.762,
1983-07,2.972,
1983-08,2.720,
1983-09,2.805,
1983-10,3.317,
1983-11,3.643,
1983-12,3.785,
1984-01,3.315,
1984-02,3.704,
1984-03,3.239,
1984-04,3.632,
1984-05,3.414,
1984-06,3.169,
1984-07,3.368,
1984-08,3.944,
1984-09,3.814,
1984-10,4.035,
1984-11,3.865,
1984-12,3.650,
1985-01,3.818,
1985-02,3.644,
1985-03,3.167,
1985-04,3.835,
1985-05,3.564,
1985-06,3.175,
1985-07,3.680,
1985-08,3.507,
1985-09,3.081,
1985-10,3.731,
1985-11,4.163,
1985-12,4.143,
1986-01,4.237,
1986-02,4.236,
1986-03,3.497,
1986-04,3.472,
1986-05,3.372,
1986-06,3.312,
1986-07,4.383,
1986-08,4.364,
1986-09,3.396,
1986-10,3.820,
1986-11,4.114,
1986-12,3.776,
1987-01,4.651,
1987-02,4.628,
1987-03,4.577,
1987-04,4.558,
1987-05,4.688,
1987-06,4.410,
1987-07,4.555,
1987-08,4.079,
1987-09,3.264,
1987-10,4.333,
1987-11,4.557,
1987-12,4.863,
1988-01,5.087,
1988-02,4.418,
1988-03,3.915,
1988-04,4.576,
1988-05,4.699,
1988-06,4.468,
1988-07,4.586,
1988-08,4.073,
1988-09,3.954,
1988-10,4.138,
1988-11,4.499,
1988-12,5.302,
1989-01,4.783,
1989-02,4.908,
1989-03,4.621,
1989-04,4.577,
1989-05,4.253,
1989-06,4.011,
1989-07,3.979,
1989-08,3.840,
1989-09,3.792,
1989-10,3.731,
1989-11,3.489,
1989-12,3.861,
1990-01,3.575,
1990-02,3.387,
1990-03,2.975,
1990-04,2.970,
1990-05,3.514,
1990-06,3.122,
1990-07,2.582,
1990-08,2.971,
1990-09,2.516,
1990-10,2.758,
1990-11,2.630,
1990-12,2.990,
1991-01,3.372,
1991-02,3.655,
1991-03,2.961,
1991-04,3.091,
1991-05,3.166,
1991-06,3.077,
1991-07,3.031,
1991-08,2.973,
1991-09,2.342,
1991-10,2.303,
1991-11,2.200,
1991-12,2.613,
1992-01,2.630,
1992-02,2.652,
1992-03,2.889,
1992-04,2.915,
1992-05,2.965,
1992-06,2.789,
1992-07,2.679,
1992-08,2.478,
1992-09,2.641,
1992-10,2.497,
1992-11,2.436,
1992-12,2.799,
1993-01,3.047,
1993-02,2.945,
1993-03,2.911,
1993-04,2.861,
1993-05,2.809,
1993-06,2.650,
1993-07,2.866,
1993-08,2.869,
1993-09,2.647,
1993-10,2.914,
1993-11,2.929,
1993-12,3.226,
1994-01,3.640,
1994-02,3.590,
1994-03,3.820,
1994-04,3.908,
1994-05,3.916,
1994-06,4.864,
1994-07,5.208,
1994-08,4.746,
1994-09,4.531,
1994-10,4.850,
1994-11,4.715,
1994-12,4.993,
1995-01,5.220,
1995-02,5.389,
1995-03,5.177,
1995-04,5.090,
1995-05,4.787,
1995-06,4.809,
1995-07,4.238,
1995-08,4.992,
1995-09,4.549,
1995-10,3.933,
1995-11,4.022,
1995-12,3.710,
1996-01,3.711,
1996-02,4.304,
1996-03,4.674,
1996-04,4.232,
1996-05,4.266,
1996-06,4.205,
1996-07,4.339,
1996-08,4.198,
1996-09,3.656,
1996-10,3.969,
1996-11,3.796,
1996-12,4.330,
1997-01,4.123,
1997-02,4.233,
1997-03,3.864,
1997-04,4.224,
1997-05,3.843,
1997-06,3.579,
1997-07,3.536,
1997-08,3.463,
1997-09,3.260,
1997-10,3.239,
1997-11,2.927,
1997-12,3.544,
1998-01,3.137,
1998-02,2.975,
1998-03,3.203,
1998-04,3.143,
1998-05,3.046,
1998-06,3.545,
1998-07,3.392,
1998-08,3.590,
1998-09,3.473,
1998-10,2.878,
1998-11,2.817,
1998-12,4.112,
1999-01,8.507,
1999-02,8.815,
1999-03,8.533,
1999-04,7.939,
1999-05,6.888,
1999-06,6.201,
1999-07,6.054,
1999-08,6.224,
1999-09,6.502,
1999-10,7.528,
1999-11,6.850,
1999-12,7.476,
2000-01,7.954,
2000-02,7.975,
2000-03,7.695,
2000-04,7.173,
2000-05,8.012,
2000-06,6.893,
2000-07,7.446,
2000-08,7.539,
2000-09,7.074,
2000-10,7.757,
2000-11,7.667,
2000-12,7.936,
2001-01,8.808,
2001-02,10.078,
2001-03,9.274,
2001-04,7.879,
2001-05,7.318,
2001-06,7.643,
2001-07,7.710,
2001-08,9.174,
2001-09,10.458,
2001-10,10.302,
2001-11,10.976,
2001-12,12.809,
2002-01,9.611,
2002-02,10.109,
2002-03,9.489,
2002-04,9.203,
2002-05,10.414,
2002-06,9.826,
2002-07,11.449,
2002-08,11.647,
2002-09,10.472,
2002-10,13.616,
2002-11,8.904,
2002-12,12.901,
2003-01,10.547,
2003-02,11.638,
2003-03,12.336,
2003-04,12.656,
2003-05,12.560,
2003-06,12.011,
2003-07,13.758,
2003-08,12.402,
2003-09,10.615,
2003-10,10.612,
2003-11,11.263,
2003-12,13.301,
2004-01,13.738,
2004-02,10.597,
2004-03,13.887,
2004-04,11.922,
2004-05,14.967,
2004-06,11.405,
2004-07,12.382,
2004-08,12.536,
2004-09,12.323,
2004-10,12.846,
2004-11,11.412,
2004-12,17.505,
2005-01,12.598,
2005-02,14.217,
2005-03,13.219,
2005-04,15.009,
2005-05,16.120,
2005-06,14.457,
2005-07,14.782,
2005-08,15.477,
2005-09,18.256,
2005-10,18.291,
2005-11,19.460,
2005-12,16.244,
2006-01,15.065,
2006-02,14.384,
2006-03,15.863,
2006-04,19.061,
2006-05,16.565,
2006-06,15.347,
2006-07,16.141,
2006-08,17.510,
2006-09,20.508,
2006-10,20.598,
2006-11,17.723,
2006-12,18.086,
2007-01,19.357,
2007-02,21.009,
2007-03,23.398,
2007-04,28.414,
2007-05,23.805,
2007-06,24.249,
2007-07,25.031,
2007-08,26.776,
2007-09,28.775,
2007-10,29.222,
2007-11,31.575,
2007-12,40.414,
2008-01,38.331,
2008-02,53.516,
2008-03,48.898,
2008-04,59.242,
2008-05,57.679,
2008-06,57.755,
2008-07,73.455,
2008-08,78.002,
2008-09,79.501,
2008-10,71.942,
2008-11,75.300,
2008-12,70.515,
2009-01,70.730,
2009-02,76.880,
2009-03,81.524,
2009-04,82.920,
2009-05,78.839,
2009-06,73.371,
2009-07,67.546,
2009-08,70.792,
2009-09,69.620,
2009-10,63.399,
2009-11,60.644,
2009-12,71.004,
2010-01,62.397,
2010-02,67.754,
2010-03,67.269,
2010-04,70.701,
2010-05,70.543,
2010-06,65.943,
2010-07,67.750,
2010-08,72.374,
2010-09,77.624,
2010-10,62.881,
2010-11,71.150,
2010-12,72.147,
2011-01,59.308,
2011-02,67.390,
2011-03,67.135,
2011-04,62.195,
2011-05,71.145,
2011-06,65.074,
2011-07,64.319,
2011-08,63.801,
2011-09,64.274,
2011-10,64.655,
2011-11,62.999,
2011-12,60.514,
2012-01,59.349,
2012-02,61.378,
2012-03,61.960,
2012-04,64.073,
2012-05,64.304,
2012-06,60.354,
2012-07,58.966,
2012-08,55.677,
2012-09,59.136,
2012-10,59.885,
2012-11,52.750,
2012-12,56.685,
2013-01,52.607,
2013-02,48.093,
2013-03,46.053,
2013-04,45.019,
2013-05,42.877,
2013-06,40.484,
2013-07,37.562,
2013-08,20.256,
2013-09,17.861,
2013-10,18.819,
2013-11,17.807,
2013-12,19.796,
2014-01,19.544,
2014-02,20.947,
2014-03,20.361,
2014-04,21.870,
2014-05,21.602,
2014-06,20.468,
2014-07,19.299,
2014-08,20.150,
2014-09,17.469,
2014-10,16.120,
2014-11,15.222,
2014-12,16.654,Provisional value
