"",BBK01.RU5729,BBK01.RU5729_FLAGS
2014-03,0.372,
2014-04,0.505,
2014-05,0.537,
2014-06,0.438,
2014-07,0.407,
2014-08,0.522,
2014-09,0.472,
2014-10,0.488,
2014-11,0.634,
2014-12,0.327,
