"",BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E001.VGJ.A,BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E001.VGJ.A_FLAGS
"","Revenues / Year-on-year change in %, adjusted for changes in the basis of consolidation / Non-financial listed groups / Germany / Groups with a focus on the services sector / Profitability",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:14:18,
2006,12.85,
2007,6.38,
2008,4.02,
2009,-7.37,
2010,5.80,
2011,1.54,
2012,2.96,
2013,-0.06,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Adjusted for substantial changes in the basis of consolidation of large groups (see explanatory notes in the Statistical Supplement Seasonally adjusted business statistics).Excluding groups in real estate activities.",
