"",BBK01.TU2075,BBK01.TU2075_FLAGS
2003-05,4.326,
2003-06,4.253,
2003-07,4.287,
2003-08,4.488,
2003-09,4.151,
2003-10,4.208,
2003-11,4.196,
2003-12,3.918,
2004-01,3.913,
2004-02,3.901,
2004-03,3.843,
2004-04,3.772,
2004-05,3.725,
2004-06,3.733,
2004-07,3.881,
2004-08,4.241,
2004-09,4.272,
2004-10,4.359,
2004-11,4.330,
2004-12,4.315,
2005-01,4.412,
2005-02,4.394,
2005-03,4.492,
2005-04,5.497,
2005-05,5.508,
2005-06,5.615,
2005-07,5.690,
2005-08,5.714,
2005-09,5.768,
2005-10,6.579,
2005-11,6.787,
2005-12,6.811,
2006-01,8.139,
2006-02,7.882,
2006-03,7.882,
2006-04,7.935,
2006-05,8.146,
2006-06,8.242,
2006-07,8.272,
2006-08,8.284,
2006-09,8.106,
2006-10,8.066,
2006-11,7.986,
2006-12,7.709,
2007-01,7.499,
2007-02,8.476,
2007-03,8.468,
2007-04,8.303,
2007-05,8.415,
2007-06,8.365,
2007-07,6.961,
2007-08,6.920,
2007-09,6.680,
2007-10,6.637,
2007-11,6.600,
2007-12,6.668,
2008-01,6.907,
2008-02,6.963,
2008-03,6.816,
2008-04,6.921,
2008-05,7.067,
2008-06,6.763,
2008-07,6.692,
2008-08,6.754,
2008-09,6.901,
2008-10,8.993,
2008-11,9.013,
2008-12,8.637,
2009-01,8.597,
2009-02,8.555,
2009-03,8.485,
2009-04,8.506,
2009-05,8.304,
2009-06,8.332,
2009-07,8.377,
2009-08,8.345,
2009-09,8.386,
2009-10,8.381,
2009-11,8.427,
2009-12,7.286,
2010-01,7.293,
2010-02,7.624,
2010-03,7.252,
2010-04,7.216,
2010-05,7.199,
2010-06,7.172,
2010-07,7.237,
2010-08,7.323,
2010-09,7.213,
2010-10,7.368,
2010-11,7.430,
2010-12,7.235,
2011-01,7.362,
2011-02,7.271,
2011-03,7.160,
2011-04,7.257,
2011-05,7.253,
2011-06,7.240,
2011-07,7.293,
2011-08,6.870,
2011-09,6.914,
2011-10,6.857,
2011-11,6.907,
2011-12,6.809,
2012-01,6.819,
2012-02,6.760,
2012-03,6.715,
2012-04,6.738,
2012-05,6.877,
2012-06,6.872,
2012-07,6.967,
2012-08,6.950,
2012-09,6.930,
2012-10,4.306,
2012-11,4.274,
2012-12,4.141,
2013-01,4.036,
2013-02,4.043,
2013-03,4.074,
2013-04,4.025,
2013-05,4.210,
2013-06,4.214,
2013-07,4.029,
2013-08,4.011,
2013-09,3.994,
2013-10,3.978,
2013-11,3.942,
2013-12,1.985,
2014-01,1.981,
2014-02,1.976,
2014-03,1.961,
2014-04,1.952,
2014-05,2.049,
2014-06,3.351,
2014-07,4.971,
2014-08,5.021,
2014-09,5.247,
2014-10,5.431,
2014-11,6.069,
