"",BBK01.QUW153,BBK01.QUW153_FLAGS
"",Foreign branches: Long-term loans and advances to foreign non-banks / Offshore banking centres / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:48,
2001-12,16.235,
2002-01,16.448,
2002-02,16.309,
2002-03,16.435,
2002-04,15.846,
2002-05,15.407,
2002-06,14.980,
2002-07,15.030,
2002-08,15.121,
2002-09,14.822,
2002-10,14.533,
2002-11,12.793,
2002-12,12.105,
2003-01,12.979,
2003-02,14.632,
2003-03,14.094,
2003-04,14.748,
2003-05,13.790,
2003-06,14.994,
2003-07,14.127,
2003-08,14.555,
2003-09,14.360,
2003-10,14.795,
2003-11,13.997,
2003-12,13.539,
2004-01,13.355,
2004-02,13.800,
2004-03,14.145,
2004-04,14.179,
2004-05,13.857,
2004-06,13.770,
2004-07,14.096,
2004-08,13.814,
2004-09,13.779,
2004-10,13.870,
2004-11,13.282,
2004-12,13.181,
2005-01,12.919,
2005-02,12.904,
2005-03,12.606,
2005-04,12.626,
2005-05,13.048,
2005-06,14.072,
2005-07,14.136,
2005-08,14.273,
2005-09,14.438,
2005-10,14.331,
2005-11,14.906,
2005-12,15.172,
2006-01,16.689,
2006-02,17.959,
2006-03,18.644,
2006-04,18.511,
2006-05,17.405,
2006-06,17.078,
2006-07,18.529,
2006-08,19.422,
2006-09,20.011,
2006-10,19.747,
2006-11,20.191,
2006-12,20.193,
2007-01,20.811,
2007-02,21.097,
2007-03,20.890,
2007-04,21.640,
2007-05,21.769,
2007-06,21.151,
2007-07,21.253,
2007-08,21.451,
2007-09,21.520,
2007-10,21.462,
2007-11,20.612,
2007-12,20.747,
2008-01,20.581,
2008-02,20.196,
2008-03,20.115,
2008-04,21.382,
2008-05,21.560,
2008-06,20.385,
2008-07,22.297,
2008-08,25.192,
2008-09,28.032,
2008-10,31.328,
2008-11,31.146,
2008-12,28.359,
2009-01,29.812,
2009-02,31.033,
2009-03,27.567,
2009-04,28.693,
2009-05,25.654,
2009-06,26.919,
2009-07,27.588,
2009-08,23.126,
2009-09,22.262,
2009-10,21.812,
2009-11,21.251,
2009-12,21.498,
2010-01,22.210,
2010-02,22.685,
2010-03,22.538,
2010-04,22.379,
2010-05,22.516,
2010-06,22.448,
2010-07,21.416,
2010-08,21.812,
2010-09,20.003,
2010-10,20.792,
2010-11,21.660,
2010-12,21.400,
2011-01,20.856,
2011-02,20.176,
2011-03,20.016,
2011-04,18.940,
2011-05,19.814,
2011-06,19.125,
2011-07,18.437,
2011-08,18.802,
2011-09,19.576,
2011-10,19.533,
2011-11,20.112,
2011-12,21.071,
2012-01,21.397,
2012-02,20.559,
2012-03,21.139,
2012-04,20.648,
2012-05,21.370,
2012-06,20.727,
2012-07,20.958,
2012-08,19.224,
2012-09,19.264,
2012-10,17.872,
2012-11,17.300,
2012-12,17.231,
2013-01,15.261,
2013-02,15.201,
2013-03,15.801,
2013-04,15.195,
2013-05,16.126,
2013-06,15.486,
2013-07,14.956,
2013-08,13.748,
2013-09,14.602,
2013-10,14.139,
2013-11,14.435,
2013-12,13.672,
2014-01,13.989,
2014-02,14.164,
2014-03,14.212,
2014-04,14.304,
2014-05,15.015,
2014-06,14.685,
2014-07,15.098,
2014-08,15.075,
2014-09,15.315,
2014-10,15.462,
2014-11,16.205,
