"",BBK01.OUP308,BBK01.OUP308_FLAGS
"",Time deposits of the Federal Government and its special funds / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:25,
1999-01,0.040,
1999-02,0.033,
1999-03,0.010,
1999-04,0.020,
1999-05,0.072,
1999-06,0.038,
1999-07,0.061,
1999-08,0.076,
1999-09,0.054,
1999-10,0.035,
1999-11,0.032,
1999-12,0.035,
2000-01,0.035,
2000-02,0.032,
2000-03,0.039,
2000-04,0.198,
2000-05,0.198,
2000-06,0.189,
2000-07,0.196,
2000-08,0.204,
2000-09,0.209,
2000-10,0.214,
2000-11,0.198,
2000-12,0.196,
2001-01,0.389,
2001-02,0.395,
2001-03,0.420,
2001-04,0.385,
2001-05,0.417,
2001-06,0.371,
2001-07,0.433,
2001-08,0.439,
2001-09,0.388,
2001-10,0.367,
2001-11,0.355,
2001-12,0.349,
2002-01,0.222,
2002-02,0.214,
2002-03,0.217,
2002-04,0.262,
2002-05,0.605,
2002-06,0.259,
2002-07,0.293,
2002-08,0.333,
2002-09,0.302,
2002-10,0.253,
2002-11,0.242,
2002-12,0.246,
2003-01,0.235,
2003-02,0.276,
2003-03,0.261,
2003-04,0.204,
2003-05,0.239,
2003-06,0.228,
2003-07,0.197,
2003-08,0.175,
2003-09,0.166,
2003-10,0.178,
2003-11,0.170,
2003-12,0.170,
2004-01,0.640,
2004-02,0.635,
2004-03,0.384,
2004-04,0.236,
2004-05,0.033,
2004-06,0.029,
2004-07,0.041,
2004-08,0.237,
2004-09,0.027,
2004-10,0.027,
2004-11,0.259,
2004-12,0.011,
2005-01,0.013,
2005-02,0.022,
2005-03,0.020,
2005-04,0.027,
2005-05,0.028,
2005-06,0.322,
2005-07,2.833,
2005-08,2.831,
2005-09,3.032,
2005-10,2.834,
2005-11,2.828,
2005-12,0.693,
2006-01,1.195,
2006-02,0.082,
2006-03,0.094,
2006-04,0.137,
2006-05,0.137,
2006-06,0.126,
2006-07,0.272,
2006-08,0.299,
2006-09,0.335,
2006-10,0.333,
2006-11,0.478,
2006-12,0.827,
2007-01,0.581,
2007-02,1.438,
2007-03,1.211,
2007-04,2.341,
2007-05,3.098,
2007-06,3.230,
2007-07,0.638,
2007-08,0.856,
2007-09,0.525,
2007-10,0.491,
2007-11,0.362,
2007-12,0.773,
2008-01,0.976,
2008-02,1.141,
2008-03,1.378,
2008-04,0.363,
2008-05,0.927,
2008-06,0.966,
2008-07,0.349,
2008-08,0.610,
2008-09,0.771,
2008-10,1.046,
2008-11,0.736,
2008-12,1.282,
2009-01,0.937,
2009-02,0.753,
2009-03,0.798,
2009-04,0.470,
2009-05,0.782,
2009-06,3.529,
2009-07,1.221,
2009-08,0.602,
2009-09,0.432,
2009-10,0.453,
2009-11,0.445,
2009-12,1.092,
2010-01,0.527,
2010-02,0.430,
2010-03,0.426,
2010-04,0.473,
2010-05,1.018,
2010-06,1.027,
2010-07,0.443,
2010-08,0.404,
2010-09,0.301,
2010-10,0.250,
2010-11,0.227,
2010-12,0.478,
2011-01,0.357,
2011-02,0.906,
2011-03,0.380,
2011-04,1.134,
2011-05,0.675,
2011-06,3.767,
2011-07,1.186,
2011-08,0.484,
2011-09,0.577,
2011-10,0.607,
2011-11,0.702,
2011-12,1.184,
2012-01,1.625,
2012-02,0.885,
2012-03,0.886,
2012-04,0.826,
2012-05,0.825,
2012-06,1.245,
2012-07,0.784,
2012-08,0.533,
2012-09,0.467,
2012-10,0.695,
2012-11,0.650,
2012-12,0.628,
2013-01,0.590,
2013-02,0.578,
2013-03,0.373,
2013-04,0.375,
2013-05,0.442,
2013-06,0.441,
2013-07,0.470,
2013-08,0.480,
2013-09,0.516,
2013-10,0.483,
2013-11,0.498,
2013-12,0.498,
2014-01,0.542,
2014-02,0.718,
2014-03,0.683,
2014-04,0.731,
2014-05,0.731,
2014-06,0.686,
2014-07,0.825,
2014-08,0.661,
2014-09,1.058,
2014-10,0.566,
2014-11,0.361,
2014-12,0.584,Provisional value
