"",BBK01.QUW046,BBK01.QUW046_FLAGS
"",Banks in Germany: Long-term liabilities to non-residents / British Virgin Islands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:08,
2001-12,0.224,
2002-01,0.228,
2002-02,0.240,
2002-03,0.240,
2002-04,0.235,
2002-05,0.227,
2002-06,0.034,
2002-07,0.218,
2002-08,0.218,
2002-09,0.219,
2002-10,0.218,
2002-11,0.216,
2002-12,0.205,
2003-01,0.200,
2003-02,0.203,
2003-03,0.202,
2003-04,0.198,
2003-05,0.032,
2003-06,0.033,
2003-07,0.037,
2003-08,0.042,
2003-09,0.041,
2003-10,0.041,
2003-11,0.041,
2003-12,0.042,
2004-01,0.040,
2004-02,0.040,
2004-03,0.100,
2004-04,0.086,
2004-05,0.098,
2004-06,0.083,
2004-07,0.088,
2004-08,0.051,
2004-09,0.094,
2004-10,0.100,
2004-11,0.090,
2004-12,0.048,
2005-01,0.046,
2005-02,0.048,
2005-03,0.043,
2005-04,0.040,
2005-05,0.038,
2005-06,0.039,
2005-07,0.039,
2005-08,0.039,
2005-09,0.036,
2005-10,0.036,
2005-11,0.035,
2005-12,0.035,
2006-01,0.121,
2006-02,0.123,
2006-03,0.124,
2006-04,0.126,
2006-05,0.127,
2006-06,0.127,
2006-07,0.128,
2006-08,0.131,
2006-09,0.131,
2006-10,0.133,
2006-11,0.130,
2006-12,0.130,
2007-01,0.133,
2007-02,0.097,
2007-03,0.097,
2007-04,0.091,
2007-05,0.090,
2007-06,0.089,
2007-07,0.087,
2007-08,0.086,
2007-09,0.086,
2007-10,0.085,
2007-11,0.085,
2007-12,0.086,
2008-01,0.084,
2008-02,0.084,
2008-03,0.084,
2008-04,0.084,
2008-05,0.084,
2008-06,0.084,
2008-07,0.085,
2008-08,0.195,
2008-09,0.197,
2008-10,0.122,
2008-11,0.125,
2008-12,0.124,
2009-01,0.133,
2009-02,0.043,
2009-03,0.029,
2009-04,0.032,
2009-05,0.025,
2009-06,0.025,
2009-07,0.002,
2009-08,0.002,
2009-09,0.019,
2009-10,0.016,
2009-11,0.015,
2009-12,0.003,
2010-01,0.003,
2010-02,0.002,
2010-03,0.002,
2010-04,0.003,
2010-05,0.004,
2010-06,0.004,
2010-07,0.003,
2010-08,0.004,
2010-09,0.003,
2010-10,0.003,
2010-11,0.004,
2010-12,0.001,
2011-01,0.001,
2011-02,0.001,
2011-03,0.001,
2011-04,0.001,
2011-05,0.001,
2011-06,0.001,
2011-07,0.001,
2011-08,0.001,
2011-09,0.002,
2011-10,0.001,
2011-11,0.002,
2011-12,0.002,
2012-01,0.039,
2012-02,0.040,
2012-03,0.046,
2012-04,0.045,
2012-05,0.047,
2012-06,0.047,
2012-07,0.081,
2012-08,0.079,
2012-09,0.077,
2012-10,0.076,
2012-11,0.077,
2012-12,0.075,
2013-01,0.073,
2013-02,0.075,
2013-03,0.076,
2013-04,0.075,
2013-05,0.075,
2013-06,0.075,
2013-07,0.374,
2013-08,0.375,
2013-09,0.367,
2013-10,0.366,
2013-11,0.367,
2013-12,0.362,
2014-01,0.370,
2014-02,0.361,
2014-03,0.358,
2014-04,0.357,
2014-05,0.363,
2014-06,0.362,
2014-07,0.369,
2014-08,0.375,
2014-09,0.392,
2014-10,0.391,
2014-11,0.393,
2014-12,0.404,
