"",BBK01.QUV589,BBK01.QUV589_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Bahrain / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:48,
2001-12,0.965,
2002-01,0.780,
2002-02,0.708,
2002-03,0.973,
2002-04,0.968,
2002-05,0.919,
2002-06,0.970,
2002-07,1.032,
2002-08,1.281,
2002-09,1.335,
2002-10,1.102,
2002-11,1.247,
2002-12,1.205,
2003-01,1.069,
2003-02,0.800,
2003-03,0.675,
2003-04,0.865,
2003-05,0.685,
2003-06,0.835,
2003-07,0.538,
2003-08,0.510,
2003-09,0.351,
2003-10,0.410,
2003-11,0.649,
2003-12,0.406,
2004-01,0.410,
2004-02,0.409,
2004-03,0.394,
2004-04,0.478,
2004-05,0.412,
2004-06,0.437,
2004-07,0.577,
2004-08,0.768,
2004-09,0.763,
2004-10,0.627,
2004-11,0.499,
2004-12,0.698,
2005-01,0.987,
2005-02,0.903,
2005-03,0.678,
2005-04,0.615,
2005-05,0.677,
2005-06,0.645,
2005-07,0.714,
2005-08,0.620,
2005-09,0.784,
2005-10,0.749,
2005-11,0.765,
2005-12,1.225,
2006-01,0.887,
2006-02,0.835,
2006-03,0.837,
2006-04,0.811,
2006-05,0.793,
2006-06,1.420,
2006-07,1.548,
2006-08,1.538,
2006-09,1.437,
2006-10,1.553,
2006-11,1.659,
2006-12,2.408,
2007-01,2.024,
2007-02,1.989,
2007-03,2.074,
2007-04,2.015,
2007-05,1.659,
2007-06,1.983,
2007-07,2.019,
2007-08,1.931,
2007-09,1.957,
2007-10,1.904,
2007-11,2.111,
2007-12,1.913,
2008-01,1.613,
2008-02,1.801,
2008-03,2.041,
2008-04,2.053,
2008-05,2.068,
2008-06,2.105,
2008-07,2.473,
2008-08,2.424,
2008-09,2.562,
2008-10,2.422,
2008-11,1.907,
2008-12,1.654,
2009-01,1.421,
2009-02,1.156,
2009-03,1.097,
2009-04,1.102,
2009-05,1.019,
2009-06,0.935,
2009-07,0.621,
2009-08,0.967,
2009-09,1.117,
2009-10,0.953,
2009-11,1.085,
2009-12,1.140,
2010-01,1.050,
2010-02,0.781,
2010-03,0.924,
2010-04,1.030,
2010-05,1.170,
2010-06,1.265,
2010-07,1.150,
2010-08,1.088,
2010-09,1.510,
2010-10,1.127,
2010-11,1.030,
2010-12,1.119,
2011-01,0.963,
2011-02,0.803,
2011-03,0.651,
2011-04,0.591,
2011-05,0.564,
2011-06,0.593,
2011-07,0.580,
2011-08,0.518,
2011-09,0.506,
2011-10,0.465,
2011-11,0.501,
2011-12,0.392,
2012-01,0.356,
2012-02,0.370,
2012-03,0.378,
2012-04,0.357,
2012-05,0.446,
2012-06,0.377,
2012-07,0.392,
2012-08,0.412,
2012-09,0.417,
2012-10,0.549,
2012-11,0.559,
2012-12,0.735,
2013-01,0.692,
2013-02,0.531,
2013-03,0.267,
2013-04,0.257,
2013-05,0.251,
2013-06,0.154,
2013-07,0.302,
2013-08,0.301,
2013-09,0.331,
2013-10,0.300,
2013-11,0.302,
2013-12,0.300,
2014-01,0.418,
2014-02,0.413,
2014-03,0.247,
2014-04,0.465,
2014-05,0.466,
2014-06,0.276,
2014-07,0.219,
2014-08,0.199,
2014-09,0.191,
2014-10,0.187,
2014-11,0.197,
2014-12,0.107,
