"",BBK01.WT4173,BBK01.WT4173_FLAGS
"","DE0001137446 / Prices / 0,000 BSA 13",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:38:24,
2013-11-13,99.770,
2013-11-14,99.805,
2013-11-15,99.795,
2013-11-16,.,No value available
2013-11-17,.,No value available
2013-11-18,99.765,
2013-11-19,99.770,
2013-11-20,99.760,
2013-11-21,99.780,
2013-11-22,99.755,
2013-11-23,.,No value available
2013-11-24,.,No value available
2013-11-25,99.740,
2013-11-26,99.745,
2013-11-27,99.745,
2013-11-28,99.735,
2013-11-29,99.760,
2013-11-30,.,No value available
2013-12-01,.,No value available
2013-12-02,99.752,
2013-12-03,99.740,
2013-12-04,99.735,
2013-12-05,99.685,
2013-12-06,99.580,
2013-12-07,.,No value available
2013-12-08,.,No value available
2013-12-09,99.565,
2013-12-10,99.555,
2013-12-11,99.565,
2013-12-12,99.525,
2013-12-13,99.510,
2013-12-14,.,No value available
2013-12-15,.,No value available
2013-12-16,99.513,
2013-12-17,99.515,
2013-12-18,99.560,
2013-12-19,99.570,
2013-12-20,99.575,
2013-12-21,.,No value available
2013-12-22,.,No value available
2013-12-23,99.550,
2013-12-24,.,No value available
2013-12-25,.,No value available
2013-12-26,.,No value available
2013-12-27,99.550,
2013-12-28,.,No value available
2013-12-29,.,No value available
2013-12-30,99.555,
2013-12-31,.,No value available
2014-01-01,.,No value available
2014-01-02,99.594,
2014-01-03,99.590,
2014-01-04,.,No value available
2014-01-05,.,No value available
2014-01-06,99.622,
2014-01-07,99.605,
2014-01-08,99.604,
2014-01-09,99.570,
2014-01-10,99.602,
2014-01-11,.,No value available
2014-01-12,.,No value available
2014-01-13,99.658,
2014-01-14,99.655,
2014-01-15,99.615,
2014-01-16,99.610,
2014-01-17,99.670,
2014-01-18,.,No value available
2014-01-19,.,No value available
2014-01-20,99.690,
2014-01-21,99.690,
2014-01-22,99.685,
2014-01-23,99.685,
2014-01-24,99.750,
2014-01-25,.,No value available
2014-01-26,.,No value available
2014-01-27,99.760,
2014-01-28,99.745,
2014-01-29,99.770,
2014-01-30,99.830,
2014-01-31,99.860,
2014-02-01,.,No value available
2014-02-02,.,No value available
2014-02-03,99.855,
2014-02-04,99.865,
2014-02-05,99.870,
2014-02-06,99.815,
2014-02-07,99.830,
2014-02-08,.,No value available
2014-02-09,.,No value available
2014-02-10,99.821,
2014-02-11,99.807,
2014-02-12,99.815,
2014-02-13,99.856,
2014-02-14,99.830,
2014-02-15,.,No value available
2014-02-16,.,No value available
2014-02-17,99.815,
2014-02-18,99.835,
2014-02-19,99.850,
2014-02-20,99.829,
2014-02-21,99.818,
2014-02-22,.,No value available
2014-02-23,.,No value available
2014-02-24,99.805,
2014-02-25,99.780,
2014-02-26,99.806,
2014-02-27,99.866,
2014-02-28,99.810,
2014-03-01,.,No value available
2014-03-02,.,No value available
2014-03-03,99.817,
2014-03-04,99.815,
2014-03-05,99.795,
2014-03-06,99.790,
2014-03-07,99.720,
2014-03-08,.,No value available
2014-03-09,.,No value available
2014-03-10,99.691,
2014-03-11,99.731,
2014-03-12,99.726,
2014-03-13,99.740,
2014-03-14,99.770,
2014-03-15,.,No value available
2014-03-16,.,No value available
2014-03-17,99.740,
2014-03-18,99.735,
2014-03-19,99.720,
2014-03-20,99.680,
2014-03-21,99.667,
2014-03-22,.,No value available
2014-03-23,.,No value available
2014-03-24,99.660,
2014-03-25,99.700,
2014-03-26,99.730,
2014-03-27,99.780,
2014-03-28,.,No value available
2014-03-29,.,No value available
2014-03-30,.,No value available
2014-03-31,99.737,
2014-04-01,99.736,
2014-04-02,99.693,
2014-04-03,99.694,
2014-04-04,99.697,
2014-04-05,.,No value available
2014-04-06,.,No value available
2014-04-07,99.730,
2014-04-08,99.725,
2014-04-09,99.723,
2014-04-10,99.750,
2014-04-11,99.745,
2014-04-12,.,No value available
2014-04-13,.,No value available
2014-04-14,99.767,
2014-04-15,99.773,
2014-04-16,99.785,
2014-04-17,99.776,
2014-04-18,.,No value available
2014-04-19,.,No value available
2014-04-20,.,No value available
2014-04-21,.,No value available
2014-04-22,99.730,
2014-04-23,99.730,
2014-04-24,99.710,
2014-04-25,99.728,
2014-04-26,.,No value available
2014-04-27,.,No value available
2014-04-28,.,No value available
2014-04-29,99.727,
2014-04-30,99.766,
2014-05-01,.,No value available
2014-05-02,99.789,
2014-05-03,.,No value available
2014-05-04,.,No value available
2014-05-05,99.810,
2014-05-06,99.780,
2014-05-07,99.790,
2014-05-08,99.770,
2014-05-09,99.830,
2014-05-10,.,No value available
2014-05-11,.,No value available
2014-05-12,99.799,
2014-05-13,99.814,
2014-05-14,99.853,
2014-05-15,99.862,
2014-05-16,99.870,
2014-05-17,.,No value available
2014-05-18,.,No value available
2014-05-19,99.880,
2014-05-20,99.880,
2014-05-21,99.888,
2014-05-22,99.884,
2014-05-23,99.904,
2014-05-24,.,No value available
2014-05-25,.,No value available
2014-05-26,99.904,
2014-05-27,99.909,
2014-05-28,99.914,
2014-05-29,99.920,
2014-05-30,99.902,
2014-05-31,.,No value available
2014-06-01,.,No value available
2014-06-02,99.920,
2014-06-03,99.910,
2014-06-04,99.915,
2014-06-05,99.935,
2014-06-06,99.927,
2014-06-07,.,No value available
2014-06-08,.,No value available
2014-06-09,99.922,
2014-06-10,99.917,
2014-06-11,99.927,
2014-06-12,99.965,
2014-06-13,99.967,
2014-06-14,.,No value available
2014-06-15,.,No value available
2014-06-16,99.985,
2014-06-17,99.975,
2014-06-18,99.965,
2014-06-19,99.962,
2014-06-20,99.957,
2014-06-21,.,No value available
2014-06-22,.,No value available
2014-06-23,99.970,
2014-06-24,99.967,
2014-06-25,99.972,
2014-06-26,99.972,
2014-06-27,99.972,
2014-06-28,.,No value available
2014-06-29,.,No value available
2014-06-30,99.965,
2014-07-01,99.970,
2014-07-02,99.985,
2014-07-03,99.977,
2014-07-04,99.995,
2014-07-05,.,No value available
2014-07-06,.,No value available
2014-07-07,99.995,
2014-07-08,99.997,
2014-07-09,99.995,
2014-07-10,99.990,
2014-07-11,99.990,
2014-07-12,.,No value available
2014-07-13,.,No value available
2014-07-14,99.982,
2014-07-15,99.990,
2014-07-16,99.985,
2014-07-17,99.985,
2014-07-18,99.980,
2014-07-19,.,No value available
2014-07-20,.,No value available
2014-07-21,99.982,
2014-07-22,99.980,
2014-07-23,99.975,
2014-07-24,99.980,
2014-07-25,99.980,
2014-07-26,.,No value available
2014-07-27,.,No value available
2014-07-28,99.975,
2014-07-29,99.975,
2014-07-30,99.980,
2014-07-31,99.980,
2014-08-01,99.985,
2014-08-02,.,No value available
2014-08-03,.,No value available
2014-08-04,99.985,
2014-08-05,99.982,
2014-08-06,99.990,
2014-08-07,99.997,
2014-08-08,99.997,
2014-08-09,.,No value available
2014-08-10,.,No value available
2014-08-11,100.002,
2014-08-12,100.002,
