"",BBK01.QUV524,BBK01.QUV524_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents  / Lithuania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:50,
2001-12,0.119,
2002-01,0.154,
2002-02,0.163,
2002-03,0.104,
2002-04,0.147,
2002-05,0.139,
2002-06,0.084,
2002-07,0.087,
2002-08,0.080,
2002-09,0.071,
2002-10,0.088,
2002-11,0.081,
2002-12,0.124,
2003-01,0.083,
2003-02,0.139,
2003-03,0.142,
2003-04,0.162,
2003-05,0.112,
2003-06,0.145,
2003-07,0.134,
2003-08,0.150,
2003-09,0.134,
2003-10,0.171,
2003-11,0.163,
2003-12,0.152,
2004-01,0.152,
2004-02,0.153,
2004-03,0.140,
2004-04,0.138,
2004-05,0.137,
2004-06,0.141,
2004-07,0.149,
2004-08,0.183,
2004-09,0.226,
2004-10,0.148,
2004-11,0.196,
2004-12,0.189,
2005-01,0.203,
2005-02,0.088,
2005-03,0.071,
2005-04,0.089,
2005-05,0.085,
2005-06,0.089,
2005-07,0.077,
2005-08,0.086,
2005-09,0.049,
2005-10,0.077,
2005-11,0.097,
2005-12,0.088,
2006-01,0.082,
2006-02,0.102,
2006-03,0.080,
2006-04,0.068,
2006-05,0.151,
2006-06,0.072,
2006-07,0.090,
2006-08,0.071,
2006-09,0.096,
2006-10,0.088,
2006-11,0.069,
2006-12,0.074,
2007-01,0.157,
2007-02,0.145,
2007-03,0.080,
2007-04,0.094,
2007-05,0.189,
2007-06,0.128,
2007-07,0.081,
2007-08,0.446,
2007-09,0.122,
2007-10,0.170,
2007-11,0.105,
2007-12,0.125,
2008-01,0.130,
2008-02,0.200,
2008-03,0.177,
2008-04,0.212,
2008-05,0.168,
2008-06,0.209,
2008-07,0.163,
2008-08,0.165,
2008-09,0.270,
2008-10,0.268,
2008-11,0.138,
2008-12,0.227,
2009-01,0.208,
2009-02,0.248,
2009-03,0.250,
2009-04,0.268,
2009-05,0.242,
2009-06,0.256,
2009-07,0.291,
2009-08,0.265,
2009-09,0.295,
2009-10,0.184,
2009-11,0.119,
2009-12,0.193,
2010-01,0.162,
2010-02,0.295,
2010-03,0.175,
2010-04,0.217,
2010-05,0.140,
2010-06,0.174,
2010-07,0.143,
2010-08,0.169,
2010-09,0.094,
2010-10,0.053,
2010-11,0.244,
2010-12,0.066,
2011-01,0.044,
2011-02,0.046,
2011-03,0.043,
2011-04,0.044,
2011-05,0.047,
2011-06,0.046,
2011-07,0.023,
2011-08,0.023,
2011-09,0.037,
2011-10,0.020,
2011-11,0.052,
2011-12,0.032,
2012-01,0.038,
2012-02,0.035,
2012-03,0.025,
2012-04,0.021,
2012-05,0.028,
2012-06,0.025,
2012-07,0.030,
2012-08,0.033,
2012-09,0.037,
2012-10,0.030,
2012-11,0.027,
2012-12,0.030,
2013-01,0.031,
2013-02,0.027,
2013-03,0.025,
2013-04,0.031,
2013-05,0.030,
2013-06,0.045,
2013-07,0.029,
2013-08,0.026,
2013-09,0.047,
2013-10,0.027,
2013-11,0.030,
2013-12,0.027,
2014-01,0.028,
2014-02,0.028,
2014-03,0.027,
2014-04,0.031,
2014-05,0.030,
2014-06,0.027,
2014-07,0.025,
2014-08,0.028,
2014-09,0.028,
2014-10,0.031,
2014-11,0.032,
2014-12,0.027,
