"",BBK01.OUH375,BBK01.OUH375_FLAGS
"",Lending to the foreign general government / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:38,
1999-01,4.908,
1999-02,5.206,
1999-03,5.437,
1999-04,5.496,
1999-05,5.506,
1999-06,5.649,
1999-07,5.606,
1999-08,5.738,
1999-09,5.741,
1999-10,5.691,
1999-11,5.770,
1999-12,5.967,
2000-01,5.927,
2000-02,5.962,
2000-03,6.219,
2000-04,6.240,
2000-05,6.428,
2000-06,6.522,
2000-07,6.630,
2000-08,6.728,
2000-09,6.821,
2000-10,6.834,
2000-11,6.897,
2000-12,7.009,
2001-01,7.044,
2001-02,7.214,
2001-03,7.267,
2001-04,7.066,
2001-05,7.296,
2001-06,7.487,
2001-07,7.541,
2001-08,7.434,
2001-09,7.803,
2001-10,7.785,
2001-11,7.879,
2001-12,7.868,
2002-01,7.969,
2002-02,7.656,
2002-03,7.531,
2002-04,7.395,
2002-05,7.488,
2002-06,6.873,
2002-07,6.760,
2002-08,7.123,
2002-09,6.473,
2002-10,6.145,
2002-11,5.895,
2002-12,5.675,
2003-01,5.525,
2003-02,5.349,
2003-03,5.113,
2003-04,5.046,
2003-05,4.848,
2003-06,4.748,
2003-07,4.702,
2003-08,5.132,
2003-09,5.230,
2003-10,5.265,
2003-11,5.207,
2003-12,5.113,
2004-01,5.054,
2004-02,4.903,
2004-03,4.967,
2004-04,4.974,
2004-05,5.061,
2004-06,5.068,
2004-07,5.033,
2004-08,4.996,
2004-09,5.014,
2004-10,4.976,
2004-11,5.346,
2004-12,5.122,
2005-01,5.262,
2005-02,4.934,
2005-03,5.123,
2005-04,5.018,
2005-05,5.063,
2005-06,5.103,
2005-07,5.176,
2005-08,5.165,
2005-09,5.212,
2005-10,5.327,
2005-11,5.253,
2005-12,5.479,
2006-01,5.268,
2006-02,5.598,
2006-03,5.683,
2006-04,5.727,
2006-05,5.756,
2006-06,5.673,
2006-07,5.319,
2006-08,5.361,
2006-09,5.479,
2006-10,5.542,
2006-11,5.361,
2006-12,5.980,
2007-01,5.726,
2007-02,5.856,
2007-03,5.694,
2007-04,5.477,
2007-05,5.629,
2007-06,5.579,
2007-07,5.303,
2007-08,5.290,
2007-09,5.189,
2007-10,4.921,
2007-11,4.732,
2007-12,4.646,
2008-01,4.435,
2008-02,4.483,
2008-03,4.477,
2008-04,4.524,
2008-05,4.519,
2008-06,4.422,
2008-07,4.349,
2008-08,4.291,
2008-09,4.249,
2008-10,3.929,
2008-11,3.983,
2008-12,4.009,
2009-01,3.934,
2009-02,3.873,
2009-03,3.985,
2009-04,3.974,
2009-05,4.036,
2009-06,4.168,
2009-07,4.278,
2009-08,4.343,
2009-09,4.440,
2009-10,4.655,
2009-11,4.838,
2009-12,4.920,
2010-01,5.108,
2010-02,5.349,
2010-03,5.603,
2010-04,5.537,
2010-05,5.135,
2010-06,5.150,
2010-07,5.193,
2010-08,5.277,
2010-09,5.249,
2010-10,5.198,
2010-11,5.201,
2010-12,5.255,
2011-01,5.218,
2011-02,5.200,
2011-03,5.280,
2011-04,5.302,
2011-05,5.195,
2011-06,5.130,
2011-07,5.033,
2011-08,4.750,
2011-09,4.586,
2011-10,4.505,
2011-11,4.572,
2011-12,4.539,
2012-01,4.452,
2012-02,4.851,
2012-03,4.913,
2012-04,5.029,
2012-05,5.134,
2012-06,5.326,
2012-07,5.398,
2012-08,5.389,
2012-09,5.504,
2012-10,5.747,
2012-11,5.968,
2012-12,5.999,
2013-01,6.280,
2013-02,6.331,
2013-03,6.421,
2013-04,6.462,
2013-05,6.627,
2013-06,6.821,
2013-07,6.938,
2013-08,7.223,
2013-09,7.303,
2013-10,7.234,
2013-11,7.297,
2013-12,7.432,
2014-01,7.809,
2014-02,8.067,
2014-03,8.257,
2014-04,8.336,
2014-05,8.733,
2014-06,8.786,
2014-07,8.869,
2014-08,8.940,
2014-09,9.097,
2014-10,9.285,
2014-11,9.353,
2014-12,9.547,Provisional value
