"",BBK01.QUW348,BBK01.QUW348_FLAGS
"",Foreign branches in Singapore: Long-term liabilities to foreign banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:59,
2001-12,0.389,
2002-01,0.471,
2002-02,0.410,
2002-03,0.399,
2002-04,0.381,
2002-05,0.364,
2002-06,0.451,
2002-07,0.459,
2002-08,0.498,
2002-09,0.450,
2002-10,0.502,
2002-11,0.488,
2002-12,0.501,
2003-01,0.395,
2003-02,0.396,
2003-03,0.387,
2003-04,0.434,
2003-05,0.380,
2003-06,0.299,
2003-07,0.379,
2003-08,0.457,
2003-09,0.515,
2003-10,0.454,
2003-11,0.449,
2003-12,0.400,
2004-01,0.428,
2004-02,0.441,
2004-03,0.434,
2004-04,0.387,
2004-05,0.369,
2004-06,0.364,
2004-07,0.407,
2004-08,0.289,
2004-09,0.185,
2004-10,0.224,
2004-11,0.246,
2004-12,0.293,
2005-01,0.294,
2005-02,0.355,
2005-03,0.342,
2005-04,0.204,
2005-05,0.197,
2005-06,0.200,
2005-07,0.178,
2005-08,0.133,
2005-09,0.165,
2005-10,0.114,
2005-11,0.117,
2005-12,0.190,
2006-01,0.344,
2006-02,0.345,
2006-03,0.361,
2006-04,0.364,
2006-05,0.398,
2006-06,0.301,
2006-07,0.301,
2006-08,0.308,
2006-09,0.311,
2006-10,0.430,
2006-11,0.422,
2006-12,0.336,
2007-01,0.199,
2007-02,0.453,
2007-03,0.271,
2007-04,0.322,
2007-05,0.253,
2007-06,0.415,
2007-07,0.329,
2007-08,0.326,
2007-09,0.355,
2007-10,0.284,
2007-11,0.409,
2007-12,0.447,
2008-01,0.450,
2008-02,0.227,
2008-03,0.152,
2008-04,0.103,
2008-05,0.103,
2008-06,0.102,
2008-07,0.032,
2008-08,0.023,
2008-09,0.024,
2008-10,0.025,
2008-11,0.018,
2008-12,0.020,
2009-01,0.022,
2009-02,0.021,
2009-03,0.019,
2009-04,0.022,
2009-05,0.021,
2009-06,0.022,
2009-07,0.022,
2009-08,0.021,
2009-09,0.021,
2009-10,0.021,
2009-11,0.021,
2009-12,0.023,
2010-01,0.023,
2010-02,0.024,
2010-03,0.024,
2010-04,0.025,
2010-05,0.026,
2010-06,0.026,
2010-07,0.025,
2010-08,0.026,
2010-09,0.025,
2010-10,0.025,
2010-11,0.025,
2010-12,0.026,
2011-01,0.396,
2011-02,0.259,
2011-03,0.483,
2011-04,0.287,
2011-05,0.036,
2011-06,0.036,
2011-07,0.036,
2011-08,0.036,
2011-09,0.037,
2011-10,0.036,
2011-11,0.036,
2011-12,0.038,
2012-01,0.038,
2012-02,0.038,
2012-03,0.038,
2012-04,0.033,
2012-05,0.040,
2012-06,0.039,
2012-07,0.041,
2012-08,0.040,
2012-09,0.039,
2012-10,0.039,
2012-11,0.049,
2012-12,0.014,
2013-01,0.014,
2013-02,0.014,
2013-03,-,Nothing exists
2013-04,-,Nothing exists
2013-05,-,Nothing exists
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,-,Nothing exists
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
