"",BBEX3.A.TND.USD.CA.AC.A04,BBEX3.A.TND.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Tunisia  / USD 1 = TND ... (middle),
unit,TND (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:51,
1967,0.52314,
1968,0.52484,
1969,0.52558,
1970,0.52445,
1971,0.52274,
1972,0.47694,
1973,0.42193,
1974,0.43547,
1975,0.40277,
1976,0.42909,
1977,0.43020,
1978,0.41536,
1979,0.40637,
1980,0.40500,
1981,0.49520,
1982,0.59318,
1983,0.68088,
1984,0.77930,
1985,0.83373,
1986,0.79190,
1987,0.82784,
1988,0.85881,
1989,0.94954,
1990,0.87704,
1991,0.92594,
1992,0.88532,
1993,1.00663,
1994,1.01242,
1995,0.94347,
1996,0.97529,
1997,1.10329,
1998,1.13578,
1999,1.19103,
2000,1.36811,
2001,1.43501,
2002,1.41431,
2003,1.28094,
2004,1.24580,
2005,1.29973,
2006,1.32650,
2007,1.27251,
2008,1.23045,
2009,1.35131,
2010,1.42805,
2011,1.39676,
2012,1.55596,
2013,1.61677,
2014,1.69785,
"","Source: Banque Centrale de Tunisie, Tunis",
"",Methodology: Calculated on the basis of mid-month and month-end buying and selling rates.,
