"",BBEX3.A.MUR.EUR.CA.AB.A04,BBEX3.A.MUR.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Mauritius  / EUR 1 = MUR ... (selling),
unit,MUR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:20,
1999,26.8764,
2000,24.3842,
2001,26.1832,
2002,28.6173,
2003,32.3996,
2004,34.8708,
2005,36.9774,
2006,40.7434,
2007,43.7472,
2008,42.7701,
2009,45.5318,
2010,41.6718,
2011,41.0191,
2012,39.6217,
2013,41.4115,
2014,41.0552,
"","Source: Bank of Mauritius, Port Louis",
"",Methodology: Calculated on the basis of month-end rates.,
