"",BBK01.WU8573,BBK01.WU8573_FLAGS
"",Term structure of interest rates on Pfandbriefe (method by Svensson) / Parameter Beta1 / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:10:59,
2000-01,-2.58956,
2000-02,-2.47535,
2000-03,-2.40283,
2000-04,-1.82633,
2000-05,-1.48774,
2000-06,-1.29002,
2000-07,-1.22788,
2000-08,-1.44863,
2000-09,-1.28224,
2000-10,-1.34836,
2000-11,-1.49429,
2000-12,-1.46574,
2001-01,-1.39499,
2001-02,-1.23682,
2001-03,-1.25039,
2001-04,-1.86776,
2001-05,-1.96863,
2001-06,-1.76010,
2001-07,-1.71479,
2001-08,-2.12180,
2001-09,-2.25684,
2001-10,-1.94049,
2001-11,-1.99923,
2001-12,-2.13320,
2002-01,-2.12071,
2002-02,-0.71172,
2002-03,-0.41617,
2002-04,1.70447,
2002-05,1.72043,
2002-06,1.75275,
2002-07,-1.77806,
2002-08,-2.12496,
2002-09,-2.16190,
2002-10,-2.21512,
2002-11,-2.41638,
2002-12,-2.52206,
2003-01,-2.34278,
2003-02,-2.34107,
2003-03,-2.57995,
2003-04,-2.23931,
2003-05,-2.28226,
2003-06,-2.28226,
2003-07,-3.00306,
2003-08,-3.13055,
2003-09,-3.27985,
2003-10,-2.95024,
2003-11,-3.23426,
2003-12,-2.85512,
2004-01,-3.92885,
2004-02,-3.47452,
2004-03,-3.94718,
2004-04,-3.75333,
2004-05,-3.90037,
2004-06,-5.37146,
2004-07,-3.88447,
2004-08,-3.88038,
2004-09,-3.90033,
2004-10,-4.25268,
2004-11,-4.24609,
2004-12,-6.08678,
2005-01,-6.10244,
2005-02,-5.81893,
2005-03,-3.92991,
2005-04,-5.59680,
2005-05,-4.76518,
2005-06,-4.98436,
2005-07,-5.52856,
2005-08,-4.90728,
2005-09,-5.35904,
2005-10,-3.47941,
2005-11,-3.43730,
2005-12,-2.87005,
2006-01,-2.58856,
2006-02,-2.76151,
2006-03,-1.86749,
2006-04,-1.82945,
2006-05,-1.83881,
2006-06,-1.75389,
2006-07,-1.62550,
2006-08,-1.62732,
2006-09,-1.46541,
2006-10,-0.89592,
2006-11,-1.31731,
2006-12,-1.10467,
2007-01,-0.97027,
2007-02,-0.59834,
2007-03,-0.69002,
2007-04,-0.54505,
2007-05,-0.75698,
2007-06,-0.77251,
2007-07,-0.59249,
2007-08,-3.32956,
2007-09,-3.36030,
2007-10,-3.49067,
2007-11,-2.74630,
2007-12,-3.65213,
2008-01,-3.89145,
2008-02,-3.80824,
2008-03,-5.04507,
2008-04,-3.47447,
2008-05,-0.81270,
2008-06,-0.77913,
2008-07,-3.88438,
2008-08,-4.18701,
2008-09,-0.26088,
2008-10,-0.95029,
2008-11,-0.84988,
2008-12,-4.47647,
2009-01,-1.18644,
2009-02,-0.72294,
2009-03,-5.49213,
2009-04,-5.70190,
2009-05,-2.76068,
2009-06,-5.43278,
2009-07,-6.21708,
2009-08,-6.51249,
2009-09,-6.76376,
2009-10,-7.01964,
2009-11,-6.89145,
2009-12,-5.44233,
2010-01,-6.10309,
2010-02,-5.85359,
2010-03,-5.59807,
2010-04,-5.83077,
2010-05,-6.19139,
2010-06,-6.41354,
2010-07,-5.48221,
2010-08,-5.68323,
2010-09,-5.60318,
2010-10,-5.57499,
2010-11,-5.62970,
2010-12,-5.65862,
2011-01,-6.05048,
2011-02,-0.07826,
2011-03,-5.46570,
2011-04,-5.61778,
2011-05,-4.59052,
2011-06,-4.94690,
2011-07,-5.66952,
2011-08,-6.64068,
2011-09,-6.32791,
2011-10,-7.52998,
2011-11,-7.18626,
2011-12,-7.64515,
2012-01,-8.00017,
2012-02,-7.97918,
2012-03,-7.78736,
2012-04,-8.21493,
2012-05,-7.83160,
2012-06,-6.92761,
2012-07,-7.93794,
2012-08,-8.68989,
2012-09,-5.80985,
2012-10,-7.57685,
2012-11,-7.74093,
2012-12,-6.80056,
2013-01,-6.78379,
2013-02,-8.96130,
2013-03,-7.53934,
2013-04,-6.75518,
2013-05,-6.82737,
2013-06,-6.74968,
2013-07,-4.37227,
2013-08,-6.77029,
2013-09,-6.88152,
2013-10,-4.97085,
2013-11,-6.10255,
2013-12,-6.99060,
2014-01,-6.82854,
2014-02,-5.39718,
2014-03,-4.93907,
2014-04,-4.74480,
2014-05,-4.35463,
2014-06,-3.28344,
2014-07,-3.36510,
2014-08,-3.29533,
2014-09,-2.80535,
2014-10,-3.58573,
2014-11,-3.12853,
2014-12,-3.02554,
2015-01,-3.09741,
