"",BBK01.QUX150,BBK01.QUX150_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Other EU member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:16:56,
2001-12,19.858,
2002-01,19.597,
2002-02,19.118,
2002-03,19.149,
2002-04,15.198,
2002-05,14.898,
2002-06,14.251,
2002-07,14.484,
2002-08,14.075,
2002-09,14.067,
2002-10,13.847,
2002-11,13.686,
2002-12,13.112,
2003-01,12.116,
2003-02,12.911,
2003-03,12.534,
2003-04,12.381,
2003-05,12.393,
2003-06,12.879,
2003-07,12.778,
2003-08,13.674,
2003-09,13.128,
2003-10,12.730,
2003-11,12.442,
2003-12,12.406,
2004-01,12.497,
2004-02,12.135,
2004-03,12.194,
2004-04,12.995,
2004-05,31.863,
2004-06,32.490,
2004-07,33.039,
2004-08,32.465,
2004-09,32.671,
2004-10,32.592,
2004-11,34.609,
2004-12,35.019,
2005-01,33.808,
2005-02,35.082,
2005-03,35.065,
2005-04,34.012,
2005-05,33.657,
2005-06,34.091,
2005-07,34.091,
2005-08,35.117,
2005-09,35.604,
2005-10,36.006,
2005-11,34.807,
2005-12,33.877,
2006-01,32.888,
2006-02,33.486,
2006-03,33.135,
2006-04,33.704,
2006-05,35.590,
2006-06,34.347,
2006-07,35.084,
2006-08,35.067,
2006-09,36.263,
2006-10,37.611,
2006-11,31.222,
2006-12,32.955,
2007-01,20.140,
2007-02,20.319,
2007-03,20.465,
2007-04,20.707,
2007-05,21.190,
2007-06,21.878,
2007-07,22.497,
2007-08,21.832,
2007-09,23.260,
2007-10,23.049,
2007-11,23.118,
2007-12,22.628,
2008-01,22.282,
2008-02,22.809,
2008-03,23.688,
2008-04,23.807,
2008-05,24.147,
2008-06,24.662,
2008-07,27.222,
2008-08,27.521,
2008-09,28.860,
2008-10,31.328,
2008-11,30.404,
2008-12,30.168,
2009-01,29.999,
2009-02,29.999,
2009-03,29.772,
2009-04,30.699,
2009-05,30.144,
2009-06,30.479,
2009-07,30.612,
2009-08,30.445,
2009-09,30.279,
2009-10,30.374,
2009-11,30.474,
2009-12,29.720,
2010-01,30.365,
2010-02,30.476,
2010-03,30.798,
2010-04,30.731,
2010-05,30.758,
2010-06,31.221,
2010-07,30.764,
2010-08,31.264,
2010-09,30.942,
2010-10,30.950,
2010-11,31.471,
2010-12,31.937,
2011-01,31.646,
2011-02,31.343,
2011-03,30.887,
2011-04,30.846,
2011-05,31.933,
2011-06,31.742,
2011-07,31.376,
2011-08,31.359,
2011-09,30.822,
2011-10,30.790,
2011-11,30.676,
2011-12,31.190,
2012-01,31.638,
2012-02,32.653,
2012-03,32.664,
2012-04,34.484,
2012-05,33.674,
2012-06,34.040,
2012-07,34.307,
2012-08,34.755,
2012-09,33.270,
2012-10,30.647,
2012-11,30.667,
2012-12,30.099,
2013-01,30.031,
2013-02,30.204,
2013-03,29.089,
2013-04,29.228,
2013-05,28.907,
2013-06,28.698,
2013-07,29.158,
2013-08,29.071,
2013-09,29.370,
2013-10,29.199,
2013-11,28.992,
2013-12,29.194,
2014-01,28.329,
2014-02,28.352,
2014-03,28.786,
2014-04,28.648,
2014-05,28.751,
2014-06,28.932,
2014-07,28.932,
2014-08,28.978,
2014-09,25.324,
2014-10,25.591,
2014-11,25.818,
