"",BBK01.OUN228,BBK01.OUN228_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:51,
1999-01,115.829,
1999-02,116.466,
1999-03,120.902,
1999-04,120.985,
1999-05,121.797,
1999-06,122.300,
1999-07,123.948,
1999-08,125.037,
1999-09,126.643,
1999-10,128.318,
1999-11,131.338,
1999-12,132.272,
2000-01,134.913,
2000-02,135.964,
2000-03,139.973,
2000-04,143.117,
2000-05,123.348,
2000-06,122.012,
2000-07,124.377,
2000-08,127.098,
2000-09,127.644,
2000-10,134.617,
2000-11,132.854,
2000-12,129.389,
2001-01,130.468,
2001-02,131.728,
2001-03,133.667,
2001-04,134.503,
2001-05,140.503,
2001-06,142.870,
2001-07,139.087,
2001-08,137.935,
2001-09,137.524,
2001-10,139.127,
2001-11,127.344,
2001-12,127.240,
2002-01,132.741,
2002-02,132.059,
2002-03,132.638,
2002-04,134.726,
2002-05,134.299,
2002-06,130.568,
2002-07,131.248,
2002-08,133.758,
2002-09,132.179,
2002-10,135.234,
2002-11,136.202,
2002-12,132.315,
2003-01,128.031,
2003-02,125.853,
2003-03,122.536,
2003-04,120.439,
2003-05,116.558,
2003-06,117.577,
2003-07,117.195,
2003-08,118.824,
2003-09,115.073,
2003-10,113.162,
2003-11,110.924,
2003-12,109.191,
2004-01,111.159,
2004-02,111.109,
2004-03,107.761,
2004-04,107.942,
2004-05,107.385,
2004-06,106.511,
2004-07,106.439,
2004-08,105.720,
2004-09,113.010,
2004-10,110.204,
2004-11,106.981,
2004-12,118.380,
2005-01,118.961,
2005-02,117.217,
2005-03,116.819,
2005-04,110.249,
2005-05,109.211,
2005-06,108.551,
2005-07,107.660,
2005-08,107.260,
2005-09,106.087,
2005-10,103.966,
2005-11,104.364,
2005-12,104.481,
2006-01,104.919,
2006-02,105.857,
2006-03,103.589,
2006-04,103.853,
2006-05,103.653,
2006-06,102.253,
2006-07,103.431,
2006-08,107.364,
2006-09,107.070,
2006-10,105.444,
2006-11,105.104,
2006-12,95.255,
2007-01,96.167,
2007-02,96.218,
2007-03,95.911,
2007-04,97.220,
2007-05,97.601,
2007-06,97.660,
2007-07,98.777,
2007-08,99.081,
2007-09,98.202,
2007-10,95.990,
2007-11,95.877,
2007-12,96.804,
2008-01,96.133,
2008-02,96.161,
2008-03,94.638,
2008-04,95.296,
2008-05,95.411,
2008-06,94.569,
2008-07,94.530,
2008-08,94.474,
2008-09,93.897,
2008-10,93.184,
2008-11,93.041,
2008-12,92.751,
2009-01,93.871,
2009-02,94.222,
2009-03,93.978,
2009-04,94.801,
2009-05,90.490,
2009-06,89.820,
2009-07,90.057,
2009-08,79.255,
2009-09,79.102,
2009-10,77.732,
2009-11,77.771,
2009-12,78.050,
2010-01,79.785,
2010-02,80.029,
2010-03,79.647,
2010-04,79.614,
2010-05,79.854,
2010-06,79.868,
2010-07,80.214,
2010-08,80.008,
2010-09,79.122,
2010-10,78.634,
2010-11,78.612,
2010-12,79.485,
2011-01,79.268,
2011-02,78.679,
2011-03,78.060,
2011-04,77.573,
2011-05,77.938,
2011-06,78.019,
2011-07,78.363,
2011-08,78.264,
2011-09,77.768,
2011-10,77.175,
2011-11,77.763,
2011-12,76.092,
2012-01,75.098,
2012-02,75.103,
2012-03,74.822,
2012-04,74.072,
2012-05,73.769,
2012-06,73.381,
2012-07,73.125,
2012-08,73.116,
2012-09,72.848,
2012-10,72.178,
2012-11,71.627,
2012-12,69.622,
2013-01,69.131,
2013-02,68.997,
2013-03,68.559,
2013-04,67.793,
2013-05,68.113,
2013-06,67.927,
2013-07,67.691,
2013-08,67.372,
2013-09,66.888,
2013-10,66.841,
2013-11,67.119,
2013-12,64.555,
2014-01,64.497,
2014-02,64.595,
2014-03,63.899,
2014-04,63.695,
2014-05,63.530,
2014-06,62.916,
2014-07,62.930,
2014-08,62.570,
2014-09,62.321,
2014-10,59.909,
2014-11,59.861,
2014-12,59.474,Provisional value
