"",BBK01.OUB227,BBK01.OUB227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:41,
1999-01,1.670,
1999-02,1.547,
1999-03,1.540,
1999-04,1.555,
1999-05,1.655,
1999-06,1.858,
1999-07,2.032,
1999-08,2.156,
1999-09,2.193,
1999-10,2.534,
1999-11,2.711,
1999-12,2.710,
2000-01,2.683,
2000-02,2.711,
2000-03,2.770,
2000-04,3.399,
2000-05,3.391,
2000-06,3.081,
2000-07,3.021,
2000-08,3.140,
2000-09,3.071,
2000-10,3.055,
2000-11,4.101,
2000-12,4.231,
2001-01,5.215,
2001-02,5.185,
2001-03,5.223,
2001-04,5.188,
2001-05,5.338,
2001-06,5.181,
2001-07,5.152,
2001-08,5.141,
2001-09,5.154,
2001-10,5.308,
2001-11,5.389,
2001-12,5.346,
2002-01,5.105,
2002-02,3.650,
2002-03,3.599,
2002-04,3.547,
2002-05,3.571,
2002-06,3.559,
2002-07,3.529,
2002-08,3.516,
2002-09,3.439,
2002-10,3.432,
2002-11,3.669,
2002-12,3.676,
2003-01,3.637,
2003-02,3.700,
2003-03,3.774,
2003-04,3.727,
2003-05,3.559,
2003-06,3.473,
2003-07,3.330,
2003-08,3.614,
2003-09,3.696,
2003-10,3.643,
2003-11,3.652,
2003-12,3.603,
2004-01,3.559,
2004-02,3.535,
2004-03,3.903,
2004-04,3.822,
2004-05,4.048,
2004-06,4.216,
2004-07,4.163,
2004-08,4.559,
2004-09,4.559,
2004-10,4.641,
2004-11,4.409,
2004-12,3.735,
2005-01,3.774,
2005-02,3.769,
2005-03,3.394,
2005-04,3.422,
2005-05,3.490,
2005-06,3.969,
2005-07,4.073,
2005-08,3.321,
2005-09,3.130,
2005-10,2.999,
2005-11,2.951,
2005-12,2.681,
2006-01,2.809,
2006-02,2.809,
2006-03,2.957,
2006-04,2.883,
2006-05,2.920,
2006-06,3.552,
2006-07,3.541,
2006-08,3.548,
2006-09,3.721,
2006-10,4.027,
2006-11,3.966,
2006-12,4.086,
2007-01,4.497,
2007-02,4.554,
2007-03,4.673,
2007-04,4.883,
2007-05,5.077,
2007-06,5.693,
2007-07,5.834,
2007-08,6.008,
2007-09,6.368,
2007-10,6.803,
2007-11,7.782,
2007-12,9.742,
2008-01,10.514,
2008-02,11.234,
2008-03,11.471,
2008-04,12.363,
2008-05,12.755,
2008-06,12.570,
2008-07,13.429,
2008-08,14.256,
2008-09,14.983,
2008-10,15.466,
2008-11,17.565,
2008-12,17.217,
2009-01,17.300,
2009-02,17.688,
2009-03,18.500,
2009-04,18.945,
2009-05,19.962,
2009-06,20.572,
2009-07,20.790,
2009-08,20.386,
2009-09,19.884,
2009-10,19.822,
2009-11,18.975,
2009-12,18.558,
2010-01,16.989,
2010-02,16.355,
2010-03,15.565,
2010-04,14.668,
2010-05,13.873,
2010-06,13.488,
2010-07,12.962,
2010-08,12.623,
2010-09,12.631,
2010-10,12.604,
2010-11,12.451,
2010-12,12.235,
2011-01,12.392,
2011-02,12.412,
2011-03,12.478,
2011-04,12.628,
2011-05,12.739,
2011-06,12.931,
2011-07,13.412,
2011-08,14.493,
2011-09,15.049,
2011-10,15.753,
2011-11,16.477,
2011-12,17.429,
2012-01,18.147,
2012-02,19.072,
2012-03,19.594,
2012-04,19.413,
2012-05,19.474,
2012-06,19.628,
2012-07,19.952,
2012-08,19.883,
2012-09,19.849,
2012-10,19.369,
2012-11,19.185,
2012-12,19.034,
2013-01,19.295,
2013-02,18.927,
2013-03,18.656,
2013-04,18.777,
2013-05,19.348,
2013-06,18.946,
2013-07,18.257,
2013-08,17.680,
2013-09,17.611,
2013-10,17.913,
2013-11,18.547,
2013-12,19.036,
2014-01,18.617,
2014-02,18.485,
2014-03,18.395,
2014-04,18.497,
2014-05,18.724,
2014-06,18.839,
2014-07,18.687,
2014-08,18.908,
2014-09,20.145,
2014-10,20.435,
2014-11,22.145,
2014-12,22.548,Provisional value
