"",BBK01.OUA310,BBK01.OUA310_FLAGS
"",Time deposits of the federal states / for more than one year up to and including two years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:38,
1999-01,0.008,
1999-02,0.017,
1999-03,0.029,
1999-04,0.020,
1999-05,0.019,
1999-06,0.015,
1999-07,0.009,
1999-08,0.014,
1999-09,0.004,
1999-10,0.009,
1999-11,0.034,
1999-12,0.057,
2000-01,0.400,
2000-02,0.405,
2000-03,0.413,
2000-04,0.426,
2000-05,0.424,
2000-06,0.425,
2000-07,0.425,
2000-08,0.426,
2000-09,0.431,
2000-10,0.421,
2000-11,0.421,
2000-12,0.421,
2001-01,0.423,
2001-02,0.425,
2001-03,0.414,
2001-04,0.405,
2001-05,0.405,
2001-06,0.382,
2001-07,0.177,
2001-08,0.178,
2001-09,0.188,
2001-10,0.186,
2001-11,0.162,
2001-12,0.161,
2002-01,0.060,
2002-02,0.060,
2002-03,0.060,
2002-04,0.057,
2002-05,0.057,
2002-06,0.056,
2002-07,0.054,
2002-08,0.054,
2002-09,0.043,
2002-10,0.044,
2002-11,0.059,
2002-12,0.049,
2003-01,0.049,
2003-02,0.049,
2003-03,0.052,
2003-04,0.052,
2003-05,0.051,
2003-06,0.051,
2003-07,0.006,
2003-08,0.006,
2003-09,0.006,
2003-10,0.005,
2003-11,0.006,
2003-12,0.007,
2004-01,0.009,
2004-02,0.009,
2004-03,0.011,
2004-04,0.012,
2004-05,0.012,
2004-06,0.010,
2004-07,0.010,
2004-08,0.010,
2004-09,0.010,
2004-10,0.014,
2004-11,0.012,
2004-12,0.010,
2005-01,0.008,
2005-02,0.008,
2005-03,0.014,
2005-04,0.014,
2005-05,0.014,
2005-06,0.014,
2005-07,0.012,
2005-08,0.012,
2005-09,0.011,
2005-10,0.009,
2005-11,0.009,
2005-12,0.017,
2006-01,0.028,
2006-02,0.028,
2006-03,0.028,
2006-04,0.028,
2006-05,0.028,
2006-06,0.028,
2006-07,0.028,
2006-08,0.030,
2006-09,0.239,
2006-10,0.264,
2006-11,0.268,
2006-12,0.509,
2007-01,0.494,
2007-02,0.491,
2007-03,0.487,
2007-04,0.488,
2007-05,0.495,
2007-06,0.495,
2007-07,0.499,
2007-08,0.520,
2007-09,0.526,
2007-10,0.514,
2007-11,0.548,
2007-12,0.773,
2008-01,0.557,
2008-02,0.557,
2008-03,1.557,
2008-04,1.553,
2008-05,1.556,
2008-06,2.172,
2008-07,2.474,
2008-08,2.509,
2008-09,2.524,
2008-10,2.340,
2008-11,2.285,
2008-12,1.660,
2009-01,1.686,
2009-02,1.894,
2009-03,1.257,
2009-04,1.275,
2009-05,1.279,
2009-06,1.027,
2009-07,1.028,
2009-08,0.996,
2009-09,0.963,
2009-10,0.946,
2009-11,0.964,
2009-12,0.961,
2010-01,0.926,
2010-02,0.921,
2010-03,0.916,
2010-04,0.916,
2010-05,0.929,
2010-06,0.541,
2010-07,0.327,
2010-08,0.358,
2010-09,0.358,
2010-10,0.358,
2010-11,0.350,
2010-12,0.337,
2011-01,0.308,
2011-02,0.103,
2011-03,0.103,
2011-04,0.111,
2011-05,0.123,
2011-06,0.122,
2011-07,0.556,
2011-08,0.550,
2011-09,0.552,
2011-10,0.562,
2011-11,0.559,
2011-12,0.562,
2012-01,0.565,
2012-02,0.564,
2012-03,0.552,
2012-04,0.550,
2012-05,0.554,
2012-06,0.561,
2012-07,0.175,
2012-08,0.198,
2012-09,0.193,
2012-10,0.178,
2012-11,0.195,
2012-12,0.181,
2013-01,0.125,
2013-02,0.102,
2013-03,0.243,
2013-04,0.245,
2013-05,0.272,
2013-06,0.284,
2013-07,0.238,
2013-08,0.219,
2013-09,0.209,
2013-10,0.271,
2013-11,0.277,
2013-12,0.417,
2014-01,0.418,
2014-02,0.568,
2014-03,0.632,
2014-04,0.683,
2014-05,0.656,
2014-06,0.681,
2014-07,0.704,
2014-08,0.704,
2014-09,0.655,
2014-10,0.658,
2014-11,0.673,
2014-12,0.621,Provisional value
