"",BBK01.QUW104,BBK01.QUW104_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / All countries / US dollar,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:14,
2001-12,263.572,
2002-01,294.573,
2002-02,282.769,
2002-03,279.484,
2002-04,266.348,
2002-05,239.643,
2002-06,237.525,
2002-07,220.921,
2002-08,210.031,
2002-09,213.121,
2002-10,199.955,
2002-11,199.219,
2002-12,179.499,
2003-01,190.511,
2003-02,173.859,
2003-03,164.782,
2003-04,161.056,
2003-05,165.788,
2003-06,188.592,
2003-07,170.292,
2003-08,162.241,
2003-09,180.756,
2003-10,162.847,
2003-11,160.492,
2003-12,156.788,
2004-01,173.569,
2004-02,188.212,
2004-03,184.765,
2004-04,198.161,
2004-05,180.382,
2004-06,181.053,
2004-07,187.741,
2004-08,191.147,
2004-09,182.342,
2004-10,170.015,
2004-11,180.571,
2004-12,183.226,
2005-01,178.511,
2005-02,180.124,
2005-03,183.138,
2005-04,187.140,
2005-05,194.096,
2005-06,236.361,
2005-07,225.246,
2005-08,221.124,
2005-09,226.632,
2005-10,224.320,
2005-11,254.957,
2005-12,229.580,
2006-01,210.852,
2006-02,220.934,
2006-03,234.168,
2006-04,211.065,
2006-05,204.719,
2006-06,186.228,
2006-07,215.053,
2006-08,232.836,
2006-09,193.525,
2006-10,202.171,
2006-11,200.274,
2006-12,215.689,
2007-01,225.438,
2007-02,227.543,
2007-03,205.246,
2007-04,209.344,
2007-05,223.527,
2007-06,224.723,
2007-07,226.318,
2007-08,245.914,
2007-09,228.042,
2007-10,237.033,
2007-11,228.921,
2007-12,234.482,
2008-01,250.296,
2008-02,237.801,
2008-03,241.093,
2008-04,229.500,
2008-05,234.576,
2008-06,247.423,
2008-07,230.197,
2008-08,230.449,
2008-09,233.247,
2008-10,307.235,
2008-11,258.192,
2008-12,212.105,
2009-01,228.211,
2009-02,199.146,
2009-03,183.882,
2009-04,204.569,
2009-05,197.591,
2009-06,195.854,
2009-07,182.795,
2009-08,180.923,
2009-09,172.572,
2009-10,174.138,
2009-11,163.537,
2009-12,152.173,
2010-01,188.651,
2010-02,184.523,
2010-03,159.068,
2010-04,207.472,
2010-05,223.471,
2010-06,238.807,
2010-07,198.541,
2010-08,202.503,
2010-09,165.485,
2010-10,208.859,
2010-11,206.131,
2010-12,190.833,
2011-01,180.788,
2011-02,187.382,
2011-03,174.474,
2011-04,195.986,
2011-05,214.235,
2011-06,215.129,
2011-07,193.844,
2011-08,233.150,
2011-09,278.626,
2011-10,242.518,
2011-11,242.795,
2011-12,268.278,
2012-01,264.163,
2012-02,300.242,
2012-03,216.515,
2012-04,243.616,
2012-05,284.342,
2012-06,228.796,
2012-07,211.772,
2012-08,202.652,
2012-09,228.278,
2012-10,229.788,
2012-11,234.855,
2012-12,243.570,
2013-01,260.184,
2013-02,248.606,
2013-03,256.912,
2013-04,257.482,
2013-05,258.426,
2013-06,248.759,
2013-07,257.232,
2013-08,265.244,
2013-09,198.155,
2013-10,244.579,
2013-11,243.168,
2013-12,184.837,
2014-01,261.376,
2014-02,260.711,
2014-03,209.300,
2014-04,224.593,
2014-05,243.116,
2014-06,238.932,
2014-07,289.119,
2014-08,292.250,
2014-09,227.830,
2014-10,271.983,
2014-11,255.725,
