"",BBFI1.Q.N.DE.W1.S122.S1.KA.A.FA.O.F2.S._T.N.N,BBFI1.Q.N.DE.W1.S122.S1.KA.A.FA.O.F2.S._T.N.N_FLAGS
"","IIP - Other Investment - Currency and deposits - Deposit taking corporations, except the Central Bank - Short-term original maturity (up to 1 year incl. incl.) - Assets - Other changes excluding transactions and revaluations",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:03:22,
2013-01,-329,
2013-04,-164,
2013-07,11338,
2013-10,-1991,
2014-01,53,
2014-04,-8,
2014-07,73,
