"",BBK01.WX0092,BBK01.WX0092_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 20.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:30,
2002-01,5.500,
2002-02,5.620,
2002-03,5.850,
2002-04,5.780,
2002-05,5.790,
2002-06,5.530,
2002-07,5.430,
2002-08,5.260,
2002-09,5.140,
2002-10,5.320,
2002-11,5.280,
2002-12,5.090,
2003-01,4.910,
2003-02,4.910,
2003-03,5.050,
2003-04,5.070,
2003-05,4.750,
2003-06,4.900,
2003-07,5.190,
2003-08,5.050,
2003-09,5.020,
2003-10,5.170,
2003-11,5.250,
2003-12,5.140,
2004-01,5.180,
2004-02,5.050,
2004-03,4.980,
2004-04,5.100,
2004-05,5.250,
2004-06,5.110,
2004-07,5.020,
2004-08,4.860,
2004-09,4.810,
2004-10,4.720,
2004-11,4.550,
2004-12,4.410,
2005-01,4.180,
2005-02,4.340,
2005-03,4.260,
2005-04,4.140,
2005-05,3.980,
2005-06,3.810,
2005-07,3.920,
2005-08,3.740,
2005-09,3.760,
2005-10,3.950,
2005-11,3.970,
2005-12,3.790,
2006-01,3.980,
2006-02,3.970,
2006-03,4.270,
2006-04,4.470,
2006-05,4.570,
2006-06,4.600,
2006-07,4.490,
2006-08,4.290,
2006-09,4.170,
2006-10,4.090,
2006-11,4.070,
2006-12,4.330,
2007-01,4.490,
2007-02,4.340,
2007-03,4.490,
2007-04,4.560,
2007-05,4.800,
2007-06,5.010,
2007-07,4.850,
2007-08,4.860,
2007-09,4.940,
2007-10,4.870,
2007-11,4.930,
2007-12,4.960,
2008-01,4.780,
2008-02,4.740,
2008-03,4.770,
2008-04,4.930,
2008-05,5.080,
2008-06,5.070,
2008-07,4.920,
2008-08,4.760,
2008-09,4.670,
2008-10,4.570,
2008-11,4.050,
2008-12,3.880,
2009-01,4.070,
2009-02,3.960,
2009-03,4.000,
2009-04,4.010,
2009-05,4.300,
2009-06,4.300,
2009-07,4.220,
2009-08,4.110,
2009-09,4.160,
2009-10,4.170,
2009-11,4.090,
2009-12,4.220,
2010-01,4.060,
2010-02,3.970,
2010-03,3.960,
2010-04,3.800,
2010-05,3.470,
2010-06,3.500,
2010-07,3.600,
2010-08,2.760,
2010-09,3.050,
2010-10,3.230,
2010-11,3.520,
2010-12,3.820,
2011-01,3.940,
2011-02,3.920,
2011-03,4.140,
2011-04,4.040,
2011-05,3.890,
2011-06,4.020,
2011-07,3.670,
2011-08,3.420,
2011-09,2.890,
2011-10,2.990,
2011-11,3.080,
2011-12,2.740,
2012-01,2.650,
2012-02,2.670,
2012-03,2.710,
2012-04,2.660,
2012-05,1.950,
2012-06,2.340,
2012-07,2.240,
2012-08,2.220,
2012-09,2.350,
2012-10,2.390,
2012-11,2.330,
2012-12,2.240,
2013-01,2.480,
2013-02,2.430,
2013-03,2.350,
2013-04,2.160,
2013-05,2.450,
2013-06,2.590,
2013-07,2.620,
2013-08,2.810,
2013-09,2.710,
2013-10,2.670,
2013-11,2.700,
2013-12,2.840,
2014-01,2.590,
2014-02,2.570,
2014-03,2.500,
2014-04,2.410,
2014-05,2.300,
2014-06,2.190,
2014-07,2.060,
2014-08,1.685,
2014-09,1.876,
2014-10,1.751,
2014-11,1.528,
2014-12,1.356,
2015-01,1.078,
