"",BBK01.TU2070,BBK01.TU2070_FLAGS
"",Deposits / of non-banks (non-MFIs) / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:45,
1984-12,8.760,
1985-01,9.140,
1985-02,9.883,
1985-03,10.154,
1985-04,10.292,
1985-05,10.720,
1985-06,10.908,
1985-07,10.681,
1985-08,10.501,
1985-09,11.586,
1985-10,11.722,
1985-11,11.368,
1985-12,11.325,
1986-01,12.477,
1986-02,12.305,
1986-03,14.263,
1986-04,15.116,
1986-05,16.211,
1986-06,15.169,
1986-07,15.767,
1986-08,15.901,
1986-09,15.662,
1986-10,17.520,
1986-11,17.243,
1986-12,20.047,
1987-01,20.261,
1987-02,20.489,
1987-03,20.809,
1987-04,21.874,
1987-05,21.721,
1987-06,22.093,
1987-07,23.108,
1987-08,22.451,
1987-09,23.576,
1987-10,24.048,
1987-11,23.353,
1987-12,23.039,
1988-01,23.846,
1988-02,24.552,
1988-03,25.159,
1988-04,25.915,
1988-05,26.507,
1988-06,26.495,
1988-07,27.354,
1988-08,28.404,
1988-09,28.196,
1988-10,28.100,
1988-11,27.962,
1988-12,33.400,
1989-01,37.938,
1989-02,38.567,
1989-03,38.869,
1989-04,40.899,
1989-05,43.869,
1989-06,42.711,
1989-07,42.339,
1989-08,42.925,
1989-09,42.629,
1989-10,44.674,
1989-11,44.665,
1989-12,44.822,
1990-01,45.513,
1990-02,46.268,
1990-03,46.175,
1990-04,46.039,
1990-05,50.225,
1990-06,49.570,
1990-07,49.817,
1990-08,51.212,
1990-09,51.600,
1990-10,52.741,
1990-11,53.054,
1990-12,52.369,
1991-01,53.579,
1991-02,52.800,
1991-03,55.656,
1991-04,56.478,
1991-05,57.906,
1991-06,58.708,
1991-07,56.992,
1991-08,58.089,
1991-09,57.487,
1991-10,57.776,
1991-11,56.028,
1991-12,54.082,
1992-01,57.705,
1992-02,58.499,
1992-03,59.455,
1992-04,59.228,
1992-05,61.139,
1992-06,60.975,
1992-07,61.426,
1992-08,63.395,
1992-09,61.668,
1992-10,65.006,
1992-11,65.314,
1992-12,64.134,
1993-01,68.267,
1993-02,68.718,
1993-03,68.213,
1993-04,69.464,
1993-05,70.008,
1993-06,70.963,
1993-07,72.092,
1993-08,70.099,
1993-09,70.389,
1993-10,73.622,
1993-11,73.706,
1993-12,74.272,
1994-01,75.548,
1994-02,74.591,
1994-03,75.801,
1994-04,76.095,
1994-05,75.401,
1994-06,75.584,
1994-07,73.348,
1994-08,73.996,
1994-09,75.094,
1994-10,75.347,
1994-11,75.525,
1994-12,78.875,
1995-01,78.660,
1995-02,77.561,
1995-03,77.041,
1995-04,76.337,
1995-05,78.518,
1995-06,78.128,
1995-07,76.909,
1995-08,82.134,
1995-09,81.678,
1995-10,83.085,
1995-11,82.967,
1995-12,83.061,
1996-01,83.232,
1996-02,87.465,
1996-03,90.820,
1996-04,91.200,
1996-05,93.608,
1996-06,95.244,
1996-07,91.993,
1996-08,91.118,
1996-09,93.322,
1996-10,95.171,
1996-11,99.185,
1996-12,97.700,
1997-01,99.881,
1997-02,104.073,
