"",BBK01.SU1013,BBK01.SU1013_FLAGS
"",Lending to non-banks (non-MFIs) / Building loans / other building loans / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:26,
1956-06,0.018,
1956-07,0.020,
1956-08,0.020,
1956-09,0.021,
1956-10,0.024,
1956-11,0.024,
1956-12,0.025,
1957-01,0.026,
1957-02,0.026,
1957-03,0.026,
1957-04,0.025,
1957-05,0.027,
1957-06,0.027,
1957-07,0.028,
1957-08,0.027,
1957-09,0.028,
1957-10,0.028,
1957-11,0.028,
1957-12,0.031,
1958-01,0.030,
1958-02,0.030,
1958-03,0.030,
1958-04,0.030,
1958-05,0.031,
1958-06,0.032,
1958-07,0.032,
1958-08,0.032,
1958-09,0.034,
1958-10,0.036,
1958-11,0.038,
1958-12,0.041,
1959-01,0.042,
1959-02,0.044,
1959-03,0.046,
1959-04,0.049,
1959-05,0.051,
1959-06,0.053,
1959-07,0.058,
1959-08,0.062,
1959-09,0.065,
1959-10,0.069,
1959-11,0.073,
1959-12,0.083,
1960-01,0.083,
1960-02,0.088,
1960-03,0.092,
1960-04,0.096,
1960-05,0.100,
1960-06,0.104,
1960-07,0.109,
1960-08,0.115,
1960-09,0.120,
1960-10,0.127,
1960-11,0.133,
1960-12,0.141,
1961-01,0.143,
1961-02,0.147,
1961-03,0.152,
1961-04,0.155,
1961-05,0.159,
1961-06,0.164,
1961-07,0.168,
1961-08,0.170,
1961-09,0.175,
1961-10,0.179,
1961-11,0.184,
1961-12,0.191,
1962-01,0.194,
1962-02,0.214,
1962-03,0.211,
1962-04,0.216,
1962-05,0.219,
1962-06,0.227,
1962-07,0.231,
1962-08,0.235,
1962-09,0.246,
1962-10,0.261,
1962-11,0.270,
1962-12,0.277,
1963-01,0.281,
1963-02,0.288,
1963-03,0.292,
1963-04,0.297,
1963-05,0.301,
1963-06,0.305,
1963-07,0.312,
1963-08,0.319,
1963-09,0.332,
1963-10,0.341,
1963-11,0.349,
1963-12,0.367,
1964-01,0.373,
1964-02,0.379,
1964-03,0.388,
1964-04,0.390,
