"",BBK01.PQ8079,BBK01.PQ8079_FLAGS
"",Lending to other real estate enterprises / Long-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:01,
1989-01,.,No value available
1989-04,.,No value available
1989-07,28.607,
1989-10,29.971,
1990-01,30.783,
1990-04,31.678,
1990-07,32.083,
1990-10,33.316,
1991-01,33.957,
1991-04,35.497,
1991-07,37.469,
1991-10,40.795,
1992-01,45.799,
1992-04,51.380,
1992-07,49.470,
1992-10,52.878,
1993-01,55.330,
1993-04,58.103,
1993-07,61.746,
1993-10,67.930,
1994-01,71.200,
1994-04,74.477,
1994-07,77.248,
1994-10,79.982,
1995-01,72.122,
1995-04,74.280,
1995-07,77.212,
1995-10,81.877,
1996-01,83.610,
1996-04,85.562,
1996-07,88.613,
1996-10,92.606,
1997-01,96.083,
1997-04,97.817,
1997-07,99.653,
1997-10,103.885,
1998-01,104.633,
1998-04,107.287,
1998-07,108.893,
1998-10,112.014,
1999-01,109.347,
1999-04,110.712,
1999-07,122.716,
1999-10,128.502,
2000-01,130.167,
2000-04,135.063,
2000-07,137.991,
2000-10,139.502,
2001-01,140.482,
2001-04,142.896,
2001-07,143.415,
2001-10,145.569,
2002-01,147.375,
2002-04,150.022,
2002-07,150.877,
2002-10,155.790,
2003-01,155.105,
2003-04,155.589,
2003-07,155.907,
2003-10,157.973,
2004-01,158.642,
2004-04,155.771,
2004-07,157.805,
2004-10,159.455,
2005-01,158.597,
2005-04,159.590,
2005-07,158.993,
2005-10,159.556,
2006-01,160.539,
2006-04,160.728,
2006-07,160.827,
2006-10,159.080,
2007-01,157.480,
2007-04,155.385,
2007-07,155.892,
2007-10,156.525,
2008-01,155.033,
2008-04,155.339,
2008-07,155.124,
2008-10,149.677,
2009-01,131.813,
2009-04,134.150,
2009-07,134.605,
2009-10,134.120,
2010-01,135.147,
2010-04,138.734,
2010-07,140.821,
2010-10,140.643,
2011-01,143.133,
2011-04,143.083,
2011-07,143.845,
2011-10,144.330,
2012-01,145.153,
2012-04,145.690,
2012-07,146.399,
2012-10,145.517,
2013-01,146.044,
2013-04,145.703,
2013-07,144.242,
2013-10,144.252,
2014-01,143.382,
2014-04,143.271,
2014-07,143.218,
2014-10,142.167,
