"",BBK01.OU8621,BBK01.OU8621_FLAGS
"",Participating interests / in domestic banks (MFIs) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:43,
1968-12,0.486,
1969-01,0.488,
1969-02,0.488,
1969-03,0.489,
1969-04,0.490,
1969-05,0.490,
1969-06,0.511,
1969-07,0.512,
1969-08,0.524,
1969-09,0.528,
1969-10,0.530,
1969-11,0.535,
1969-12,0.583,
1970-01,0.583,
1970-02,0.596,
1970-03,0.598,
1970-04,0.602,
1970-05,0.604,
1970-06,0.620,
1970-07,0.623,
1970-08,0.628,
1970-09,0.621,
1970-10,0.622,
1970-11,0.597,
1970-12,0.693,
1971-01,0.728,
1971-02,0.863,
1971-03,0.900,
1971-04,0.920,
1971-05,0.921,
1971-06,0.940,
1971-07,0.936,
1971-08,0.950,
1971-09,0.954,
1971-10,0.968,
1971-11,0.978,
1971-12,1.022,
1972-01,1.027,
1972-02,1.030,
1972-03,1.049,
1972-04,1.055,
1972-05,1.068,
1972-06,1.096,
1972-07,1.112,
1972-08,1.110,
1972-09,1.127,
1972-10,1.188,
1972-11,1.209,
1972-12,1.248,
1973-01,1.260,
1973-02,1.269,
1973-03,1.289,
1973-04,1.303,
1973-05,1.301,
1973-06,1.329,
1973-07,1.328,
1973-08,1.336,
1973-09,1.342,
1973-10,1.349,
1973-11,1.350,
1973-12,1.337,
1974-01,1.342,
1974-02,1.345,
1974-03,1.361,
1974-04,1.363,
1974-05,1.367,
1974-06,1.359,
1974-07,1.370,
1974-08,1.373,
1974-09,1.424,
1974-10,1.440,
1974-11,1.455,
1974-12,1.508,
1975-01,1.511,
1975-02,1.516,
1975-03,1.542,
1975-04,1.551,
1975-05,1.555,
1975-06,1.564,
1975-07,1.572,
1975-08,1.570,
1975-09,1.572,
1975-10,1.589,
1975-11,1.611,
1975-12,1.618,
1976-01,1.631,
1976-02,1.633,
1976-03,1.695,
1976-04,1.702,
1976-05,1.707,
1976-06,1.713,
1976-07,1.715,
1976-08,1.744,
1976-09,1.896,
1976-10,1.896,
1976-11,1.932,
1976-12,1.996,
1977-01,2.021,
1977-02,2.021,
1977-03,2.015,
1977-04,2.006,
1977-05,2.013,
1977-06,2.016,
1977-07,2.039,
1977-08,2.045,
1977-09,2.068,
1977-10,2.150,
1977-11,2.092,
1977-12,2.165,
1978-01,2.191,
1978-02,2.202,
1978-03,2.225,
1978-04,2.181,
1978-05,2.203,
1978-06,2.204,
1978-07,2.201,
1978-08,2.209,
1978-09,2.221,
1978-10,2.228,
1978-11,2.251,
1978-12,2.281,
1979-01,2.309,
1979-02,2.308,
1979-03,2.311,
1979-04,2.306,
1979-05,2.318,
1979-06,2.292,
1979-07,2.305,
1979-08,2.352,
1979-09,2.353,
1979-10,2.353,
1979-11,2.353,
1979-12,2.410,
1980-01,2.420,
1980-02,2.428,
1980-03,2.447,
1980-04,2.453,
1980-05,2.460,
1980-06,2.447,
1980-07,2.468,
1980-08,2.468,
1980-09,2.469,
1980-10,2.438,
1980-11,2.425,
1980-12,2.459,
1981-01,2.480,
1981-02,2.483,
1981-03,2.497,
1981-04,2.497,
1981-05,2.510,
1981-06,2.476,
1981-07,2.484,
1981-08,2.487,
1981-09,2.453,
1981-10,2.453,
1981-11,2.432,
1981-12,2.571,
1982-01,2.578,
1982-02,2.563,
1982-03,2.590,
1982-04,2.587,
1982-05,2.612,
1982-06,2.618,
1982-07,2.610,
1982-08,2.616,
1982-09,2.616,
1982-10,2.639,
1982-11,2.629,
1982-12,2.646,
1983-01,2.635,
1983-02,2.644,
1983-03,2.648,
1983-04,2.652,
1983-05,2.652,
1983-06,2.777,
1983-07,2.779,
1983-08,2.791,
1983-09,2.793,
1983-10,2.833,
1983-11,2.806,
1983-12,2.843,
1984-01,2.831,
1984-02,2.834,
1984-03,2.842,
1984-04,2.830,
1984-05,2.830,
1984-06,2.832,
1984-07,2.863,
1984-08,2.863,
1984-09,2.861,
1984-10,2.861,
1984-11,2.861,
1984-12,2.892,
1985-01,2.866,
1985-02,2.866,
1985-03,2.910,
1985-04,2.918,
1985-05,2.915,
1985-06,2.841,
1985-07,2.920,
1985-08,2.920,
1985-09,2.920,
1985-10,2.919,
1985-11,2.915,
1985-12,2.927,
1986-01,2.817,
1986-02,2.828,
1986-03,2.893,
1986-04,2.916,
1986-05,2.952,
1986-06,2.951,
1986-07,2.963,
1986-08,2.980,
1986-09,2.983,
1986-10,3.031,
1986-11,2.987,
1986-12,3.064,
1987-01,3.016,
1987-02,3.019,
1987-03,3.052,
1987-04,3.103,
1987-05,3.106,
1987-06,3.113,
1987-07,3.108,
1987-08,3.108,
1987-09,3.102,
1987-10,3.108,
1987-11,3.114,
1987-12,3.086,
1988-01,3.096,
1988-02,3.098,
1988-03,3.113,
1988-04,2.879,
1988-05,2.883,
1988-06,2.876,
1988-07,2.877,
1988-08,2.885,
1988-09,2.890,
1988-10,2.938,
1988-11,2.943,
1988-12,3.096,
1989-01,3.073,
1989-02,3.083,
1989-03,3.089,
1989-04,3.099,
1989-05,3.099,
1989-06,3.122,
1989-07,3.161,
1989-08,3.184,
1989-09,3.180,
1989-10,3.181,
1989-11,3.216,
1989-12,3.233,
1990-01,3.231,
1990-02,3.248,
1990-03,3.258,
1990-04,3.273,
1990-05,3.278,
1990-06,3.505,
1990-07,3.931,
1990-08,4.381,
1990-09,4.425,
1990-10,4.431,
1990-11,4.531,
1990-12,4.599,
1991-01,3.928,
1991-02,3.964,
1991-03,4.036,
1991-04,4.093,
1991-05,4.093,
1991-06,4.031,
1991-07,3.732,
1991-08,3.678,
1991-09,3.740,
1991-10,3.878,
1991-11,3.915,
1991-12,3.855,
1992-01,3.901,
1992-02,3.942,
1992-03,3.941,
1992-04,3.964,
1992-05,3.965,
1992-06,3.964,
1992-07,3.981,
1992-08,4.023,
1992-09,4.020,
1992-10,3.903,
1992-11,3.915,
1992-12,4.084,
1993-01,3.991,
1993-02,4.092,
1993-03,4.112,
1993-04,4.126,
1993-05,4.271,
1993-06,4.280,
1993-07,4.304,
1993-08,4.306,
1993-09,4.314,
1993-10,4.316,
1993-11,4.323,
1993-12,4.333,
1994-01,6.518,
1994-02,6.530,
1994-03,6.546,
1994-04,6.928,
1994-05,7.002,
1994-06,7.012,
1994-07,7.122,
1994-08,7.139,
1994-09,7.261,
1994-10,7.276,
1994-11,7.410,
1994-12,7.547,
1995-01,7.580,
1995-02,7.581,
1995-03,7.611,
1995-04,7.637,
1995-05,7.679,
1995-06,7.726,
1995-07,7.853,
1995-08,7.848,
1995-09,7.850,
1995-10,7.850,
1995-11,7.892,
1995-12,7.973,
1996-01,7.918,
1996-02,7.918,
1996-03,8.007,
1996-04,8.096,
1996-05,8.215,
1996-06,8.289,
1996-07,8.311,
1996-08,8.317,
1996-09,8.317,
1996-10,8.334,
1996-11,8.333,
1996-12,8.313,
1997-01,8.368,
1997-02,8.454,
1997-03,8.470,
1997-04,8.475,
1997-05,8.511,
1997-06,8.601,
1997-07,8.678,
1997-08,8.658,
1997-09,9.476,
1997-10,9.450,
1997-11,9.457,
1997-12,9.436,
1998-01,9.558,
1998-02,9.589,
1998-03,9.624,
1998-04,9.656,
1998-05,9.709,
1998-06,9.753,
1998-07,9.872,
1998-08,9.879,
1998-09,9.109,
1998-10,9.209,
1998-11,9.211,
1998-12,9.078,
1999-01,9.137,
1999-02,9.152,
1999-03,9.142,
1999-04,7.932,
1999-05,8.029,
1999-06,8.148,
1999-07,8.163,
1999-08,8.106,
1999-09,10.108,
1999-10,10.108,
1999-11,10.103,
1999-12,10.422,
2000-01,10.420,
2000-02,10.778,
2000-03,10.799,
2000-04,10.882,
2000-05,10.569,
2000-06,10.684,
2000-07,10.691,
2000-08,10.733,
2000-09,10.721,
2000-10,10.721,
2000-11,10.801,
2000-12,11.157,
2001-01,10.961,
2001-02,11.148,
2001-03,10.638,
2001-04,10.642,
2001-05,10.467,
2001-06,10.294,
2001-07,10.410,
2001-08,10.422,
2001-09,10.452,
2001-10,10.478,
2001-11,10.812,
2001-12,10.931,
2002-01,10.843,
2002-02,11.340,
2002-03,11.383,
2002-04,11.636,
2002-05,12.001,
2002-06,12.035,
2002-07,12.166,
2002-08,9.696,
2002-09,9.705,
2002-10,9.702,
2002-11,9.113,
2002-12,8.571,
2003-01,8.916,
2003-02,8.971,
2003-03,8.444,
2003-04,8.450,
2003-05,8.458,
2003-06,8.439,
2003-07,8.698,
2003-08,8.370,
2003-09,8.167,
2003-10,8.290,
2003-11,8.284,
2003-12,8.475,
2004-01,8.761,
2004-02,8.746,
2004-03,8.609,
2004-04,8.417,
2004-05,8.417,
2004-06,8.339,
2004-07,7.943,
2004-08,7.943,
2004-09,7.924,
2004-10,7.931,
2004-11,8.012,
2004-12,6.848,
2005-01,6.864,
2005-02,6.898,
2005-03,7.147,
2005-04,7.286,
2005-05,7.292,
2005-06,7.492,
2005-07,7.493,
2005-08,8.118,
2005-09,8.007,
2005-10,7.885,
2005-11,7.884,
2005-12,7.271,
2006-01,7.903,
2006-02,7.907,
2006-03,7.301,
2006-04,7.299,
2006-05,7.283,
2006-06,7.309,
2006-07,7.268,
2006-08,7.046,
2006-09,9.023,
2006-10,8.993,
2006-11,8.999,
2006-12,8.973,
2007-01,9.627,
2007-02,9.628,
2007-03,9.663,
2007-04,9.662,
2007-05,9.722,
2007-06,9.690,
2007-07,9.689,
2007-08,9.702,
2007-09,9.717,
2007-10,9.884,
2007-11,9.892,
2007-12,9.940,
2008-01,10.204,
2008-02,10.151,
2008-03,10.071,
2008-04,10.165,
2008-05,10.109,
2008-06,5.788,
2008-07,5.654,
2008-08,4.916,
2008-09,4.917,
2008-10,4.839,
2008-11,4.838,
2008-12,4.539,
2009-01,8.850,
2009-02,10.155,
2009-03,13.184,
2009-04,13.186,
2009-05,4.523,
2009-06,4.501,
2009-07,4.446,
2009-08,4.450,
2009-09,4.460,
2009-10,4.438,
2009-11,4.475,
2009-12,4.516,
2010-01,4.500,
2010-02,4.507,
2010-03,4.513,
2010-04,4.514,
2010-05,4.513,
2010-06,4.507,
2010-07,3.698,
2010-08,3.697,
2010-09,3.697,
2010-10,3.757,
2010-11,4.047,
2010-12,4.133,
2011-01,4.144,
2011-02,4.137,
2011-03,4.143,
2011-04,4.147,
2011-05,4.143,
2011-06,4.164,
2011-07,4.308,
2011-08,4.453,
2011-09,4.439,
2011-10,4.430,
2011-11,4.342,
2011-12,4.416,
2012-01,5.297,
2012-02,5.405,
2012-03,5.406,
2012-04,5.405,
2012-05,4.541,
2012-06,4.541,
2012-07,4.688,
2012-08,4.687,
2012-09,4.687,
2012-10,4.677,
2012-11,4.252,
2012-12,4.260,
2013-01,4.279,
2013-02,4.335,
2013-03,4.324,
2013-04,4.324,
2013-05,5.396,
2013-06,5.397,
2013-07,5.396,
2013-08,5.396,
2013-09,5.396,
2013-10,5.394,
2013-11,5.395,
2013-12,5.395,
2014-01,5.428,
2014-02,5.427,
2014-03,5.375,
2014-04,5.373,
2014-05,5.373,
2014-06,5.374,
2014-07,5.375,
2014-08,5.554,
2014-09,5.558,
2014-10,5.531,
2014-11,5.512,
2014-12,5.421,Provisional value
