"",BBK01.OUH228,BBK01.OUH228_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:49,
1999-01,6.472,
1999-02,6.542,
1999-03,6.497,
1999-04,6.524,
1999-05,6.498,
1999-06,6.497,
1999-07,6.634,
1999-08,6.642,
1999-09,6.716,
1999-10,6.679,
1999-11,6.660,
1999-12,6.602,
2000-01,6.640,
2000-02,6.721,
2000-03,6.709,
2000-04,6.794,
2000-05,6.781,
2000-06,6.802,
2000-07,7.307,
2000-08,7.424,
2000-09,7.117,
2000-10,7.135,
2000-11,7.136,
2000-12,7.124,
2001-01,7.208,
2001-02,7.292,
2001-03,7.449,
2001-04,7.426,
2001-05,7.622,
2001-06,7.658,
2001-07,7.777,
2001-08,7.862,
2001-09,8.137,
2001-10,8.317,
2001-11,8.412,
2001-12,9.072,
2002-01,8.901,
2002-02,8.934,
2002-03,8.990,
2002-04,9.024,
2002-05,9.068,
2002-06,9.103,
2002-07,9.126,
2002-08,9.162,
2002-09,9.142,
2002-10,9.163,
2002-11,9.164,
2002-12,9.324,
2003-01,9.386,
2003-02,9.539,
2003-03,9.550,
2003-04,9.464,
2003-05,9.520,
2003-06,9.842,
2003-07,9.739,
2003-08,9.737,
2003-09,9.707,
2003-10,9.693,
2003-11,9.717,
2003-12,9.918,
2004-01,9.931,
2004-02,10.036,
2004-03,9.929,
2004-04,10.081,
2004-05,10.195,
2004-06,10.248,
2004-07,10.380,
2004-08,10.370,
2004-09,10.552,
2004-10,10.405,
2004-11,10.625,
2004-12,10.632,
2005-01,10.781,
2005-02,10.898,
2005-03,10.881,
2005-04,10.948,
2005-05,10.880,
2005-06,11.110,
2005-07,11.442,
2005-08,11.510,
2005-09,11.443,
2005-10,11.644,
2005-11,11.736,
2005-12,11.744,
2006-01,11.849,
2006-02,11.940,
2006-03,11.969,
2006-04,12.076,
2006-05,12.068,
2006-06,12.157,
2006-07,12.203,
2006-08,12.243,
2006-09,12.241,
2006-10,12.294,
2006-11,12.314,
2006-12,12.261,
2007-01,12.284,
2007-02,12.287,
2007-03,12.213,
2007-04,12.253,
2007-05,12.203,
2007-06,12.129,
2007-07,12.134,
2007-08,12.102,
2007-09,12.102,
2007-10,12.064,
2007-11,12.037,
2007-12,12.053,
2008-01,12.031,
2008-02,12.000,
2008-03,11.932,
2008-04,11.906,
2008-05,11.944,
2008-06,11.953,
2008-07,12.037,
2008-08,12.087,
2008-09,12.283,
2008-10,12.308,
2008-11,12.357,
2008-12,12.850,
2009-01,12.387,
2009-02,12.381,
2009-03,12.361,
2009-04,12.531,
2009-05,12.659,
2009-06,12.970,
2009-07,13.099,
2009-08,13.171,
2009-09,13.205,
2009-10,13.418,
2009-11,13.463,
2009-12,13.522,
2010-01,13.490,
2010-02,13.713,
2010-03,13.892,
2010-04,13.940,
2010-05,13.977,
2010-06,13.953,
2010-07,13.322,
2010-08,13.247,
2010-09,13.252,
2010-10,13.166,
2010-11,13.049,
2010-12,13.215,
2011-01,13.332,
2011-02,13.239,
2011-03,13.731,
2011-04,14.004,
2011-05,14.089,
2011-06,14.221,
2011-07,14.277,
2011-08,14.214,
2011-09,14.155,
2011-10,14.238,
2011-11,14.201,
2011-12,14.220,
2012-01,13.831,
2012-02,13.859,
2012-03,13.795,
2012-04,13.778,
2012-05,13.797,
2012-06,13.713,
2012-07,13.797,
2012-08,13.764,
2012-09,13.731,
2012-10,13.682,
2012-11,13.557,
2012-12,13.576,
2013-01,13.645,
2013-02,13.796,
2013-03,13.933,
2013-04,13.993,
2013-05,14.108,
2013-06,14.102,
2013-07,14.172,
2013-08,14.192,
2013-09,14.258,
2013-10,14.210,
2013-11,14.157,
2013-12,14.140,
2014-01,14.192,
2014-02,14.214,
2014-03,14.106,
2014-04,14.035,
2014-05,14.074,
2014-06,13.955,
2014-07,13.981,
2014-08,13.857,
2014-09,12.527,
2014-10,12.509,
2014-11,13.908,
2014-12,13.930,Provisional value
