"",BBK01.QUV951,BBK01.QUV951_FLAGS
"",Banks in Germany: Liabilities to non-residents / International organisations / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:29:05,
2001-12,2.077,
2002-01,2.574,
2002-02,2.272,
2002-03,2.350,
2002-04,2.989,
2002-05,2.978,
2002-06,3.385,
2002-07,2.740,
2002-08,2.030,
2002-09,1.975,
2002-10,1.937,
2002-11,2.721,
2002-12,2.520,
2003-01,2.265,
2003-02,3.325,
2003-03,3.012,
2003-04,3.147,
2003-05,3.256,
2003-06,2.937,
2003-07,2.496,
2003-08,2.310,
2003-09,2.401,
2003-10,2.624,
2003-11,3.642,
2003-12,3.694,
2004-01,2.554,
2004-02,2.244,
2004-03,3.872,
2004-04,4.091,
2004-05,4.126,
2004-06,2.974,
2004-07,2.783,
2004-08,3.202,
2004-09,3.121,
2004-10,3.264,
2004-11,3.124,
2004-12,2.425,
2005-01,2.517,
2005-02,2.520,
2005-03,2.397,
2005-04,2.495,
2005-05,2.489,
2005-06,2.355,
2005-07,2.540,
2005-08,2.940,
2005-09,2.428,
2005-10,3.214,
2005-11,3.867,
2005-12,3.104,
2006-01,2.755,
2006-02,2.402,
2006-03,2.304,
2006-04,2.325,
2006-05,2.200,
2006-06,2.592,
2006-07,2.720,
2006-08,3.575,
2006-09,2.496,
2006-10,2.565,
2006-11,2.612,
2006-12,2.112,
2007-01,2.693,
2007-02,3.228,
2007-03,2.573,
2007-04,3.058,
2007-05,2.664,
2007-06,2.440,
2007-07,2.790,
2007-08,3.213,
2007-09,3.189,
2007-10,3.302,
2007-11,3.153,
2007-12,2.911,
2008-01,3.451,
2008-02,3.308,
2008-03,3.436,
2008-04,3.770,
2008-05,4.117,
2008-06,3.894,
2008-07,4.563,
2008-08,4.781,
2008-09,4.702,
2008-10,4.388,
2008-11,4.416,
2008-12,3.649,
2009-01,4.457,
2009-02,4.487,
2009-03,4.118,
2009-04,4.233,
2009-05,4.112,
2009-06,3.891,
2009-07,4.391,
2009-08,3.819,
2009-09,3.750,
2009-10,3.608,
2009-11,4.092,
2009-12,3.525,
2010-01,3.197,
2010-02,3.186,
2010-03,3.996,
2010-04,3.536,
2010-05,5.063,
2010-06,4.263,
2010-07,4.017,
2010-08,5.169,
2010-09,4.166,
2010-10,4.307,
2010-11,5.592,
2010-12,4.598,
2011-01,4.195,
2011-02,4.186,
2011-03,4.016,
2011-04,3.627,
2011-05,3.503,
2011-06,3.604,
2011-07,3.800,
2011-08,4.183,
2011-09,4.651,
2011-10,4.333,
2011-11,3.957,
2011-12,4.057,
2012-01,3.633,
2012-02,3.169,
2012-03,3.436,
2012-04,3.869,
2012-05,3.442,
2012-06,3.494,
2012-07,3.717,
2012-08,3.705,
2012-09,3.855,
2012-10,3.787,
2012-11,3.931,
2012-12,3.395,
2013-01,3.596,
2013-02,3.741,
2013-03,4.854,
2013-04,4.943,
2013-05,4.089,
2013-06,3.981,
2013-07,3.877,
2013-08,3.460,
2013-09,3.345,
2013-10,3.775,
2013-11,3.842,
2013-12,3.549,
2014-01,3.679,
2014-02,3.734,
2014-03,4.107,
2014-04,4.813,
2014-05,4.639,
2014-06,4.264,
2014-07,3.564,
2014-08,4.270,
2014-09,4.183,
2014-10,3.971,
2014-11,4.414,
2014-12,3.533,
