"",BBDR1.A.DEK.N.BUL.BRHETWGK.P.I10.A,BBDR1.A.DEK.N.BUL.BRHETWGK.P.I10.A_FLAGS
"",bulwiengesa AG / Price index for terraced houses and owner-occupied apartments /  Germany: Administrative districts / Unadjusted figure,
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:11:18,
2004,102.2,
2005,101.4,
2006,101.0,
2007,101.0,
2008,100.4,
2009,98.8,
2010,100.0,
2011,103.2,
2012,107.7,
2013,112.6,
"",Source: Bundesbank calculations based on data provided by bulwiengesa AG,
