"",BBK01.QU4329,BBK01.QU4329_FLAGS
"",Foreign branches: Short-term liabilities to non-residents / Spain / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:46:26,
1981-06,1.294,
1981-07,.,Value available later
1981-08,.,Value available later
1981-09,1.291,
1981-10,.,Value available later
1981-11,.,Value available later
1981-12,1.396,
1982-01,.,Value available later
1982-02,.,Value available later
1982-03,1.363,
1982-04,.,Value available later
1982-05,.,Value available later
1982-06,1.420,
1982-07,1.442,
1982-08,1.359,
1982-09,1.350,
1982-10,1.320,
1982-11,1.177,
1982-12,1.276,
1983-01,1.224,
1983-02,1.350,
1983-03,1.389,
1983-04,1.337,
1983-05,1.656,
1983-06,1.308,
1983-07,1.445,
1983-08,1.390,
1983-09,1.342,
1983-10,1.215,
1983-11,1.207,
1983-12,1.371,
1984-01,1.476,
1984-02,1.380,
1984-03,1.197,
1984-04,1.436,
1984-05,1.555,
1984-06,1.454,
1984-07,1.654,
1984-08,1.561,
1984-09,1.682,
1984-10,1.824,
1984-11,1.779,
1984-12,1.750,
1985-01,1.712,
1985-02,1.779,
1985-03,1.643,
1985-04,1.690,
1985-05,1.590,
1985-06,1.605,
1985-07,1.700,
1985-08,1.687,
1985-09,1.713,
1985-10,1.723,
1985-11,1.777,
1985-12,1.701,
1986-01,1.677,
1986-02,1.656,
1986-03,1.767,
1986-04,1.727,
1986-05,1.609,
1986-06,1.828,
1986-07,1.915,
1986-08,1.864,
1986-09,1.981,
1986-10,1.930,
1986-11,1.790,
1986-12,1.864,
1987-01,1.702,
1987-02,1.813,
1987-03,1.879,
1987-04,2.150,
1987-05,2.241,
1987-06,2.337,
1987-07,2.620,
1987-08,2.897,
1987-09,3.046,
1987-10,3.339,
1987-11,3.002,
1987-12,2.784,
1988-01,2.868,
1988-02,2.954,
1988-03,3.080,
1988-04,2.975,
1988-05,2.993,
1988-06,3.089,
1988-07,2.969,
1988-08,2.821,
1988-09,2.794,
1988-10,2.589,
1988-11,2.483,
1988-12,2.314,
1989-01,2.285,
1989-02,2.125,
1989-03,2.098,
1989-04,2.135,
1989-05,2.215,
1989-06,1.990,
1989-07,2.109,
1989-08,2.099,
1989-09,2.059,
1989-10,2.102,
1989-11,1.783,
1989-12,1.665,
1990-01,1.666,
1990-02,1.846,
1990-03,.,No value available
1990-04,.,No value available
1990-05,.,No value available
1990-06,.,No value available
1990-07,.,No value available
1990-08,-,Nothing exists
1990-09,1.680,
1990-10,1.865,
1990-11,1.603,
1990-12,1.556,
1991-01,1.724,
1991-02,1.785,
1991-03,.,No value available
1991-04,.,No value available
1991-05,.,No value available
1991-06,1.997,
1991-07,1.854,
1991-08,1.862,
1991-09,1.787,
1991-10,2.069,
1991-11,1.909,
1991-12,1.838,
1992-01,2.176,
1992-02,2.036,
1992-03,2.128,
1992-04,2.266,
1992-05,2.292,
1992-06,2.454,
1992-07,2.593,
1992-08,2.401,
1992-09,2.736,
1992-10,2.818,
1992-11,2.621,
1992-12,2.522,
1993-01,2.846,
1993-02,4.001,
1993-03,3.480,
1993-04,3.975,
1993-05,4.572,
1993-06,4.428,
1993-07,4.261,
1993-08,4.760,
1993-09,3.055,
1993-10,2.791,
1993-11,2.468,
1993-12,2.629,
1994-01,2.771,
1994-02,2.891,
1994-03,3.388,
1994-04,2.813,
1994-05,3.075,
1994-06,3.369,
1994-07,4.625,
1994-08,3.688,
1994-09,3.326,
1994-10,3.561,
1994-11,3.196,
1994-12,3.347,
1995-01,3.360,
1995-02,3.394,
1995-03,3.975,
1995-04,4.484,
1995-05,5.061,
1995-06,3.851,
1995-07,5.197,
1995-08,4.187,
1995-09,4.386,
1995-10,4.681,
1995-11,4.633,
1995-12,5.503,
1996-01,6.511,
1996-02,5.706,
1996-03,5.919,
1996-04,6.949,
1996-05,5.744,
1996-06,6.847,
1996-07,7.946,
1996-08,6.078,
1996-09,7.096,
1996-10,6.495,
1996-11,6.982,
1996-12,6.184,
1997-01,6.745,
1997-02,5.041,
1997-03,5.197,
1997-04,4.337,
1997-05,4.936,
1997-06,4.665,
1997-07,6.533,
1997-08,4.676,
1997-09,5.006,
1997-10,4.070,
1997-11,3.733,
1997-12,4.820,
1998-01,5.512,
1998-02,5.109,
1998-03,5.444,
1998-04,4.996,
1998-05,4.712,
1998-06,4.753,
1998-07,6.993,
1998-08,6.001,
1998-09,7.113,
1998-10,8.664,
1998-11,9.295,
1998-12,8.334,
1999-01,6.902,
1999-02,6.560,
1999-03,5.727,
1999-04,5.013,
1999-05,5.296,
1999-06,6.074,
1999-07,6.098,
1999-08,4.364,
1999-09,5.245,
1999-10,4.842,
1999-11,4.162,
1999-12,4.278,
2000-01,5.249,
2000-02,5.487,
2000-03,5.073,
2000-04,4.805,
2000-05,4.402,
2000-06,3.421,
2000-07,3.327,
2000-08,4.959,
2000-09,4.578,
2000-10,4.249,
2000-11,3.859,
2000-12,3.575,
2001-01,6.561,
2001-02,6.053,
2001-03,5.523,
2001-04,5.009,
2001-05,5.282,
2001-06,4.733,
2001-07,4.689,
2001-08,3.439,
2001-09,3.690,
2001-10,3.177,
2001-11,3.552,
2001-12,2.938,
2002-01,2.572,
2002-02,3.167,
2002-03,2.248,
2002-04,2.720,
2002-05,2.246,
2002-06,1.994,
2002-07,1.987,
2002-08,1.874,
2002-09,3.384,
2002-10,3.307,
2002-11,2.943,
2002-12,3.046,
2003-01,3.293,
2003-02,2.960,
2003-03,3.010,
2003-04,2.686,
2003-05,2.808,
2003-06,3.350,
2003-07,4.709,
2003-08,5.254,
2003-09,6.523,
2003-10,5.964,
2003-11,5.932,
2003-12,5.104,
2004-01,5.753,
2004-02,6.803,
2004-03,5.883,
2004-04,6.851,
2004-05,6.051,
2004-06,6.101,
2004-07,3.798,
2004-08,3.536,
2004-09,3.867,
2004-10,3.680,
2004-11,3.665,
2004-12,4.124,
2005-01,4.784,
2005-02,5.353,
2005-03,4.518,
2005-04,4.736,
