"",BBK01.OUZ116,BBK01.OUZ116_FLAGS
"","Sureties, Regional banks and other commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:51,
1999-01,22.706,
1999-02,23.555,
1999-03,23.692,
1999-04,25.168,
1999-05,24.222,
1999-06,23.421,
1999-07,24.007,
1999-08,23.626,
1999-09,24.520,
1999-10,25.225,
1999-11,25.284,
1999-12,25.693,
2000-01,25.459,
2000-02,25.923,
2000-03,26.713,
2000-04,26.857,
2000-05,37.280,
2000-06,37.870,
2000-07,38.081,
2000-08,38.153,
2000-09,37.556,
2000-10,37.794,
2000-11,38.017,
2000-12,36.872,
2001-01,36.431,
2001-02,37.157,
2001-03,37.342,
2001-04,36.200,
2001-05,36.638,
2001-06,36.522,
2001-07,36.441,
2001-08,35.638,
2001-09,34.535,
2001-10,35.429,
2001-11,35.483,
2001-12,35.738,
2002-01,35.832,
2002-02,35.234,
2002-03,34.738,
2002-04,34.655,
2002-05,34.130,
2002-06,33.554,
2002-07,34.180,
2002-08,33.421,
2002-09,34.985,
2002-10,33.501,
2002-11,33.070,
2002-12,33.083,
2003-01,33.357,
2003-02,32.229,
2003-03,32.067,
2003-04,30.215,
2003-05,29.548,
2003-06,29.515,
2003-07,29.253,
2003-08,28.688,
2003-09,28.772,
2003-10,28.878,
2003-11,28.344,
2003-12,27.062,
2004-01,26.894,
2004-02,26.990,
2004-03,26.871,
2004-04,26.437,
2004-05,26.053,
2004-06,26.037,
2004-07,25.130,
2004-08,25.321,
2004-09,25.314,
2004-10,25.079,
2004-11,25.125,
2004-12,14.981,
2005-01,14.870,
2005-02,15.113,
2005-03,14.981,
2005-04,15.061,
2005-05,15.058,
2005-06,14.958,
2005-07,15.149,
2005-08,13.756,
2005-09,13.808,
2005-10,13.772,
2005-11,14.230,
2005-12,14.359,
2006-01,14.290,
2006-02,14.686,
2006-03,16.169,
2006-04,16.497,
2006-05,16.742,
2006-06,16.355,
2006-07,15.703,
2006-08,15.855,
2006-09,14.356,
2006-10,14.517,
2006-11,14.114,
2006-12,14.066,
2007-01,13.753,
2007-02,14.219,
2007-03,14.359,
2007-04,13.353,
2007-05,14.132,
2007-06,14.275,
2007-07,14.383,
2007-08,16.166,
2007-09,16.307,
2007-10,15.746,
2007-11,15.956,
2007-12,16.321,
2008-01,16.254,
2008-02,15.830,
2008-03,16.001,
2008-04,16.179,
2008-05,15.842,
2008-06,14.949,
2008-07,15.624,
2008-08,15.837,
2008-09,14.462,
2008-10,14.433,
2008-11,14.175,
2008-12,13.124,
2009-01,13.117,
2009-02,13.053,
2009-03,12.787,
2009-04,12.822,
2009-05,12.284,
2009-06,11.973,
2009-07,12.078,
2009-08,11.874,
2009-09,11.453,
2009-10,11.398,
2009-11,11.412,
2009-12,11.710,
2010-01,11.657,
2010-02,11.941,
2010-03,11.886,
2010-04,11.736,
2010-05,11.898,
2010-06,12.052,
2010-07,13.909,
2010-08,13.817,
2010-09,14.317,
2010-10,14.643,
2010-11,15.896,
2010-12,15.485,
2011-01,15.258,
2011-02,15.546,
2011-03,15.365,
2011-04,15.304,
2011-05,16.172,
2011-06,16.182,
2011-07,16.133,
2011-08,18.241,
2011-09,18.626,
2011-10,14.207,
2011-11,14.162,
2011-12,14.329,
2012-01,14.171,
2012-02,14.080,
2012-03,14.008,
2012-04,13.983,
2012-05,13.964,
2012-06,14.032,
2012-07,14.543,
2012-08,14.662,
2012-09,14.405,
2012-10,14.446,
2012-11,14.481,
2012-12,15.569,
2013-01,14.809,
2013-02,14.578,
2013-03,14.468,
2013-04,14.591,
2013-05,14.268,
2013-06,14.488,
2013-07,14.389,
2013-08,14.570,
2013-09,14.258,
2013-10,13.898,
2013-11,14.014,
2013-12,14.110,
2014-01,13.776,
2014-02,13.996,
2014-03,14.046,
2014-04,14.053,
2014-05,14.034,
2014-06,13.995,
2014-07,13.785,
2014-08,13.699,
2014-09,13.828,
2014-10,13.652,
2014-11,13.760,
