"",BBK01.WX0095,BBK01.WX0095_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 23.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:31,
2002-01,5.482,
2002-02,5.617,
2002-03,5.853,
2002-04,5.781,
2002-05,5.793,
2002-06,5.512,
2002-07,5.406,
2002-08,5.256,
2002-09,5.153,
2002-10,5.342,
2002-11,5.304,
2002-12,5.106,
2003-01,4.943,
2003-02,4.975,
2003-03,5.099,
2003-04,5.146,
2003-05,4.842,
2003-06,4.993,
2003-07,5.275,
2003-08,5.121,
2003-09,5.117,
2003-10,5.248,
2003-11,5.309,
2003-12,5.207,
2004-01,5.253,
2004-02,5.134,
2004-03,5.058,
2004-04,5.176,
2004-05,5.321,
2004-06,5.173,
2004-07,5.080,
2004-08,4.929,
2004-09,4.872,
2004-10,4.788,
2004-11,4.623,
2004-12,4.477,
2005-01,4.230,
2005-02,4.384,
2005-03,4.314,
2005-04,4.204,
2005-05,4.041,
2005-06,3.867,
2005-07,3.970,
2005-08,3.790,
2005-09,3.812,
2005-10,3.991,
2005-11,4.012,
2005-12,3.813,
2006-01,4.010,
2006-02,4.001,
2006-03,4.297,
2006-04,4.487,
2006-05,4.596,
2006-06,4.624,
2006-07,4.517,
2006-08,4.310,
2006-09,4.180,
2006-10,4.093,
2006-11,4.071,
2006-12,4.318,
2007-01,4.480,
2007-02,4.342,
2007-03,4.495,
2007-04,4.556,
2007-05,4.788,
2007-06,4.999,
2007-07,4.829,
2007-08,4.850,
2007-09,4.932,
2007-10,4.861,
2007-11,4.938,
2007-12,4.955,
2008-01,4.791,
2008-02,4.743,
2008-03,4.760,
2008-04,4.909,
2008-05,5.056,
2008-06,5.002,
2008-07,4.856,
2008-08,4.708,
2008-09,4.579,
2008-10,4.411,
2008-11,3.823,
2008-12,3.693,
2009-01,3.899,
2009-02,3.764,
2009-03,3.883,
2009-04,3.931,
2009-05,4.210,
2009-06,4.241,
2009-07,4.161,
2009-08,4.061,
2009-09,4.133,
2009-10,4.126,
2009-11,4.018,
2009-12,4.153,
2010-01,4.016,
2010-02,3.921,
2010-03,3.899,
2010-04,3.746,
2010-05,3.398,
2010-06,3.434,
2010-07,3.549,
2010-08,2.719,
2010-09,3.011,
2010-10,3.153,
2010-11,3.416,
2010-12,3.716,
2011-01,3.878,
2011-02,3.850,
2011-03,4.070,
2011-04,3.964,
2011-05,3.823,
2011-06,3.992,
2011-07,3.594,
2011-08,3.353,
2011-09,2.834,
2011-10,2.943,
2011-11,3.007,
2011-12,2.673,
2012-01,2.595,
2012-02,2.624,
2012-03,2.666,
2012-04,2.615,
2012-05,1.926,
2012-06,2.328,
2012-07,2.249,
2012-08,2.229,
2012-09,2.371,
2012-10,2.401,
2012-11,2.350,
2012-12,2.272,
2013-01,2.498,
2013-02,2.451,
2013-03,2.379,
2013-04,2.181,
2013-05,2.472,
2013-06,2.595,
2013-07,2.582,
2013-08,2.811,
2013-09,2.702,
2013-10,2.696,
2013-11,2.718,
2013-12,2.851,
2014-01,2.602,
2014-02,2.591,
2014-03,2.531,
2014-04,2.441,
2014-05,2.333,
2014-06,2.237,
2014-07,2.100,
2014-08,1.753,
2014-09,1.938,
2014-10,1.808,
2014-11,1.602,
2014-12,1.421,
2015-01,1.134,
