"",BBK01.OUM359,BBK01.OUM359_FLAGS
"",Loans to social security funds / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:22,
1999-01,0.075,
1999-02,0.075,
1999-03,0.074,
1999-04,0.074,
1999-05,0.074,
1999-06,0.074,
1999-07,0.078,
1999-08,0.078,
1999-09,0.093,
1999-10,0.098,
1999-11,0.098,
1999-12,0.602,
2000-01,0.103,
2000-02,0.103,
2000-03,0.100,
2000-04,0.106,
2000-05,0.106,
2000-06,0.106,
2000-07,0.106,
2000-08,0.106,
2000-09,0.104,
2000-10,0.104,
2000-11,0.105,
2000-12,0.109,
2001-01,0.110,
2001-02,0.109,
2001-03,0.107,
2001-04,0.107,
2001-05,0.106,
2001-06,0.105,
2001-07,0.092,
2001-08,0.092,
2001-09,0.090,
2001-10,0.078,
2001-11,0.078,
2001-12,0.077,
2002-01,0.077,
2002-02,0.073,
2002-03,0.066,
2002-04,0.055,
2002-05,0.055,
2002-06,0.054,
2002-07,0.054,
2002-08,0.053,
2002-09,0.053,
2002-10,0.053,
2002-11,0.053,
2002-12,0.051,
2003-01,0.051,
2003-02,0.051,
2003-03,0.051,
2003-04,0.044,
2003-05,0.044,
2003-06,0.030,
2003-07,0.029,
2003-08,0.029,
2003-09,0.030,
2003-10,0.030,
2003-11,0.030,
2003-12,0.029,
2004-01,0.029,
2004-02,0.029,
2004-03,0.086,
2004-04,0.086,
2004-05,0.086,
2004-06,0.083,
2004-07,0.103,
2004-08,0.103,
2004-09,0.104,
2004-10,0.103,
2004-11,0.103,
2004-12,0.101,
2005-01,0.101,
2005-02,0.101,
2005-03,0.098,
2005-04,0.098,
2005-05,0.098,
2005-06,0.096,
2005-07,0.096,
2005-08,0.096,
2005-09,0.093,
2005-10,0.093,
2005-11,0.093,
2005-12,0.085,
2006-01,0.158,
2006-02,0.156,
2006-03,0.156,
2006-04,0.155,
2006-05,0.155,
2006-06,0.151,
2006-07,0.151,
2006-08,0.151,
2006-09,0.150,
2006-10,0.150,
2006-11,0.150,
2006-12,0.148,
2007-01,0.152,
2007-02,0.154,
2007-03,0.077,
2007-04,0.077,
2007-05,0.150,
2007-06,0.152,
2007-07,0.151,
2007-08,0.149,
2007-09,0.148,
2007-10,0.148,
2007-11,0.148,
2007-12,0.316,
2008-01,0.359,
2008-02,0.359,
2008-03,0.358,
2008-04,0.358,
2008-05,0.404,
2008-06,0.356,
2008-07,0.354,
2008-08,0.354,
2008-09,0.404,
2008-10,0.377,
2008-11,0.377,
2008-12,0.386,
2009-01,0.364,
2009-02,0.364,
2009-03,0.360,
2009-04,0.380,
2009-05,0.359,
2009-06,0.397,
2009-07,0.356,
2009-08,0.354,
2009-09,0.354,
2009-10,0.353,
2009-11,0.353,
2009-12,0.342,
2010-01,0.340,
2010-02,0.340,
2010-03,0.339,
2010-04,0.338,
2010-05,0.338,
2010-06,0.336,
2010-07,0.336,
2010-08,0.334,
2010-09,0.332,
2010-10,0.332,
2010-11,0.331,
2010-12,0.321,
2011-01,0.318,
2011-02,0.318,
2011-03,0.317,
2011-04,0.317,
2011-05,0.317,
2011-06,0.314,
2011-07,0.314,
2011-08,0.313,
2011-09,0.312,
2011-10,0.312,
2011-11,0.379,
2011-12,0.366,
2012-01,0.364,
2012-02,0.364,
2012-03,0.362,
2012-04,0.361,
2012-05,0.361,
2012-06,0.358,
2012-07,0.358,
2012-08,0.358,
2012-09,0.357,
2012-10,0.356,
2012-11,0.356,
2012-12,0.344,
2013-01,0.341,
2013-02,0.341,
2013-03,0.339,
2013-04,0.339,
2013-05,0.338,
2013-06,0.336,
2013-07,0.335,
2013-08,0.335,
2013-09,0.334,
2013-10,0.329,
2013-11,0.328,
2013-12,0.322,
2014-01,0.318,
2014-02,0.318,
2014-03,0.316,
2014-04,0.316,
2014-05,0.315,
2014-06,0.313,
2014-07,0.312,
2014-08,0.393,
2014-09,0.392,
2014-10,0.392,
2014-11,0.392,
2014-12,0.396,Provisional value
