"",BBK01.OUZ107,BBK01.OUZ107_FLAGS
"","Liabilities to non-banks (non-MFIs), total, Regional banks and other commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:46,
1999-01,227.804,
1999-02,229.609,
1999-03,230.172,
1999-04,231.730,
1999-05,233.967,
1999-06,232.442,
1999-07,228.204,
1999-08,230.496,
1999-09,267.386,
1999-10,269.733,
1999-11,275.202,
1999-12,274.364,
2000-01,276.698,
2000-02,280.294,
2000-03,278.002,
2000-04,282.704,
2000-05,298.879,
2000-06,296.116,
2000-07,292.360,
2000-08,294.903,
2000-09,293.200,
2000-10,294.154,
2000-11,295.403,
2000-12,298.738,
2001-01,292.017,
2001-02,295.737,
2001-03,296.822,
2001-04,301.101,
2001-05,303.822,
2001-06,301.316,
2001-07,299.783,
2001-08,299.232,
2001-09,300.098,
2001-10,300.986,
2001-11,309.976,
2001-12,314.457,
2002-01,313.509,
2002-02,312.524,
2002-03,311.159,
2002-04,313.889,
2002-05,313.906,
2002-06,314.403,
2002-07,319.346,
2002-08,320.553,
2002-09,323.814,
2002-10,327.081,
2002-11,332.169,
2002-12,333.482,
2003-01,338.274,
2003-02,337.858,
2003-03,340.227,
2003-04,343.926,
2003-05,343.373,
2003-06,343.305,
2003-07,332.772,
2003-08,333.699,
2003-09,334.963,
2003-10,337.813,
2003-11,344.058,
2003-12,342.371,
2004-01,349.176,
2004-02,352.883,
2004-03,354.555,
2004-04,355.501,
2004-05,356.754,
2004-06,353.150,
2004-07,355.704,
2004-08,355.376,
2004-09,353.936,
2004-10,357.448,
2004-11,359.313,
2004-12,277.539,
2005-01,290.313,
2005-02,293.440,
2005-03,296.445,
2005-04,299.591,
2005-05,301.813,
2005-06,308.254,
2005-07,308.016,
2005-08,295.199,
2005-09,291.780,
2005-10,289.436,
2005-11,290.555,
2005-12,288.205,
2006-01,297.726,
2006-02,298.685,
2006-03,305.580,
2006-04,308.926,
2006-05,309.567,
2006-06,311.654,
2006-07,310.312,
2006-08,310.532,
2006-09,310.159,
2006-10,315.452,
2006-11,326.133,
2006-12,322.587,
2007-01,328.675,
2007-02,332.353,
2007-03,336.810,
2007-04,342.056,
2007-05,347.538,
2007-06,352.812,
2007-07,358.734,
2007-08,360.154,
2007-09,363.476,
2007-10,367.704,
2007-11,372.903,
2007-12,376.029,
2008-01,386.751,
2008-02,389.038,
2008-03,389.756,
2008-04,397.632,
2008-05,397.171,
2008-06,394.948,
2008-07,393.344,
2008-08,396.206,
2008-09,409.112,
2008-10,413.990,
2008-11,415.215,
2008-12,419.052,
2009-01,431.187,
2009-02,434.586,
2009-03,438.265,
2009-04,439.996,
2009-05,433.517,
2009-06,443.858,
2009-07,443.609,
2009-08,434.053,
2009-09,433.314,
2009-10,429.340,
2009-11,429.519,
2009-12,430.486,
2010-01,439.246,
2010-02,433.862,
2010-03,434.724,
2010-04,445.190,
2010-05,445.683,
2010-06,444.694,
2010-07,441.032,
2010-08,445.516,
2010-09,445.163,
2010-10,449.489,
2010-11,476.831,
2010-12,480.038,
2011-01,486.576,
2011-02,490.040,
2011-03,492.302,
2011-04,495.387,
2011-05,501.111,
2011-06,498.988,
2011-07,501.679,
2011-08,518.470,
2011-09,530.437,
2011-10,536.890,
2011-11,537.048,
2011-12,538.338,
2012-01,541.302,
2012-02,536.916,
2012-03,532.949,
2012-04,545.705,
2012-05,543.236,
2012-06,542.775,
2012-07,549.133,
2012-08,551.015,
2012-09,550.904,
2012-10,550.874,
2012-11,543.615,
2012-12,560.778,
2013-01,561.391,
2013-02,558.689,
2013-03,563.502,
2013-04,565.268,
2013-05,564.084,
2013-06,568.594,
2013-07,566.656,
2013-08,561.432,
2013-09,557.647,
2013-10,560.106,
2013-11,565.183,
2013-12,562.670,
2014-01,565.065,
2014-02,568.002,
2014-03,568.677,
2014-04,575.016,
2014-05,579.371,
2014-06,574.236,
2014-07,577.334,
2014-08,578.945,
2014-09,586.020,
2014-10,592.827,
2014-11,590.814,
