"",BBK01.QUY114,BBK01.QUY114_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Iraq / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:12,
2002-03,0.117,
2002-04,0.118,
2002-05,0.118,
2002-06,0.118,
2002-07,0.119,
2002-08,0.119,
2002-09,0.119,
2002-10,0.119,
2002-11,0.119,
2002-12,0.119,
2003-01,0.120,
2003-02,0.120,
2003-03,0.120,
2003-04,0.120,
2003-05,0.121,
2003-06,0.121,
2003-07,0.125,
2003-08,0.125,
2003-09,0.129,
2003-10,0.155,
2003-11,0.151,
2003-12,0.133,
2004-01,0.137,
2004-02,0.137,
2004-03,0.136,
2004-04,0.137,
2004-05,0.136,
2004-06,0.136,
2004-07,0.137,
2004-08,0.137,
2004-09,0.137,
2004-10,0.138,
2004-11,0.137,
2004-12,0.124,
2005-01,0.124,
2005-02,0.124,
2005-03,0.123,
2005-04,0.124,
2005-05,0.123,
2005-06,0.074,
2005-07,0.076,
2005-08,0.076,
2005-09,0.075,
2005-10,0.077,
2005-11,0.077,
2005-12,0.043,
2006-01,0.023,
2006-02,0.023,
2006-03,0.022,
2006-04,0.004,
2006-05,0.004,
2006-06,0.004,
2006-07,0.004,
2006-08,0.004,
2006-09,0.004,
2006-10,0.004,
2006-11,0.004,
2006-12,0.004,
2007-01,0.008,
2007-02,0.016,
2007-03,0.016,
2007-04,0.008,
2007-05,0.013,
2007-06,0.023,
2007-07,0.032,
2007-08,0.040,
2007-09,0.027,
2007-10,0.015,
2007-11,0.009,
2007-12,0.015,
2008-01,0.031,
2008-02,0.051,
2008-03,0.071,
2008-04,0.101,
2008-05,0.120,
2008-06,0.132,
2008-07,0.151,
2008-08,0.186,
2008-09,0.173,
2008-10,0.182,
2008-11,0.187,
2008-12,0.203,
2009-01,0.196,
2009-02,0.208,
2009-03,0.241,
2009-04,0.231,
2009-05,0.216,
2009-06,0.214,
2009-07,0.266,
2009-08,0.228,
2009-09,0.216,
2009-10,0.201,
2009-11,0.170,
2009-12,0.178,
2010-01,0.185,
2010-02,0.185,
2010-03,0.169,
2010-04,0.179,
2010-05,0.199,
2010-06,0.214,
2010-07,0.233,
2010-08,0.254,
2010-09,0.231,
2010-10,0.239,
2010-11,0.215,
2010-12,0.210,
2011-01,0.203,
2011-02,0.217,
2011-03,0.221,
2011-04,0.220,
2011-05,0.246,
2011-06,0.271,
2011-07,0.269,
2011-08,0.246,
2011-09,0.237,
2011-10,0.224,
2011-11,0.220,
2011-12,0.278,
2012-01,0.312,
2012-02,0.296,
2012-03,0.283,
2012-04,0.275,
2012-05,0.288,
2012-06,0.263,
2012-07,0.268,
2012-08,0.266,
2012-09,0.255,
2012-10,0.279,
2012-11,0.276,
2012-12,0.269,
2013-01,0.307,
2013-02,0.368,
2013-03,0.442,
2013-04,0.469,
2013-05,0.456,
2013-06,0.421,
2013-07,0.358,
2013-08,0.367,
2013-09,0.375,
2013-10,0.352,
2013-11,0.270,
2013-12,0.262,
2014-01,0.257,
2014-02,0.219,
2014-03,0.181,
2014-04,0.155,
2014-05,0.146,
2014-06,0.138,
2014-07,0.132,
2014-08,0.142,
2014-09,0.142,
2014-10,0.121,
