"",BBK01.OUP032,BBK01.OUP032_FLAGS
"",Time deposits of foreign banks (MFIs) / medium- and longtherm / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:32,
1985-12,14.046,
1986-01,13.977,
1986-02,13.846,
1986-03,14.193,
1986-04,14.466,
1986-05,14.673,
1986-06,14.497,
1986-07,14.381,
1986-08,14.386,
1986-09,14.386,
1986-10,14.406,
1986-11,14.296,
1986-12,14.359,
1987-01,14.137,
1987-02,14.061,
1987-03,14.081,
1987-04,14.120,
1987-05,14.319,
1987-06,14.340,
1987-07,14.425,
1987-08,14.194,
1987-09,14.108,
1987-10,13.838,
1987-11,13.751,
1987-12,13.645,
1988-01,13.974,
1988-02,14.019,
1988-03,13.944,
1988-04,14.136,
1988-05,13.974,
1988-06,14.102,
1988-07,14.654,
1988-08,14.620,
1988-09,14.657,
1988-10,14.747,
1988-11,14.931,
1988-12,15.649,
1989-01,16.115,
1989-02,16.353,
1989-03,15.854,
1989-04,15.796,
1989-05,16.241,
1989-06,16.225,
1989-07,16.391,
1989-08,16.642,
1989-09,16.367,
1989-10,16.637,
1989-11,16.512,
1989-12,16.284,
1990-01,16.141,
1990-02,16.124,
1990-03,16.367,
1990-04,16.124,
1990-05,16.080,
1990-06,16.204,
1990-07,16.255,
1990-08,16.627,
1990-09,16.700,
1990-10,16.412,
1990-11,16.343,
1990-12,16.264,
1991-01,16.095,
1991-02,16.146,
1991-03,16.577,
1991-04,16.390,
1991-05,16.375,
1991-06,16.260,
1991-07,15.994,
1991-08,16.124,
1991-09,15.903,
1991-10,15.850,
1991-11,15.830,
1991-12,15.549,
1992-01,15.703,
1992-02,15.823,
1992-03,15.885,
1992-04,15.964,
1992-05,15.663,
1992-06,15.409,
1992-07,15.159,
1992-08,14.954,
1992-09,15.425,
1992-10,16.269,
1992-11,16.425,
1992-12,16.871,
1993-01,16.286,
1993-02,16.317,
1993-03,16.451,
1993-04,16.225,
1993-05,16.248,
1993-06,16.421,
1993-07,16.261,
1993-08,16.331,
1993-09,16.137,
1993-10,16.520,
1993-11,17.079,
1993-12,18.414,
1994-01,18.065,
1994-02,17.941,
1994-03,18.304,
1994-04,18.228,
1994-05,18.481,
1994-06,18.842,
1994-07,18.957,
1994-08,18.887,
1994-09,18.923,
1994-10,18.802,
1994-11,19.057,
1994-12,19.902,
1995-01,19.827,
1995-02,19.967,
1995-03,20.017,
1995-04,19.041,
1995-05,19.439,
1995-06,19.647,
1995-07,19.510,
1995-08,20.128,
1995-09,20.081,
1995-10,20.522,
1995-11,20.591,
1995-12,21.235,
1996-01,21.518,
1996-02,21.122,
1996-03,21.773,
1996-04,21.733,
1996-05,22.182,
1996-06,22.173,
1996-07,22.151,
1996-08,21.787,
1996-09,21.595,
1996-10,21.386,
1996-11,21.331,
1996-12,21.993,
1997-01,22.882,
1997-02,22.895,
1997-03,23.649,
1997-04,23.893,
1997-05,25.431,
1997-06,25.867,
1997-07,25.031,
1997-08,24.946,
1997-09,25.160,
1997-10,25.597,
1997-11,25.640,
1997-12,25.304,
1998-01,25.701,
1998-02,25.370,
1998-03,24.963,
1998-04,24.633,
1998-05,24.928,
1998-06,25.071,
1998-07,25.007,
1998-08,24.932,
1998-09,25.198,
1998-10,24.884,
1998-11,25.281,
1998-12,24.794,
1999-01,21.250,
1999-02,20.622,
1999-03,19.747,
1999-04,19.006,
1999-05,18.952,
1999-06,17.469,
1999-07,17.837,
1999-08,17.963,
1999-09,16.981,
1999-10,17.010,
1999-11,17.292,
1999-12,16.867,
2000-01,18.801,
2000-02,17.951,
2000-03,17.944,
2000-04,17.947,
2000-05,17.022,
2000-06,18.192,
2000-07,18.197,
2000-08,17.048,
2000-09,16.742,
2000-10,17.058,
2000-11,17.232,
2000-12,17.137,
2001-01,17.394,
2001-02,17.520,
2001-03,16.987,
2001-04,17.102,
2001-05,16.764,
2001-06,18.788,
2001-07,18.763,
2001-08,18.790,
2001-09,19.262,
2001-10,18.753,
2001-11,18.773,
2001-12,18.285,
2002-01,19.184,
2002-02,19.081,
2002-03,19.253,
2002-04,19.283,
2002-05,19.371,
2002-06,19.235,
2002-07,21.034,
2002-08,21.170,
2002-09,21.128,
2002-10,21.253,
2002-11,21.315,
2002-12,22.061,
2003-01,22.111,
2003-02,22.347,
2003-03,23.272,
2003-04,23.725,
2003-05,24.088,
2003-06,24.662,
2003-07,25.549,
2003-08,25.754,
2003-09,25.592,
2003-10,24.349,
2003-11,24.202,
2003-12,23.638,
2004-01,22.771,
2004-02,23.208,
2004-03,23.431,
2004-04,23.310,
2004-05,23.052,
2004-06,23.821,
2004-07,23.821,
2004-08,23.940,
2004-09,24.870,
2004-10,25.792,
2004-11,26.065,
2004-12,25.967,
2005-01,25.922,
2005-02,26.054,
2005-03,26.544,
2005-04,27.983,
2005-05,27.703,
2005-06,31.291,
2005-07,32.340,
2005-08,33.419,
2005-09,34.087,
2005-10,35.264,
2005-11,35.368,
2005-12,45.185,
2006-01,42.446,
2006-02,42.473,
2006-03,43.218,
2006-04,43.043,
2006-05,43.173,
2006-06,43.289,
2006-07,43.652,
2006-08,43.188,
2006-09,44.351,
2006-10,44.450,
2006-11,44.814,
2006-12,43.776,
2007-01,44.747,
2007-02,44.913,
2007-03,45.510,
2007-04,45.825,
2007-05,48.836,
2007-06,48.078,
2007-07,47.143,
2007-08,50.275,
2007-09,50.956,
2007-10,51.712,
2007-11,51.030,
2007-12,50.776,
2008-01,51.550,
2008-02,52.849,
2008-03,53.280,
2008-04,53.075,
2008-05,51.582,
2008-06,49.942,
2008-07,48.472,
2008-08,50.112,
2008-09,50.380,
2008-10,51.838,
2008-11,51.960,
2008-12,51.531,
2009-01,52.937,
2009-02,53.205,
2009-03,53.012,
2009-04,52.956,
2009-05,53.920,
2009-06,54.356,
2009-07,54.139,
2009-08,53.378,
2009-09,52.803,
2009-10,51.913,
2009-11,51.448,
2009-12,51.637,
2010-01,51.166,
2010-02,51.783,
2010-03,52.124,
2010-04,52.504,
2010-05,52.692,
2010-06,52.678,
2010-07,50.869,
2010-08,53.353,
2010-09,55.336,
2010-10,54.935,
2010-11,55.290,
2010-12,54.107,
2011-01,54.472,
2011-02,54.355,
2011-03,53.901,
2011-04,52.124,
2011-05,51.761,
2011-06,51.403,
2011-07,51.562,
2011-08,51.489,
2011-09,51.180,
2011-10,46.690,
2011-11,46.716,
2011-12,48.784,
2012-01,47.932,
2012-02,46.931,
2012-03,45.564,
2012-04,42.573,
2012-05,42.599,
2012-06,41.888,
2012-07,42.066,
2012-08,41.623,
2012-09,40.488,
2012-10,39.110,
2012-11,38.645,
2012-12,34.339,
2013-01,33.894,
2013-02,33.126,
2013-03,33.284,
2013-04,32.482,
2013-05,32.973,
2013-06,32.456,
2013-07,31.223,
2013-08,31.119,
2013-09,29.536,
2013-10,28.950,
2013-11,28.776,
2013-12,28.507,
2014-01,28.312,
2014-02,28.055,
2014-03,31.833,
2014-04,31.664,
2014-05,31.848,
2014-06,31.170,
2014-07,31.142,
2014-08,28.281,
2014-09,28.692,
2014-10,28.326,
2014-11,27.852,
2014-12,29.112,Provisional value
