"",BBK01.OUB031,BBK01.OUB031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:07,
1968-12,1.917,
1969-01,1.476,
1969-02,1.453,
1969-03,1.422,
1969-04,1.646,
1969-05,2.286,
1969-06,2.518,
1969-07,2.594,
1969-08,2.858,
1969-09,3.312,
1969-10,3.064,
1969-11,3.219,
1969-12,4.373,
1970-01,5.253,
1970-02,5.407,
1970-03,5.636,
1970-04,5.525,
1970-05,5.247,
1970-06,5.413,
1970-07,5.421,
1970-08,5.632,
1970-09,5.701,
1970-10,6.255,
1970-11,6.429,
1970-12,6.561,
1971-01,5.926,
1971-02,6.207,
1971-03,6.484,
1971-04,6.281,
1971-05,5.966,
1971-06,5.404,
1971-07,5.455,
1971-08,5.775,
1971-09,5.942,
1971-10,6.209,
1971-11,6.021,
1971-12,6.671,
1972-01,6.253,
1972-02,6.205,
1972-03,6.315,
1972-04,6.391,
1972-05,6.327,
1972-06,6.676,
1972-07,6.726,
1972-08,6.618,
1972-09,6.644,
1972-10,6.779,
1972-11,7.009,
1972-12,7.312,
1973-01,7.214,
1973-02,7.355,
1973-03,8.447,
1973-04,8.286,
1973-05,8.334,
1973-06,7.925,
1973-07,7.818,
1973-08,8.315,
1973-09,8.300,
1973-10,8.365,
1973-11,7.934,
1973-12,8.321,
1974-01,7.409,
1974-02,7.641,
1974-03,7.968,
1974-04,8.564,
1974-05,8.425,
1974-06,9.069,
1974-07,8.398,
1974-08,8.381,
1974-09,8.534,
1974-10,8.526,
1974-11,8.456,
1974-12,8.650,
1975-01,8.598,
1975-02,8.791,
1975-03,8.993,
1975-04,9.191,
1975-05,8.977,
1975-06,9.338,
1975-07,9.864,
1975-08,10.623,
1975-09,10.157,
1975-10,9.992,
1975-11,10.196,
1975-12,10.828,
1976-01,10.222,
1976-02,10.154,
1976-03,11.424,
1976-04,10.978,
1976-05,11.055,
1976-06,11.376,
1976-07,10.860,
1976-08,10.902,
1976-09,10.782,
1976-10,10.848,
1976-11,10.400,
1976-12,12.912,
1977-01,11.642,
1977-02,11.343,
1977-03,10.939,
1977-04,10.515,
1977-05,10.999,
1977-06,11.009,
1977-07,10.986,
1977-08,10.828,
1977-09,11.662,
1977-10,12.074,
1977-11,13.352,
1977-12,14.214,
1978-01,13.150,
1978-02,13.043,
1978-03,12.295,
1978-04,11.754,
1978-05,12.441,
1978-06,13.103,
1978-07,12.634,
1978-08,13.260,
1978-09,12.956,
1978-10,12.759,
1978-11,13.067,
1978-12,15.282,
1979-01,13.941,
1979-02,13.386,
1979-03,13.172,
1979-04,12.888,
1979-05,12.864,
1979-06,13.139,
1979-07,12.958,
1979-08,12.961,
1979-09,13.411,
1979-10,13.326,
1979-11,13.780,
1979-12,14.767,
1980-01,13.929,
1980-02,13.920,
1980-03,14.306,
1980-04,14.240,
1980-05,13.703,
1980-06,13.936,
1980-07,13.635,
1980-08,14.816,
1980-09,15.059,
1980-10,15.092,
1980-11,14.795,
1980-12,14.728,
1981-01,15.013,
1981-02,15.397,
1981-03,18.110,
1981-04,15.868,
1981-05,15.488,
1981-06,15.302,
1981-07,15.778,
1981-08,15.200,
1981-09,14.990,
1981-10,14.666,
1981-11,14.272,
1981-12,14.804,
1982-01,12.638,
