"",BBK01.OUN391,BBK01.OUN391_FLAGS
"",Deposits and borrowing from banks (MFIs) (excluding the Bundesbank) / total / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:32,
1999-01,119.446,
1999-02,116.366,
1999-03,112.653,
1999-04,113.232,
1999-05,115.106,
1999-06,116.989,
1999-07,118.200,
1999-08,122.146,
1999-09,124.807,
1999-10,129.078,
1999-11,128.943,
1999-12,124.248,
2000-01,125.390,
2000-02,123.001,
2000-03,125.124,
2000-04,125.376,
2000-05,113.360,
2000-06,111.279,
2000-07,108.887,
2000-08,112.759,
2000-09,109.116,
2000-10,110.622,
2000-11,110.891,
2000-12,106.998,
2001-01,106.645,
2001-02,110.601,
2001-03,115.636,
2001-04,111.894,
2001-05,113.101,
2001-06,115.655,
2001-07,114.816,
2001-08,117.208,
2001-09,117.182,
2001-10,117.185,
2001-11,119.259,
2001-12,115.975,
2002-01,115.850,
2002-02,115.751,
2002-03,114.978,
2002-04,112.689,
2002-05,117.176,
2002-06,117.825,
2002-07,116.059,
2002-08,115.791,
2002-09,113.209,
2002-10,112.821,
2002-11,107.745,
2002-12,106.554,
2003-01,106.923,
2003-02,108.409,
2003-03,108.343,
2003-04,108.287,
2003-05,108.374,
2003-06,114.602,
2003-07,111.683,
2003-08,102.135,
2003-09,98.781,
2003-10,101.075,
2003-11,102.560,
2003-12,95.311,
2004-01,91.838,
2004-02,92.671,
2004-03,93.138,
2004-04,92.999,
2004-05,93.952,
2004-06,93.212,
2004-07,93.164,
2004-08,92.436,
2004-09,97.431,
2004-10,97.910,
2004-11,100.644,
2004-12,120.963,
2005-01,129.053,
2005-02,130.159,
2005-03,128.825,
2005-04,127.943,
2005-05,130.426,
2005-06,131.809,
2005-07,130.555,
2005-08,134.577,
2005-09,134.918,
2005-10,133.512,
2005-11,133.294,
2005-12,130.777,
2006-01,129.201,
2006-02,131.972,
2006-03,130.606,
2006-04,130.520,
2006-05,130.111,
2006-06,130.007,
2006-07,128.103,
2006-08,131.493,
2006-09,128.908,
2006-10,128.403,
2006-11,129.027,
2006-12,131.456,
2007-01,133.019,
2007-02,138.090,
2007-03,137.381,
2007-04,142.336,
2007-05,144.500,
2007-06,145.579,
2007-07,140.667,
2007-08,154.030,
2007-09,154.747,
2007-10,157.800,
2007-11,154.046,
2007-12,145.578,
2008-01,167.564,
2008-02,173.073,
2008-03,172.866,
2008-04,173.523,
2008-05,175.034,
2008-06,166.628,
2008-07,175.800,
2008-08,174.051,
2008-09,175.465,
2008-10,174.483,
2008-11,177.044,
2008-12,174.200,
2009-01,183.763,
2009-02,184.770,
2009-03,173.952,
2009-04,180.493,
2009-05,174.312,
2009-06,166.743,
2009-07,165.356,
2009-08,161.535,
2009-09,157.122,
2009-10,157.760,
2009-11,163.191,
2009-12,155.619,
2010-01,160.692,
2010-02,165.003,
2010-03,163.895,
2010-04,160.546,
2010-05,167.734,
2010-06,163.361,
2010-07,161.052,
2010-08,167.977,
2010-09,156.534,
2010-10,155.056,
2010-11,157.326,
2010-12,156.298,
2011-01,151.118,
2011-02,155.659,
2011-03,152.767,
2011-04,152.392,
2011-05,159.752,
2011-06,154.259,
2011-07,159.266,
2011-08,161.250,
2011-09,160.896,
2011-10,160.851,
2011-11,167.939,
2011-12,164.317,
2012-01,171.409,
2012-02,165.793,
2012-03,162.578,
2012-04,166.124,
2012-05,174.683,
2012-06,178.175,
2012-07,180.074,
2012-08,177.355,
2012-09,172.898,
2012-10,172.887,
2012-11,172.419,
2012-12,168.231,
2013-01,164.205,
2013-02,167.477,
2013-03,168.707,
2013-04,168.348,
2013-05,165.729,
2013-06,161.110,
2013-07,157.367,
2013-08,175.061,
2013-09,177.564,
2013-10,178.247,
2013-11,181.347,
2013-12,174.159,
2014-01,179.372,
2014-02,183.943,
2014-03,184.989,
2014-04,185.982,
2014-05,185.559,
2014-06,185.215,
2014-07,187.442,
2014-08,189.353,
2014-09,191.815,
2014-10,190.361,
2014-11,190.474,
2014-12,185.466,Provisional value
