"",BBK01.OUN019,BBK01.OUN019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:27,
1986-06,0.060,
1986-07,0.074,
1986-08,0.095,
1986-09,0.117,
1986-10,0.119,
1986-11,0.125,
1986-12,0.130,
1987-01,0.124,
1987-02,0.122,
1987-03,0.169,
1987-04,0.164,
1987-05,0.168,
1987-06,0.169,
1987-07,0.167,
1987-08,0.170,
1987-09,0.172,
1987-10,0.172,
1987-11,0.171,
1987-12,0.169,
1988-01,0.188,
1988-02,0.174,
1988-03,0.182,
1988-04,0.177,
1988-05,0.179,
1988-06,0.206,
1988-07,0.202,
1988-08,0.198,
1988-09,0.286,
1988-10,0.273,
1988-11,0.251,
1988-12,0.193,
1989-01,0.204,
1989-02,0.192,
1989-03,0.210,
1989-04,0.254,
1989-05,0.253,
1989-06,0.232,
1989-07,0.280,
1989-08,0.285,
1989-09,0.301,
1989-10,0.276,
1989-11,0.269,
1989-12,0.282,
1990-01,0.373,
1990-02,0.447,
1990-03,0.520,
1990-04,0.521,
1990-05,0.521,
1990-06,0.548,
1990-07,0.551,
1990-08,0.569,
1990-09,0.572,
1990-10,0.581,
1990-11,0.590,
1990-12,0.631,
1991-01,0.608,
1991-02,0.595,
1991-03,0.619,
1991-04,0.586,
1991-05,0.591,
1991-06,0.648,
1991-07,0.631,
1991-08,0.646,
1991-09,0.652,
1991-10,0.608,
1991-11,0.608,
1991-12,0.618,
1992-01,0.637,
1992-02,0.683,
1992-03,0.682,
1992-04,0.679,
1992-05,0.677,
1992-06,0.642,
1992-07,0.631,
1992-08,0.621,
1992-09,0.604,
1992-10,0.602,
1992-11,0.608,
1992-12,0.604,
1993-01,0.585,
1993-02,0.592,
1993-03,0.545,
1993-04,0.533,
1993-05,0.548,
1993-06,0.657,
1993-07,0.655,
1993-08,0.622,
1993-09,0.628,
1993-10,0.575,
1993-11,0.551,
1993-12,0.600,
1994-01,0.594,
1994-02,0.592,
1994-03,0.575,
1994-04,0.448,
1994-05,0.436,
1994-06,0.421,
1994-07,0.415,
1994-08,0.418,
1994-09,0.376,
1994-10,0.363,
1994-11,0.408,
1994-12,0.412,
1995-01,0.436,
1995-02,0.417,
1995-03,0.483,
1995-04,0.502,
1995-05,0.561,
1995-06,0.505,
1995-07,0.511,
1995-08,0.530,
1995-09,0.426,
1995-10,0.446,
1995-11,0.420,
1995-12,0.439,
1996-01,0.498,
1996-02,0.506,
1996-03,0.607,
1996-04,0.616,
1996-05,0.668,
1996-06,0.832,
1996-07,1.022,
1996-08,1.079,
1996-09,1.089,
1996-10,1.146,
1996-11,1.163,
1996-12,1.227,
1997-01,1.234,
1997-02,1.291,
1997-03,1.333,
1997-04,1.423,
1997-05,1.557,
1997-06,1.704,
1997-07,1.841,
1997-08,2.201,
1997-09,2.331,
1997-10,2.560,
1997-11,2.610,
1997-12,2.699,
1998-01,2.951,
1998-02,3.071,
1998-03,3.197,
1998-04,3.363,
1998-05,3.449,
1998-06,3.417,
1998-07,3.706,
1998-08,3.788,
1998-09,3.771,
1998-10,4.159,
1998-11,4.597,
1998-12,4.567,
1999-01,4.111,
1999-02,4.228,
1999-03,4.564,
1999-04,4.776,
1999-05,4.994,
1999-06,5.745,
1999-07,6.082,
1999-08,6.339,
1999-09,6.565,
1999-10,6.994,
1999-11,7.312,
1999-12,7.465,
2000-01,7.658,
2000-02,7.902,
2000-03,8.259,
2000-04,8.610,
2000-05,4.709,
2000-06,4.750,
2000-07,5.114,
2000-08,5.265,
2000-09,5.398,
2000-10,5.584,
2000-11,5.915,
2000-12,5.958,
2001-01,6.238,
2001-02,6.527,
2001-03,6.788,
2001-04,7.133,
2001-05,7.485,
2001-06,7.758,
2001-07,7.945,
2001-08,8.139,
2001-09,8.404,
2001-10,8.624,
2001-11,8.738,
2001-12,8.806,
2002-01,8.870,
2002-02,8.579,
2002-03,8.911,
2002-04,9.030,
2002-05,9.157,
2002-06,9.129,
2002-07,9.030,
2002-08,9.249,
2002-09,9.450,
2002-10,9.748,
2002-11,9.855,
2002-12,9.979,
2003-01,10.194,
2003-02,10.282,
2003-03,10.511,
2003-04,10.653,
2003-05,11.294,
2003-06,11.496,
2003-07,12.041,
2003-08,12.150,
2003-09,12.046,
2003-10,12.365,
2003-11,12.348,
2003-12,12.377,
2004-01,12.268,
2004-02,12.495,
2004-03,13.115,
2004-04,13.256,
2004-05,13.947,
2004-06,14.097,
2004-07,14.618,
2004-08,14.875,
2004-09,14.918,
2004-10,15.370,
2004-11,15.923,
2004-12,16.565,
2005-01,17.147,
2005-02,17.608,
2005-03,17.998,
2005-04,19.004,
2005-05,19.308,
2005-06,20.595,
2005-07,20.664,
2005-08,20.870,
2005-09,21.621,
2005-10,22.342,
2005-11,22.831,
2005-12,23.791,
2006-01,24.908,
2006-02,26.314,
2006-03,27.558,
2006-04,28.230,
2006-05,29.468,
2006-06,30.556,
2006-07,31.629,
2006-08,32.698,
2006-09,33.775,
2006-10,34.439,
2006-11,34.971,
2006-12,35.167,
2007-01,37.311,
2007-02,40.204,
2007-03,43.741,
2007-04,43.984,
2007-05,44.528,
2007-06,46.241,
2007-07,47.304,
2007-08,48.477,
2007-09,51.213,
2007-10,51.930,
2007-11,54.345,
2007-12,54.617,
2008-01,57.362,
2008-02,59.034,
2008-03,59.542,
2008-04,60.219,
2008-05,61.369,
2008-06,61.382,
2008-07,62.183,
2008-08,62.651,
2008-09,62.492,
2008-10,61.261,
2008-11,60.936,
2008-12,59.898,
2009-01,60.036,
2009-02,60.260,
2009-03,59.098,
2009-04,58.498,
2009-05,59.537,
2009-06,58.653,
2009-07,58.456,
2009-08,58.998,
2009-09,57.819,
2009-10,57.395,
2009-11,57.656,
2009-12,57.562,
2010-01,58.504,
2010-02,58.001,
2010-03,58.495,
2010-04,58.036,
2010-05,56.943,
2010-06,57.625,
2010-07,57.630,
2010-08,57.303,
2010-09,56.629,
2010-10,56.659,
2010-11,55.865,
2010-12,55.452,
2011-01,55.905,
2011-02,54.961,
2011-03,54.135,
2011-04,53.424,
2011-05,53.520,
2011-06,53.021,
2011-07,52.688,
2011-08,51.809,
2011-09,50.415,
2011-10,50.324,
2011-11,49.761,
2011-12,49.338,
2012-01,48.987,
2012-02,48.916,
2012-03,48.642,
2012-04,48.510,
2012-05,48.550,
2012-06,47.587,
2012-07,46.995,
2012-08,46.616,
2012-09,45.981,
2012-10,45.950,
2012-11,45.687,
2012-12,45.631,
2013-01,44.818,
2013-02,45.261,
2013-03,44.377,
2013-04,43.926,
2013-05,43.785,
2013-06,43.287,
2013-07,43.236,
2013-08,43.426,
2013-09,43.234,
2013-10,43.343,
2013-11,43.380,
2013-12,43.246,
2014-01,43.754,
