"",BBK01.RU5826,BBK01.RU5826_FLAGS
1996-01,0.549,
1996-02,0.502,
1996-03,0.505,
1996-04,0.556,
1996-05,0.591,
1996-06,0.597,
1996-07,0.570,
1996-08,0.552,
1996-09,0.591,
1996-10,0.552,
1996-11,0.587,
1996-12,0.595,
1997-01,0.666,
1997-02,0.643,
1997-03,0.561,
1997-04,0.625,
1997-05,0.595,
1997-06,0.627,
1997-07,0.663,
1997-08,0.615,
1997-09,0.663,
1997-10,0.656,
1997-11,0.708,
1997-12,0.713,
1998-01,0.816,
1998-02,0.656,
1998-03,0.666,
1998-04,0.667,
1998-05,0.559,
1998-06,0.541,
1998-07,0.596,
1998-08,0.519,
1998-09,0.472,
1998-10,0.486,
1998-11,0.680,
1998-12,0.502,
1999-01,0.550,
1999-02,0.580,
1999-03,0.580,
1999-04,0.659,
1999-05,0.674,
1999-06,0.563,
1999-07,0.559,
1999-08,0.536,
1999-09,0.541,
1999-10,0.536,
1999-11,0.474,
1999-12,0.539,
2000-01,0.326,
2000-02,0.337,
2000-03,0.410,
2000-04,0.311,
2000-05,0.385,
2000-06,0.327,
2000-07,0.458,
2000-08,0.487,
2000-09,0.544,
2000-10,1.517,
2000-11,0.474,
2000-12,1.105,
2001-01,1.508,
2001-02,0.467,
2001-03,1.672,
2001-04,1.436,
2001-05,2.943,
2001-06,0.732,
2001-07,2.316,
2001-08,1.614,
2001-09,0.396,
2001-10,0.714,
2001-11,0.466,
2001-12,1.333,
2002-01,0.923,
2002-02,0.675,
2002-03,1.187,
2002-04,0.377,
2002-05,0.372,
2002-06,0.291,
2002-07,0.378,
2002-08,0.378,
2002-09,0.370,
2002-10,0.421,
2002-11,0.345,
2002-12,0.496,
2003-01,0.362,
2003-02,0.461,
2003-03,0.364,
2003-04,0.597,
2003-05,0.617,
2003-06,0.399,
2003-07,0.719,
2003-08,0.879,
2003-09,0.592,
2003-10,0.694,
2003-11,0.450,
2003-12,0.385,
2004-01,0.405,
2004-02,0.383,
2004-03,0.322,
2004-04,0.351,
2004-05,0.492,
2004-06,0.434,
2004-07,0.541,
2004-08,0.673,
2004-09,0.652,
2004-10,0.552,
2004-11,0.706,
2004-12,0.506,
2005-01,0.407,
2005-02,0.499,
2005-03,0.481,
2005-04,0.353,
2005-05,0.391,
2005-06,0.374,
2005-07,0.374,
2005-08,0.391,
2005-09,0.346,
2005-10,0.410,
2005-11,0.524,
2005-12,0.524,
2006-01,0.526,
2006-02,0.421,
2006-03,0.414,
2006-04,0.405,
2006-05,0.498,
2006-06,0.387,
2006-07,0.389,
2006-08,0.332,
2006-09,0.573,
2006-10,0.486,
2006-11,0.374,
2006-12,0.432,
2007-01,0.516,
2007-02,0.557,
2007-03,0.398,
2007-04,0.569,
2007-05,0.437,
2007-06,0.392,
2007-07,0.299,
2007-08,0.420,
2007-09,0.369,
2007-10,0.314,
2007-11,0.466,
2007-12,0.536,
2008-01,0.345,
2008-02,0.307,
2008-03,0.340,
2008-04,0.299,
2008-05,0.288,
2008-06,0.465,
2008-07,0.320,
2008-08,0.562,
2008-09,0.400,
2008-10,0.386,
2008-11,0.343,
2008-12,0.404,
2009-01,2.486,
2009-02,2.308,
2009-03,1.493,
2009-04,1.649,
2009-05,0.508,
2009-06,0.570,
2009-07,0.789,
2009-08,1.134,
2009-09,1.428,
2009-10,0.689,
2009-11,1.512,
2009-12,0.751,
2010-01,0.589,
2010-02,0.860,
2010-03,0.680,
2010-04,0.678,
2010-05,1.004,
2010-06,0.898,
2010-07,0.540,
2010-08,0.973,
2010-09,0.894,
2010-10,1.703,
2010-11,0.783,
2010-12,1.385,
2011-01,1.212,
2011-02,1.106,
2011-03,1.047,
2011-04,1.295,
2011-05,1.148,
2011-06,0.507,
2011-07,1.176,
2011-08,1.140,
2011-09,1.471,
2011-10,1.325,
2011-11,1.388,
2011-12,0.649,
2012-01,0.800,
2012-02,0.788,
2012-03,0.687,
2012-04,1.404,
2012-05,1.623,
2012-06,0.624,
2012-07,1.957,
2012-08,2.132,
2012-09,2.121,
2012-10,1.647,
2012-11,1.201,
2012-12,1.369,
2013-01,0.812,
2013-02,1.449,
2013-03,1.370,
2013-04,1.070,
2013-05,1.860,
2013-06,1.742,
2013-07,1.506,
2013-08,1.644,
2013-09,1.148,
2013-10,1.927,
2013-11,1.925,
2013-12,0.885,
2014-01,1.189,
2014-02,1.729,
2014-03,1.123,
2014-04,1.573,
2014-05,2.038,
2014-06,1.072,
2014-07,1.839,
2014-08,2.364,
2014-09,1.031,
2014-10,1.777,
2014-11,1.944,
2014-12,0.742,
