"",BBK01.OUU356,BBK01.OUU356_FLAGS
"",Loans to local government and local government associations / Total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:27,
1999-01,1.227,
1999-02,1.197,
1999-03,1.148,
1999-04,1.131,
1999-05,1.109,
1999-06,1.087,
1999-07,1.073,
1999-08,1.062,
1999-09,1.060,
1999-10,1.055,
1999-11,1.054,
1999-12,1.083,
2000-01,1.090,
2000-02,1.080,
2000-03,1.082,
2000-04,1.011,
2000-05,1.087,
2000-06,1.096,
2000-07,1.092,
2000-08,1.100,
2000-09,1.111,
2000-10,1.110,
2000-11,1.113,
2000-12,1.131,
2001-01,1.130,
2001-02,1.115,
2001-03,1.110,
2001-04,1.009,
2001-05,1.002,
2001-06,1.001,
2001-07,0.996,
2001-08,0.991,
2001-09,0.985,
2001-10,0.983,
2001-11,0.980,
2001-12,0.972,
2002-01,0.964,
2002-02,0.963,
2002-03,0.963,
2002-04,0.969,
2002-05,0.958,
2002-06,0.941,
2002-07,0.933,
2002-08,0.929,
2002-09,0.949,
2002-10,0.944,
2002-11,0.940,
2002-12,0.907,
2003-01,0.885,
2003-02,0.869,
2003-03,0.849,
2003-04,0.806,
2003-05,0.797,
2003-06,0.788,
2003-07,0.775,
2003-08,0.764,
2003-09,0.760,
2003-10,0.754,
2003-11,0.750,
2003-12,0.734,
2004-01,0.727,
2004-02,0.722,
2004-03,0.720,
2004-04,0.684,
2004-05,0.680,
2004-06,0.681,
2004-07,0.650,
2004-08,0.630,
2004-09,0.629,
2004-10,0.622,
2004-11,0.615,
2004-12,0.570,
2005-01,0.569,
2005-02,0.527,
2005-03,0.521,
2005-04,0.516,
2005-05,0.509,
2005-06,0.481,
2005-07,0.475,
2005-08,0.463,
2005-09,0.459,
2005-10,0.449,
2005-11,0.450,
2005-12,0.431,
2006-01,0.430,
2006-02,0.425,
2006-03,0.419,
2006-04,0.416,
2006-05,0.421,
2006-06,0.421,
2006-07,0.415,
2006-08,0.414,
2006-09,0.413,
2006-10,0.411,
2006-11,0.401,
2006-12,0.398,
2007-01,0.396,
2007-02,0.395,
2007-03,0.392,
2007-04,0.390,
2007-05,0.390,
2007-06,0.390,
2007-07,0.383,
2007-08,0.385,
2007-09,0.386,
2007-10,0.408,
2007-11,0.408,
2007-12,0.404,
2008-01,0.403,
2008-02,0.416,
2008-03,0.412,
2008-04,0.410,
2008-05,0.407,
2008-06,0.417,
2008-07,0.432,
2008-08,0.429,
2008-09,0.427,
2008-10,0.428,
2008-11,0.430,
2008-12,0.425,
2009-01,0.417,
2009-02,0.416,
2009-03,0.366,
2009-04,0.364,
2009-05,0.366,
2009-06,0.366,
2009-07,0.359,
2009-08,0.380,
2009-09,0.376,
2009-10,0.375,
2009-11,0.367,
2009-12,0.347,
2010-01,0.347,
2010-02,0.339,
2010-03,0.338,
2010-04,0.333,
2010-05,0.331,
2010-06,0.300,
2010-07,0.308,
2010-08,0.305,
2010-09,0.305,
2010-10,0.299,
2010-11,0.297,
2010-12,0.298,
2011-01,0.297,
2011-02,0.291,
2011-03,0.291,
2011-04,0.290,
2011-05,0.288,
2011-06,0.285,
2011-07,0.282,
2011-08,0.277,
2011-09,0.269,
2011-10,0.261,
2011-11,0.261,
2011-12,0.266,
2012-01,0.262,
2012-02,0.259,
2012-03,0.257,
2012-04,0.256,
2012-05,0.253,
2012-06,0.252,
2012-07,0.243,
2012-08,0.248,
2012-09,0.252,
2012-10,0.246,
2012-11,0.246,
2012-12,0.249,
2013-01,0.246,
2013-02,0.244,
2013-03,0.256,
2013-04,0.289,
2013-05,0.306,
2013-06,0.312,
2013-07,0.309,
2013-08,0.308,
2013-09,0.309,
2013-10,0.304,
2013-11,0.303,
2013-12,0.286,
2014-01,0.285,
2014-02,0.288,
2014-03,0.281,
2014-04,0.283,
2014-05,0.296,
2014-06,0.294,
2014-07,0.303,
2014-08,0.302,
2014-09,0.325,
2014-10,0.333,
2014-11,0.332,
2014-12,0.370,Provisional value
