"",BBK01.QUV681,BBK01.QUV681_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Morocco / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:42,
2001-12,0.032,
2002-01,0.040,
2002-02,0.038,
2002-03,0.039,
2002-04,0.024,
2002-05,0.025,
2002-06,0.019,
2002-07,0.027,
2002-08,0.231,
2002-09,0.034,
2002-10,0.035,
2002-11,0.036,
2002-12,0.045,
2003-01,0.044,
2003-02,0.040,
2003-03,0.034,
2003-04,0.040,
2003-05,0.036,
2003-06,0.043,
2003-07,0.038,
2003-08,0.051,
2003-09,0.036,
2003-10,0.045,
2003-11,0.050,
2003-12,0.052,
2004-01,0.048,
2004-02,0.052,
2004-03,0.051,
2004-04,0.056,
2004-05,0.051,
2004-06,0.051,
2004-07,0.074,
2004-08,0.072,
2004-09,0.079,
2004-10,0.089,
2004-11,0.077,
2004-12,0.092,
2005-01,0.092,
2005-02,0.088,
2005-03,0.097,
2005-04,0.091,
2005-05,0.090,
2005-06,0.132,
2005-07,0.087,
2005-08,0.079,
2005-09,0.079,
2005-10,0.076,
2005-11,0.071,
2005-12,0.068,
2006-01,0.070,
2006-02,0.058,
2006-03,0.068,
2006-04,0.075,
2006-05,0.063,
2006-06,0.061,
2006-07,0.056,
2006-08,0.060,
2006-09,0.060,
2006-10,0.037,
2006-11,0.056,
2006-12,0.046,
2007-01,0.039,
2007-02,0.034,
2007-03,0.035,
2007-04,0.039,
2007-05,0.054,
2007-06,0.057,
2007-07,0.044,
2007-08,0.036,
2007-09,0.032,
2007-10,0.030,
2007-11,0.069,
2007-12,0.078,
2008-01,0.031,
2008-02,0.033,
2008-03,0.187,
2008-04,0.050,
2008-05,0.050,
2008-06,0.046,
2008-07,0.045,
2008-08,0.051,
2008-09,0.052,
2008-10,0.032,
2008-11,0.033,
2008-12,0.031,
2009-01,0.029,
2009-02,0.029,
2009-03,0.019,
2009-04,0.034,
2009-05,0.036,
2009-06,0.026,
2009-07,0.019,
2009-08,0.019,
2009-09,0.017,
2009-10,0.017,
2009-11,0.016,
2009-12,0.028,
2010-01,0.033,
2010-02,0.023,
2010-03,0.045,
2010-04,0.038,
2010-05,0.027,
2010-06,0.019,
2010-07,0.028,
2010-08,0.020,
2010-09,0.015,
2010-10,0.019,
2010-11,0.023,
2010-12,0.013,
2011-01,0.015,
2011-02,0.020,
2011-03,0.012,
2011-04,0.014,
2011-05,0.025,
2011-06,0.022,
2011-07,0.032,
2011-08,0.083,
2011-09,0.128,
2011-10,0.154,
2011-11,0.168,
2011-12,0.216,
2012-01,0.153,
2012-02,0.154,
2012-03,0.137,
2012-04,0.118,
2012-05,0.168,
2012-06,0.099,
2012-07,0.080,
2012-08,0.074,
2012-09,0.125,
2012-10,0.103,
2012-11,0.103,
2012-12,0.123,
2013-01,0.106,
2013-02,0.084,
2013-03,0.091,
2013-04,0.098,
2013-05,0.094,
2013-06,0.129,
2013-07,0.133,
2013-08,0.080,
2013-09,0.107,
2013-10,0.074,
2013-11,0.081,
2013-12,0.082,
2014-01,0.121,
2014-02,0.154,
2014-03,0.153,
2014-04,0.213,
2014-05,0.150,
2014-06,0.188,
2014-07,0.106,
2014-08,0.074,
2014-09,0.119,
2014-10,0.129,
2014-11,0.108,
2014-12,0.092,
