"",BBK01.QUY579,BBK01.QUY579_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Remaining countries in America / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:27,
2002-03,1.959,
2002-04,1.889,
2002-05,1.811,
2002-06,1.720,
2002-07,1.729,
2002-08,1.689,
2002-09,1.691,
2002-10,1.604,
2002-11,1.567,
2002-12,1.522,
2003-01,1.499,
2003-02,1.468,
2003-03,1.447,
2003-04,1.365,
2003-05,1.217,
2003-06,1.240,
2003-07,1.214,
2003-08,1.278,
2003-09,1.307,
2003-10,1.332,
2003-11,1.311,
2003-12,1.251,
2004-01,1.304,
2004-02,1.290,
2004-03,1.296,
2004-04,1.341,
2004-05,1.330,
2004-06,1.319,
2004-07,1.370,
2004-08,1.363,
2004-09,1.367,
2004-10,1.357,
2004-11,1.297,
2004-12,1.267,
2005-01,1.271,
2005-02,1.266,
2005-03,1.331,
2005-04,1.342,
2005-05,1.399,
2005-06,1.368,
2005-07,1.353,
2005-08,1.340,
2005-09,1.368,
2005-10,1.398,
2005-11,1.451,
2005-12,1.416,
2006-01,1.605,
2006-02,1.643,
2006-03,1.558,
2006-04,1.537,
2006-05,1.681,
2006-06,1.643,
2006-07,1.662,
2006-08,1.616,
2006-09,1.648,
2006-10,1.648,
2006-11,1.564,
2006-12,1.291,
2007-01,1.354,
2007-02,1.354,
2007-03,1.439,
2007-04,1.410,
2007-05,1.582,
2007-06,1.779,
2007-07,1.739,
2007-08,1.842,
2007-09,1.635,
2007-10,1.651,
2007-11,1.643,
2007-12,1.748,
2008-01,1.596,
2008-02,1.556,
2008-03,1.576,
2008-04,1.592,
2008-05,1.706,
2008-06,1.867,
2008-07,1.897,
2008-08,2.117,
2008-09,2.272,
2008-10,2.364,
2008-11,2.232,
2008-12,2.117,
2009-01,2.189,
2009-02,2.354,
2009-03,2.194,
2009-04,2.368,
2009-05,2.056,
2009-06,2.056,
2009-07,2.058,
2009-08,2.005,
2009-09,2.043,
2009-10,2.290,
2009-11,2.013,
2009-12,2.189,
2010-01,2.234,
2010-02,2.261,
2010-03,2.462,
2010-04,2.465,
2010-05,2.614,
2010-06,2.867,
2010-07,2.729,
2010-08,2.703,
2010-09,2.510,
2010-10,2.405,
2010-11,2.530,
2010-12,2.677,
2011-01,2.369,
2011-02,2.387,
2011-03,2.358,
2011-04,2.422,
2011-05,2.573,
2011-06,2.446,
2011-07,2.448,
2011-08,2.472,
2011-09,2.756,
2011-10,2.646,
2011-11,2.648,
2011-12,2.702,
2012-01,2.615,
2012-02,2.672,
2012-03,2.788,
2012-04,2.679,
2012-05,2.874,
2012-06,2.649,
2012-07,2.806,
2012-08,3.035,
2012-09,2.914,
2012-10,2.970,
2012-11,3.050,
2012-12,3.058,
2013-01,2.958,
2013-02,2.883,
2013-03,2.716,
2013-04,2.674,
2013-05,2.793,
2013-06,2.560,
2013-07,2.581,
2013-08,2.460,
2013-09,2.400,
2013-10,2.349,
2013-11,2.325,
2013-12,2.177,
2014-01,2.211,
2014-02,2.130,
2014-03,2.009,
2014-04,2.059,
2014-05,2.160,
2014-06,2.257,
2014-07,2.241,
2014-08,2.394,
2014-09,2.241,
2014-10,2.110,
