"",BBK01.QUW257,BBK01.QUW257_FLAGS
"",Foreign branches in the Cayman Islands: Short-term loans and advances to foreign non-banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:14,
2001-12,0.610,
2002-01,0.627,
2002-02,0.097,
2002-03,0.018,
2002-04,0.050,
2002-05,0.116,
2002-06,0.015,
2002-07,0.013,
2002-08,0.011,
2002-09,0.042,
2002-10,0.109,
2002-11,0.256,
2002-12,0.219,
2003-01,0.253,
2003-02,0.009,
2003-03,0.018,
2003-04,0.416,
2003-05,0.416,
2003-06,0.608,
2003-07,0.747,
2003-08,0.009,
2003-09,0.013,
2003-10,0.014,
2003-11,0.012,
2003-12,0.002,
2004-01,0.010,
2004-02,0.002,
2004-03,0.002,
2004-04,0.081,
2004-05,0.080,
2004-06,0.080,
2004-07,0.130,
2004-08,0.200,
2004-09,0.298,
2004-10,0.501,
2004-11,0.342,
2004-12,0.357,
2005-01,0.229,
2005-02,0.583,
2005-03,0.482,
2005-04,0.710,
2005-05,0.601,
2005-06,0.864,
2005-07,1.021,
2005-08,1.187,
2005-09,0.875,
2005-10,1.162,
2005-11,1.183,
2005-12,1.330,
2006-01,0.951,
2006-02,1.293,
2006-03,1.929,
2006-04,1.902,
2006-05,1.382,
2006-06,1.739,
2006-07,1.956,
2006-08,2.605,
2006-09,4.107,
2006-10,3.840,
2006-11,3.796,
2006-12,3.424,
2007-01,4.643,
2007-02,4.502,
2007-03,4.258,
2007-04,5.469,
2007-05,5.376,
2007-06,5.738,
2007-07,6.102,
2007-08,5.400,
2007-09,5.607,
2007-10,4.990,
2007-11,4.606,
2007-12,3.855,
2008-01,3.468,
2008-02,3.404,
2008-03,2.970,
2008-04,2.692,
2008-05,1.747,
2008-06,1.946,
2008-07,2.060,
2008-08,2.103,
2008-09,2.162,
2008-10,2.091,
2008-11,2.828,
2008-12,2.513,
2009-01,2.911,
2009-02,3.325,
2009-03,2.591,
2009-04,2.394,
2009-05,2.208,
2009-06,2.126,
2009-07,1.912,
2009-08,2.169,
2009-09,1.888,
2009-10,1.910,
2009-11,1.926,
2009-12,1.441,
2010-01,1.488,
2010-02,1.482,
2010-03,1.389,
2010-04,1.468,
2010-05,1.819,
2010-06,1.731,
2010-07,1.430,
2010-08,1.547,
2010-09,1.591,
2010-10,1.468,
2010-11,1.693,
2010-12,1.736,
2011-01,1.635,
2011-02,1.599,
2011-03,1.795,
2011-04,1.180,
2011-05,1.104,
2011-06,1.084,
2011-07,1.383,
2011-08,1.487,
2011-09,1.423,
2011-10,1.308,
2011-11,1.367,
2011-12,1.051,
2012-01,1.002,
2012-02,0.888,
2012-03,0.665,
2012-04,0.602,
2012-05,1.450,
2012-06,1.816,
2012-07,2.030,
2012-08,1.728,
2012-09,1.712,
2012-10,1.607,
2012-11,1.607,
2012-12,1.691,
2013-01,1.450,
2013-02,1.538,
2013-03,1.446,
2013-04,1.467,
2013-05,1.462,
2013-06,1.612,
2013-07,1.620,
2013-08,0.817,
2013-09,0.720,
2013-10,0.360,
2013-11,0.553,
2013-12,0.258,
2014-01,-,Nothing exists
2014-02,0.000,
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,0.879,
2014-06,0.870,
2014-07,0.926,
2014-08,1.803,
2014-09,1.736,
2014-10,1.276,
2014-11,1.990,
