"",BBFI1.Q.N.DE.W1.S122.S1.K.A.FA.O.F2.L._T.N.N,BBFI1.Q.N.DE.W1.S122.S1.K.A.FA.O.F2.L._T.N.N_FLAGS
"","IIP - Other Investment - Currency and deposits - Deposit taking corporations, except the Central Bank - Long-term original maturity (over 1 year) - Assets - Changes in positions other than transactions",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:03:06,
2013-01,725,
2013-04,-2584,
2013-07,-2196,
2013-10,-3065,
2014-01,475,
2014-04,1359,
2014-07,7812,
