"",BBK01.OUH402,BBK01.OUH402_FLAGS
"",Balances and loans to banks (MFIs) / long-term / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:14,
1999-01,5.761,
1999-02,5.505,
1999-03,5.722,
1999-04,5.844,
1999-05,6.037,
1999-06,6.146,
1999-07,6.500,
1999-08,6.851,
1999-09,7.204,
1999-10,7.450,
1999-11,7.520,
1999-12,7.776,
2000-01,7.926,
2000-02,8.056,
2000-03,8.511,
2000-04,8.583,
2000-05,8.673,
2000-06,8.764,
2000-07,8.928,
2000-08,9.046,
2000-09,9.488,
2000-10,9.602,
2000-11,9.705,
2000-12,9.554,
2001-01,9.509,
2001-02,9.421,
2001-03,9.275,
2001-04,9.431,
2001-05,10.230,
2001-06,10.246,
2001-07,10.977,
2001-08,11.032,
2001-09,10.839,
2001-10,11.049,
2001-11,11.082,
2001-12,11.236,
2002-01,11.272,
2002-02,11.366,
2002-03,11.663,
2002-04,11.833,
2002-05,12.106,
2002-06,12.034,
2002-07,12.027,
2002-08,12.154,
2002-09,12.195,
2002-10,12.374,
2002-11,12.758,
2002-12,13.149,
2003-01,13.366,
2003-02,13.496,
2003-03,13.674,
2003-04,13.390,
2003-05,13.456,
2003-06,13.812,
2003-07,14.207,
2003-08,14.615,
2003-09,15.011,
2003-10,15.301,
2003-11,15.569,
2003-12,15.571,
2004-01,15.778,
2004-02,16.102,
2004-03,16.369,
2004-04,16.750,
2004-05,17.337,
2004-06,17.652,
2004-07,18.016,
2004-08,18.169,
2004-09,18.537,
2004-10,18.443,
2004-11,18.331,
2004-12,18.274,
2005-01,18.448,
2005-02,18.696,
2005-03,19.455,
2005-04,19.706,
2005-05,20.093,
2005-06,20.974,
2005-07,21.778,
2005-08,22.141,
2005-09,22.422,
2005-10,22.856,
2005-11,23.211,
2005-12,23.265,
2006-01,23.650,
2006-02,23.838,
2006-03,24.671,
2006-04,25.454,
2006-05,26.038,
2006-06,26.366,
2006-07,26.640,
2006-08,27.187,
2006-09,26.916,
2006-10,27.136,
2006-11,27.163,
2006-12,27.350,
2007-01,27.664,
2007-02,27.959,
2007-03,28.020,
2007-04,28.020,
2007-05,28.243,
2007-06,28.457,
2007-07,28.705,
2007-08,28.263,
2007-09,28.160,
2007-10,28.052,
2007-11,28.136,
2007-12,27.758,
2008-01,27.754,
2008-02,27.821,
2008-03,27.819,
2008-04,28.307,
2008-05,28.807,
2008-06,29.047,
2008-07,29.065,
2008-08,28.711,
2008-09,28.615,
2008-10,28.895,
2008-11,29.393,
2008-12,29.159,
2009-01,29.371,
2009-02,29.569,
2009-03,29.736,
2009-04,29.795,
2009-05,30.003,
2009-06,29.829,
2009-07,29.669,
2009-08,29.592,
2009-09,29.370,
2009-10,29.312,
2009-11,29.111,
2009-12,28.787,
2010-01,28.821,
2010-02,28.739,
2010-03,28.456,
2010-04,28.402,
2010-05,27.623,
2010-06,27.528,
2010-07,27.598,
2010-08,27.416,
2010-09,27.313,
2010-10,27.113,
2010-11,27.257,
2010-12,27.144,
2011-01,27.256,
2011-02,27.557,
2011-03,27.871,
2011-04,27.912,
2011-05,27.759,
2011-06,27.667,
2011-07,27.648,
2011-08,27.694,
2011-09,27.491,
2011-10,27.421,
2011-11,27.387,
2011-12,27.119,
2012-01,27.052,
2012-02,27.136,
2012-03,26.978,
2012-04,26.983,
2012-05,26.969,
2012-06,26.983,
2012-07,27.020,
2012-08,27.339,
2012-09,27.454,
2012-10,27.353,
2012-11,27.122,
2012-12,26.828,
2013-01,26.935,
2013-02,27.054,
2013-03,27.314,
2013-04,27.414,
2013-05,27.536,
2013-06,27.705,
2013-07,28.048,
2013-08,28.271,
2013-09,28.533,
2013-10,28.630,
2013-11,28.557,
2013-12,28.546,
2014-01,28.525,
2014-02,28.620,
2014-03,28.591,
2014-04,28.620,
2014-05,28.499,
2014-06,28.628,
2014-07,28.380,
2014-08,28.465,
2014-09,28.577,
2014-10,28.611,
2014-11,28.370,
2014-12,28.239,Provisional value
