"",BBK01.WU8568,BBK01.WU8568_FLAGS
"",Term structure of interest rates on Pfandbriefe (method by Svensson) / residual maturity of 9.0 years / end of month,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:50,
2000-01,6.01,
2000-02,5.86,
2000-03,5.80,
2000-04,5.99,
2000-05,5.88,
2000-06,5.92,
2000-07,5.94,
2000-08,5.98,
2000-09,5.94,
2000-10,5.87,
2000-11,5.65,
2000-12,5.48,
2001-01,5.42,
2001-02,5.36,
2001-03,5.44,
2001-04,5.57,
2001-05,5.56,
2001-06,5.56,
2001-07,5.39,
2001-08,5.36,
2001-09,5.14,
2001-10,4.98,
2001-11,5.20,
2001-12,5.31,
2002-01,5.35,
2002-02,5.54,
2002-03,5.56,
2002-04,5.55,
2002-05,5.42,
2002-06,5.30,
2002-07,5.09,
2002-08,4.87,
2002-09,4.79,
2002-10,4.94,
2002-11,4.75,
2002-12,4.58,
2003-01,4.37,
2003-02,4.40,
2003-03,4.55,
2003-04,4.26,
2003-05,4.03,
2003-06,4.28,
2003-07,4.47,
2003-08,4.48,
2003-09,4.51,
2003-10,4.66,
2003-11,4.62,
2003-12,4.50,
2004-01,4.55,
2004-02,4.40,
2004-03,4.28,
2004-04,4.51,
2004-05,4.55,
2004-06,4.53,
2004-07,4.53,
2004-08,4.35,
2004-09,4.28,
2004-10,4.17,
2004-11,4.05,
2004-12,3.93,
2005-01,3.77,
2005-02,3.91,
2005-03,3.87,
2005-04,3.62,
2005-05,3.55,
2005-06,3.36,
2005-07,3.42,
2005-08,3.32,
2005-09,3.33,
2005-10,3.59,
2005-11,3.64,
2005-12,3.61,
2006-01,3.72,
2006-02,3.76,
2006-03,4.05,
2006-04,4.26,
2006-05,4.19,
2006-06,4.35,
2006-07,4.23,
2006-08,4.19,
2006-09,4.07,
2006-10,4.09,
2006-11,4.04,
2006-12,4.09,
2007-01,4.37,
2007-02,4.23,
2007-03,4.34,
2007-04,4.49,
2007-05,4.67,
2007-06,4.86,
2007-07,4.77,
2007-08,4.64,
2007-09,4.73,
2007-10,4.60,
2007-11,4.60,
2007-12,4.79,
2008-01,4.48,
2008-02,4.45,
2008-03,4.47,
2008-04,4.66,
2008-05,4.83,
2008-06,5.05,
2008-07,5.00,
2008-08,4.78,
2008-09,4.85,
2008-10,4.62,
2008-11,4.28,
2008-12,4.11,
2009-01,4.32,
2009-02,4.22,
2009-03,4.23,
2009-04,4.27,
2009-05,4.50,
2009-06,4.37,
2009-07,4.24,
2009-08,4.01,
2009-09,3.94,
2009-10,3.97,
2009-11,3.86,
2009-12,3.94,
2010-01,3.88,
2010-02,3.74,
2010-03,3.68,
2010-04,3.57,
2010-05,3.34,
2010-06,3.29,
2010-07,3.35,
2010-08,2.78,
2010-09,2.98,
2010-10,3.23,
2010-11,3.47,
2010-12,3.69,
2011-01,3.81,
2011-02,3.82,
2011-03,3.99,
2011-04,3.97,
2011-05,3.79,
2011-06,3.83,
2011-07,3.61,
2011-08,3.33,
2011-09,3.14,
2011-10,3.24,
2011-11,3.35,
2011-12,3.01,
2012-01,2.92,
2012-02,2.85,
2012-03,2.90,
2012-04,2.80,
2012-05,2.30,
2012-06,2.53,
2012-07,2.29,
2012-08,2.16,
2012-09,2.09,
2012-10,2.20,
2012-11,2.08,
2012-12,1.87,
2013-01,2.16,
2013-02,2.14,
2013-03,2.00,
2013-04,1.76,
2013-05,1.98,
2013-06,2.24,
2013-07,2.25,
2013-08,2.40,
2013-09,2.31,
2013-10,2.23,
2013-11,2.19,
2013-12,2.37,
2014-01,2.11,
2014-02,2.01,
2014-03,1.97,
2014-04,1.91,
2014-05,1.69,
2014-06,1.56,
2014-07,1.47,
2014-08,1.19,
2014-09,1.22,
2014-10,1.13,
2014-11,0.96,
2014-12,0.87,
2015-01,0.77,
