"",BBK01.TU2060,BBK01.TU2060_FLAGS
"",Lending to non-banks (non-MFIs) / Loans / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:37,
1984-12,45.382,
1985-01,42.941,
1985-02,43.910,
1985-03,43.841,
1985-04,42.045,
1985-05,42.926,
1985-06,45.155,
1985-07,42.606,
1985-08,42.091,
1985-09,41.246,
1985-10,39.609,
1985-11,38.845,
1985-12,38.589,
1986-01,36.597,
1986-02,35.211,
1986-03,35.785,
1986-04,34.854,
1986-05,34.838,
1986-06,33.958,
1986-07,32.880,
1986-08,32.612,
1986-09,31.846,
1986-10,31.580,
1986-11,30.954,
1986-12,32.080,
1987-01,31.467,
1987-02,31.549,
1987-03,31.749,
1987-04,31.329,
1987-05,31.427,
1987-06,31.250,
1987-07,31.453,
1987-08,31.425,
1987-09,31.207,
1987-10,31.891,
1987-11,32.039,
1987-12,30.930,
1988-01,31.598,
1988-02,31.865,
1988-03,31.362,
1988-04,31.239,
1988-05,31.585,
1988-06,32.487,
1988-07,33.897,
1988-08,34.495,
1988-09,34.906,
1988-10,34.404,
1988-11,34.839,
1988-12,35.047,
1989-01,35.570,
1989-02,35.117,
1989-03,36.752,
1989-04,37.723,
1989-05,38.150,
1989-06,38.255,
1989-07,38.265,
1989-08,39.064,
1989-09,38.185,
1989-10,38.619,
1989-11,39.343,
1989-12,39.022,
1990-01,39.487,
1990-02,40.451,
1990-03,40.564,
1990-04,40.932,
1990-05,43.894,
1990-06,44.258,
1990-07,45.688,
1990-08,45.873,
1990-09,46.269,
1990-10,45.916,
1990-11,47.614,
1990-12,47.093,
1991-01,47.180,
1991-02,49.442,
1991-03,50.782,
1991-04,50.879,
1991-05,51.844,
1991-06,53.466,
1991-07,52.628,
1991-08,53.367,
1991-09,54.045,
1991-10,54.117,
1991-11,55.116,
1991-12,56.946,
1992-01,59.012,
1992-02,59.874,
1992-03,59.898,
1992-04,59.675,
1992-05,60.443,
1992-06,60.941,
1992-07,60.661,
1992-08,60.758,
1992-09,63.481,
1992-10,65.921,
1992-11,66.938,
1992-12,67.887,
1993-01,69.281,
1993-02,68.175,
1993-03,67.093,
1993-04,66.824,
1993-05,65.437,
1993-06,68.554,
1993-07,68.435,
1993-08,67.013,
1993-09,67.146,
1993-10,66.098,
1993-11,66.833,
1993-12,66.533,
1994-01,68.796,
1994-02,66.698,
1994-03,66.034,
1994-04,65.142,
1994-05,65.307,
1994-06,64.932,
1994-07,64.112,
1994-08,63.674,
1994-09,65.107,
1994-10,64.695,
1994-11,65.733,
1994-12,66.201,
1995-01,67.302,
1995-02,67.016,
1995-03,65.256,
1995-04,66.313,
1995-05,66.713,
1995-06,68.325,
1995-07,69.160,
1995-08,70.334,
1995-09,71.457,
1995-10,71.557,
1995-11,74.148,
1995-12,80.341,
1996-01,82.170,
1996-02,83.958,
1996-03,85.994,
1996-04,87.100,
1996-05,89.136,
1996-06,88.695,
1996-07,86.900,
1996-08,89.629,
1996-09,91.062,
1996-10,92.246,
1996-11,95.459,
1996-12,93.702,
1997-01,97.070,
1997-02,100.446,
1997-03,98.250,
1997-04,101.557,
1997-05,101.287,
1997-06,103.522,
1997-07,111.607,
1997-08,108.931,
1997-09,103.074,
1997-10,105.470,
1997-11,107.238,
1997-12,109.632,
1998-01,118.062,
1998-02,120.137,
1998-03,119.786,
1998-04,127.597,
1998-05,120.974,
1998-06,122.199,
1998-07,124.327,
1998-08,125.979,
1998-09,123.544,
1998-10,125.600,
1998-11,126.569,
1998-12,121.449,
1999-01,117.099,
1999-02,121.862,
1999-03,119.717,
1999-04,121.378,
1999-05,121.915,
1999-06,170.442,
1999-07,159.250,
1999-08,154.285,
1999-09,159.823,
1999-10,162.845,
1999-11,170.112,
1999-12,174.183,
2000-01,173.663,
2000-02,177.482,
2000-03,184.444,
2000-04,185.068,
2000-05,183.766,
2000-06,186.511,
2000-07,185.270,
2000-08,187.093,
2000-09,194.068,
2000-10,199.917,
2000-11,195.587,
2000-12,203.380,
2001-01,195.063,
2001-02,197.145,
2001-03,277.068,
2001-04,273.819,
2001-05,281.025,
2001-06,288.153,
2001-07,275.422,
2001-08,265.592,
2001-09,280.031,
2001-10,268.197,
2001-11,277.902,
2001-12,293.054,
2002-01,278.804,
2002-02,277.197,
2002-03,277.353,
2002-04,258.111,
2002-05,259.376,
2002-06,253.881,
2002-07,248.197,
2002-08,243.920,
2002-09,245.299,
2002-10,245.519,
2002-11,246.078,
2002-12,239.114,
2003-01,230.965,
2003-02,226.112,
2003-03,223.661,
2003-04,220.834,
2003-05,215.813,
2003-06,220.337,
2003-07,214.964,
2003-08,219.628,
2003-09,209.796,
2003-10,206.311,
2003-11,204.513,
2003-12,213.765,
2004-01,199.120,
2004-02,196.542,
2004-03,204.594,
