"",BBK01.PQ0436,BBK01.PQ0436_FLAGS
"",Other loans to domestic employees and other individuals / Long-term / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:02,
1968-10,0.002,
1969-01,0.001,
1969-04,0.002,
1969-07,0.002,
1969-10,0.008,
1970-01,0.002,
1970-04,0.002,
1970-07,0.002,
1970-10,0.002,
1971-01,0.004,
1971-04,0.002,
1971-07,0.002,
1971-10,0.001,
1972-01,0.002,
1972-04,0.002,
1972-07,0.003,
1972-10,0.004,
1973-01,0.003,
1973-04,0.003,
1973-07,0.004,
1973-10,0.005,
1974-01,0.006,
1974-04,0.006,
1974-07,0.007,
1974-10,0.010,
1975-01,0.009,
1975-04,0.009,
1975-07,0.008,
1975-10,0.008,
1976-01,0.008,
1976-04,0.008,
1976-07,0.005,
1976-10,0.007,
1977-01,0.007,
1977-04,0.007,
1977-07,0.009,
1977-10,0.010,
1978-01,0.011,
1978-04,0.011,
1978-07,0.010,
1978-10,0.022,
1979-01,0.016,
1979-04,0.016,
1979-07,0.015,
1979-10,0.014,
1980-01,0.014,
1980-04,0.017,
1980-07,0.015,
1980-10,0.017,
1981-01,0.014,
1981-04,0.014,
1981-07,0.015,
1981-10,0.014,
1982-01,0.015,
1982-04,0.016,
1982-07,0.016,
1982-10,0.019,
1983-01,0.014,
1983-04,0.013,
1983-07,0.018,
1983-10,0.021,
1984-01,0.021,
1984-04,0.023,
1984-07,0.023,
1984-10,0.024,
1985-01,0.028,
1985-04,0.024,
1985-07,0.024,
1985-10,0.015,
1986-01,0.017,
1986-04,0.013,
1986-07,0.012,
1986-10,0.009,
1987-01,0.009,
1987-04,0.011,
1987-07,0.011,
1987-10,0.013,
1988-01,0.014,
1988-04,0.013,
1988-07,0.012,
1988-10,0.012,
1989-01,0.012,
1989-04,0.014,
1989-07,0.013,
1989-10,0.014,
1990-01,0.017,
1990-04,0.018,
1990-07,0.018,
1990-10,0.020,
1991-01,0.021,
1991-04,0.016,
1991-07,0.016,
1991-10,0.017,
1992-01,0.017,
1992-04,0.013,
1992-07,0.013,
1992-10,0.013,
1993-01,0.015,
1993-04,0.011,
1993-07,0.009,
1993-10,0.010,
1994-01,0.010,
1994-04,0.010,
1994-07,0.011,
1994-10,0.005,
1995-01,0.062,
1995-04,0.055,
1995-07,0.062,
1995-10,0.071,
1996-01,0.065,
1996-04,0.058,
1996-07,0.049,
1996-10,0.046,
1997-01,0.042,
1997-04,0.419,
1997-07,0.418,
1997-10,0.414,
1998-01,1.322,
1998-04,1.381,
1998-07,1.432,
1998-10,1.487,
1999-01,0.314,
1999-04,0.366,
1999-07,0.382,
1999-10,0.390,
2000-01,0.513,
2000-04,0.542,
2000-07,0.579,
2000-10,0.956,
2001-01,0.981,
2001-04,1.017,
2001-07,1.483,
2001-10,1.511,
2002-01,1.446,
2002-04,1.817,
2002-07,1.906,
2002-10,1.943,
2003-01,2.242,
2003-04,2.105,
2003-07,1.569,
2003-10,1.515,
2004-01,1.532,
2004-04,1.604,
2004-07,1.635,
2004-10,1.608,
2005-01,1.570,
2005-04,1.568,
2005-07,1.564,
2005-10,1.720,
2006-01,1.712,
2006-04,1.674,
2006-07,1.639,
2006-10,1.678,
2007-01,1.659,
2007-04,1.693,
2007-07,1.718,
2007-10,1.193,
2008-01,1.229,
2008-04,1.246,
2008-07,1.180,
2008-10,1.615,
2009-01,1.740,
2009-04,1.817,
2009-07,1.856,
2009-10,1.844,
2010-01,1.845,
2010-04,1.775,
2010-07,1.761,
2010-10,1.706,
2011-01,1.693,
2011-04,1.700,
2011-07,1.696,
2011-10,1.695,
2012-01,1.484,
2012-04,1.532,
2012-07,1.565,
2012-10,1.580,
2013-01,1.627,
2013-04,1.678,
2013-07,1.707,
2013-10,1.719,
2014-01,1.727,
2014-04,1.685,
2014-07,1.673,
2014-10,2.167,
