"",BBK01.OUC295,BBK01.OUC295_FLAGS
"",Savings deposits of domestic households / At a period of notice of more than three months / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:16,
1968-12,3.349,
1969-01,3.390,
1969-02,3.443,
1969-03,3.488,
1969-04,3.544,
1969-05,3.599,
1969-06,3.653,
1969-07,3.628,
1969-08,3.680,
1969-09,3.682,
1969-10,3.696,
1969-11,3.685,
1969-12,3.863,
1970-01,3.850,
1970-02,3.901,
1970-03,3.921,
1970-04,3.956,
1970-05,3.981,
1970-06,4.044,
1970-07,3.952,
1970-08,3.982,
1970-09,4.027,
1970-10,4.064,
1970-11,4.113,
1970-12,4.443,
1971-01,4.433,
1971-02,4.503,
1971-03,4.566,
1971-04,4.647,
1971-05,4.729,
1971-06,4.816,
1971-07,4.745,
1971-08,4.780,
1971-09,4.808,
1971-10,4.835,
1971-11,4.888,
1971-12,5.236,
1972-01,5.195,
1972-02,5.246,
1972-03,5.358,
1972-04,5.484,
1972-05,5.581,
1972-06,5.667,
1972-07,5.600,
1972-08,5.680,
1972-09,5.735,
1972-10,5.779,
1972-11,5.812,
1972-12,6.128,
1973-01,6.130,
1973-02,6.149,
1973-03,6.127,
1973-04,6.141,
1973-05,6.139,
1973-06,6.128,
1973-07,6.103,
1973-08,6.129,
1973-09,6.139,
1973-10,6.177,
1973-11,6.212,
1973-12,6.672,
1974-01,6.614,
1974-02,6.615,
1974-03,6.607,
1974-04,6.628,
1974-05,6.631,
1974-06,6.653,
1974-07,6.568,
1974-08,6.569,
1974-09,6.580,
1974-10,6.603,
1974-11,6.638,
1974-12,7.152,
1975-01,7.068,
1975-02,7.176,
1975-03,7.439,
1975-04,7.701,
1975-05,7.885,
1975-06,7.973,
1975-07,7.951,
1975-08,8.038,
1975-09,8.125,
1975-10,8.198,
1975-11,8.256,
1975-12,8.762,
1976-01,8.515,
1976-02,8.576,
1976-03,8.554,
1976-04,8.611,
1976-05,8.690,
1976-06,8.743,
1976-07,8.596,
1976-08,8.628,
1976-09,8.654,
1976-10,8.688,
1976-11,8.710,
1976-12,9.156,
1977-01,8.718,
1977-02,8.750,
1977-03,8.764,
1977-04,8.741,
1977-05,8.763,
1977-06,8.799,
1977-07,8.100,
1977-08,8.157,
1977-09,8.200,
1977-10,8.270,
1977-11,8.343,
1977-12,8.765,
1978-01,8.208,
1978-02,8.232,
1978-03,8.257,
1978-04,8.312,
1978-05,8.376,
1978-06,8.431,
1978-07,8.220,
1978-08,8.276,
1978-09,8.301,
1978-10,8.370,
1978-11,8.435,
1978-12,8.869,
1979-01,8.609,
1979-02,8.662,
1979-03,8.689,
1979-04,8.696,
1979-05,8.697,
1979-06,8.673,
1979-07,8.441,
1979-08,8.392,
1979-09,8.350,
1979-10,8.314,
1979-11,8.264,
1979-12,8.656,
1980-01,8.148,
1980-02,8.105,
1980-03,8.056,
1980-04,8.006,
1980-05,8.002,
1980-06,8.019,
1980-07,7.839,
1980-08,7.865,
1980-09,7.886,
1980-10,7.930,
1980-11,7.963,
1980-12,8.468,
1981-01,7.926,
1981-02,7.887,
1981-03,7.786,
1981-04,7.774,
1981-05,7.757,
1981-06,7.741,
1981-07,7.485,
1981-08,7.487,
1981-09,7.482,
1981-10,7.487,
1981-11,7.511,
1981-12,8.057,
1982-01,7.382,
1982-02,7.370,
1982-03,7.367,
1982-04,7.395,
1982-05,7.428,
1982-06,7.456,
1982-07,7.226,
1982-08,7.241,
1982-09,7.272,
1982-10,7.295,
1982-11,7.330,
1982-12,7.858,
1983-01,7.042,
1983-02,7.079,
1983-03,7.152,
1983-04,7.249,
1983-05,7.304,
1983-06,7.353,
1983-07,6.741,
1983-08,6.771,
1983-09,6.801,
1983-10,6.832,
1983-11,6.880,
1983-12,7.265,
1984-01,6.440,
1984-02,6.443,
1984-03,6.476,
1984-04,6.518,
1984-05,6.537,
1984-06,6.575,
1984-07,6.239,
1984-08,6.269,
1984-09,6.307,
1984-10,6.352,
1984-11,6.402,
1984-12,6.772,
1985-01,6.129,
1985-02,6.174,
1985-03,6.215,
1985-04,6.266,
1985-05,6.317,
1985-06,6.379,
1985-07,6.129,
1985-08,6.191,
1985-09,6.274,
1985-10,6.366,
1985-11,6.427,
1985-12,6.797,
1986-01,6.393,
1986-02,6.601,
1986-03,6.833,
1986-04,7.001,
1986-05,7.122,
1986-06,7.265,
1986-07,7.127,
1986-08,7.257,
1986-09,7.385,
1986-10,7.523,
1986-11,7.639,
1986-12,8.016,
1987-01,7.564,
1987-02,7.699,
1987-03,7.843,
1987-04,7.928,
1987-05,7.999,
1987-06,8.084,
1987-07,7.918,
1987-08,7.999,
1987-09,8.055,
1987-10,8.095,
1987-11,8.171,
1987-12,8.497,
1988-01,8.083,
1988-02,8.038,
1988-03,7.948,
1988-04,7.850,
1988-05,7.842,
1988-06,7.857,
1988-07,7.751,
1988-08,7.757,
1988-09,7.816,
1988-10,7.873,
1988-11,7.929,
1988-12,8.165,
1989-01,7.545,
1989-02,7.512,
1989-03,7.515,
1989-04,7.517,
1989-05,7.551,
1989-06,7.614,
1989-07,7.286,
1989-08,7.353,
1989-09,7.424,
1989-10,7.463,
1989-11,7.506,
1989-12,7.794,
1990-01,7.217,
1990-02,7.261,
1990-03,7.317,
1990-04,7.362,
1990-05,7.403,
1990-06,7.465,
1990-07,7.306,
1990-08,7.354,
1990-09,7.403,
1990-10,7.434,
1990-11,7.488,
1990-12,7.777,
1991-01,7.544,
1991-02,7.564,
1991-03,7.620,
1991-04,7.693,
1991-05,7.772,
1991-06,7.850,
1991-07,7.750,
1991-08,7.815,
1991-09,7.867,
1991-10,7.935,
1991-11,8.031,
1991-12,8.390,
1992-01,8.012,
1992-02,8.124,
1992-03,8.230,
1992-04,8.336,
1992-05,8.450,
1992-06,8.571,
1992-07,8.478,
1992-08,8.626,
1992-09,8.758,
1992-10,8.835,
1992-11,8.821,
1992-12,9.000,
1993-01,8.382,
1993-02,8.146,
1993-03,8.032,
1993-04,7.937,
1993-05,7.871,
1993-06,7.838,
1993-07,8.751,
1993-08,9.982,
1993-09,10.834,
1993-10,11.631,
1993-11,12.398,
1993-12,13.468,
1994-01,13.514,
1994-02,13.414,
1994-03,13.474,
1994-04,13.518,
1994-05,13.595,
1994-06,13.597,
1994-07,13.525,
1994-08,13.393,
1994-09,13.377,
1994-10,13.369,
1994-11,13.424,
1994-12,13.669,
1995-01,13.445,
1995-02,13.355,
1995-03,13.480,
1995-04,13.546,
1995-05,13.597,
1995-06,13.631,
1995-07,13.649,
1995-08,13.619,
1995-09,13.595,
1995-10,13.543,
1995-11,13.517,
1995-12,13.599,
1996-01,13.232,
1996-02,12.773,
1996-03,12.513,
1996-04,12.276,
1996-05,12.101,
1996-06,11.905,
1996-07,11.787,
1996-08,11.570,
1996-09,11.478,
1996-10,11.368,
1996-11,11.288,
1996-12,11.341,
1997-01,11.140,
1997-02,10.952,
1997-03,11.639,
1997-04,11.677,
1997-05,11.700,
1997-06,11.713,
1997-07,11.710,
1997-08,11.721,
1997-09,11.798,
1997-10,11.954,
1997-11,12.191,
1997-12,12.630,
1998-01,12.525,
1998-02,12.821,
1998-03,12.873,
1998-04,12.881,
1998-05,12.897,
1998-06,12.838,
1998-07,12.713,
1998-08,12.477,
1998-09,12.360,
1998-10,12.798,
1998-11,13.287,
1998-12,13.666,
1999-01,14.506,
1999-02,14.247,
1999-03,14.040,
1999-04,13.778,
1999-05,13.121,
1999-06,12.587,
1999-07,12.186,
1999-08,11.914,
1999-09,3.168,
1999-10,2.998,
1999-11,2.800,
1999-12,2.736,
2000-01,2.644,
2000-02,2.603,
2000-03,2.582,
2000-04,2.526,
2000-05,2.489,
2000-06,2.466,
2000-07,2.464,
2000-08,2.467,
2000-09,2.470,
2000-10,2.453,
2000-11,2.444,
2000-12,2.426,
2001-01,2.298,
2001-02,2.281,
2001-03,2.273,
2001-04,2.254,
2001-05,2.246,
2001-06,2.237,
2001-07,2.221,
2001-08,2.205,
2001-09,2.187,
2001-10,2.166,
2001-11,2.145,
2001-12,2.133,
2002-01,2.016,
2002-02,2.006,
2002-03,1.993,
2002-04,1.986,
2002-05,1.984,
2002-06,1.982,
2002-07,1.981,
2002-08,1.979,
2002-09,1.970,
2002-10,1.961,
2002-11,1.952,
2002-12,1.957,
2003-01,1.896,
2003-02,1.876,
2003-03,1.850,
2003-04,1.833,
2003-05,1.817,
2003-06,1.801,
2003-07,1.779,
2003-08,1.757,
2003-09,1.738,
2003-10,1.726,
2003-11,1.719,
2003-12,1.732,
2004-01,1.726,
2004-02,1.710,
2004-03,1.695,
2004-04,1.679,
2004-05,1.670,
2004-06,1.720,
2004-07,1.708,
2004-08,1.663,
2004-09,1.652,
2004-10,1.646,
2004-11,1.656,
2004-12,2.017,
2005-01,1.974,
2005-02,1.980,
2005-03,1.950,
2005-04,1.929,
2005-05,1.915,
2005-06,1.886,
2005-07,1.859,
2005-08,1.818,
2005-09,1.773,
2005-10,1.759,
2005-11,1.751,
2005-12,1.759,
2006-01,1.728,
2006-02,1.714,
2006-03,1.713,
2006-04,1.711,
2006-05,1.745,
2006-06,1.776,
2006-07,1.807,
2006-08,1.826,
2006-09,1.854,
2006-10,1.893,
2006-11,1.930,
2006-12,1.945,
2007-01,2.021,
2007-02,2.137,
2007-03,2.234,
2007-04,2.294,
2007-05,2.322,
2007-06,2.395,
2007-07,2.456,
2007-08,2.511,
2007-09,2.569,
2007-10,2.660,
2007-11,2.766,
2007-12,2.842,
2008-01,2.947,
2008-02,3.046,
2008-03,3.035,
2008-04,3.066,
2008-05,3.118,
2008-06,3.204,
2008-07,3.466,
2008-08,3.471,
2008-09,3.515,
2008-10,3.958,
2008-11,4.769,
2008-12,5.350,
2009-01,5.522,
2009-02,5.447,
2009-03,5.410,
2009-04,5.400,
2009-05,5.428,
2009-06,5.385,
2009-07,5.405,
2009-08,5.403,
2009-09,5.396,
2009-10,5.351,
2009-11,4.926,
2009-12,4.323,
2010-01,3.860,
2010-02,3.601,
2010-03,3.517,
2010-04,3.459,
2010-05,3.409,
2010-06,3.375,
2010-07,3.339,
2010-08,3.275,
2010-09,3.198,
2010-10,3.210,
2010-11,3.432,
2010-12,3.498,
2011-01,3.580,
2011-02,3.653,
2011-03,3.793,
2011-04,3.857,
2011-05,3.912,
2011-06,3.914,
2011-07,3.935,
2011-08,3.957,
2011-09,3.962,
2011-10,3.981,
2011-11,3.980,
2011-12,3.926,
2012-01,3.924,
2012-02,3.876,
2012-03,3.867,
2012-04,3.874,
2012-05,3.824,
2012-06,3.765,
2012-07,3.739,
2012-08,3.647,
2012-09,3.506,
2012-10,3.418,
2012-11,3.250,
2012-12,2.974,
2013-01,2.788,
2013-02,2.592,
2013-03,2.473,
2013-04,2.368,
2013-05,2.212,
2013-06,2.149,
2013-07,2.118,
2013-08,2.061,
2013-09,2.016,
2013-10,2.011,
2013-11,1.974,
2013-12,1.926,
2014-01,1.876,
2014-02,1.863,
2014-03,1.851,
2014-04,1.824,
2014-05,1.802,
2014-06,1.781,
2014-07,1.939,
2014-08,2.080,
2014-09,2.185,
2014-10,2.213,
2014-11,2.225,
2014-12,2.247,Provisional value
