"",BBDR1.A.DE0007.N.BBK.BRWHTTGK.P.I11.A,BBDR1.A.DE0007.N.BBK.BRWHTTGK.P.I11.A_FLAGS
"","Residential property price index Deutsche Bundesbank / Terraced housing, owner-occupied apartments and single-family detached homes (all); transaction-based property and regional weighting. / 7 large cities - Bundesbank calculation / Unadjusted figure",
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:08:26,
2004,85.5,
2005,84.5,
2006,85.6,
2007,87.0,
2008,88.4,
2009,89.1,
2010,92.6,
2011,100.0,
2012,108.7,
2013,119.5,
2014,126.4,
